Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_8752453650114092;1;oxidative stress;oxidative stress;1.000;3;match válido;Qwen 2.5-1.5B
ID_8752453650114092;2;glutamate;glutamate uptake (rej);0.887;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;3;mitochondrial dysfunction;mitochondrial dysfunction;1.000;3;match válido;Qwen 2.5-1.5B
ID_8752453650114092;4;membrane potential;organotellurium compound (rej);0.382;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;5;ROS;tellurium (rej);0.309;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;6;superoxide dismutase;superoxide dismutase gene;0.872;1;match válido;Qwen 2.5-1.5B
ID_8752453650114092;7;catalase;organotellurium compound (rej);0.447;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;8;Na-K-ATPase;guanosine (rej);0.323;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;9;glutamatergic system;glutamate uptake (rej);0.777;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;10;brain;central nervous system (rej);0.540;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;11;thyroid hormone;antioxidant (rej);0.387;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;12;hypothyroidism;atherosclerosis (rej);0.454;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;13;neuroprotection;central nervous system (rej);0.479;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;14;excitotoxicity;toxicological study (rej);0.690;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;15;glutamatergic neurotransmission;glutamate uptake (rej);0.699;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;16;glutamate uptake;glutamate uptake;1.000;2;match válido;Qwen 2.5-1.5B
ID_8752453650114092;17;glutamate binding;glutamate uptake (rej);0.745;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;18;glutamate release;glutamate uptake (rej);0.866;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;19;brain slices;central nervous system (rej);0.455;0;sem match válido;Qwen 2.5-1.5B
ID_8752453650114092;20;cortical slices;central nervous system (rej);0.472;0;sem match válido;Qwen 2.5-1.5B
ID_3935055744673018;1;};bal (rej);0.700;0;sem match válido;Qwen 2.5-1.5B
ID_3935055744673018;2;{;bal (rej);0.702;0;sem match válido;Qwen 2.5-1.5B
ID_3935055744673018;3;"keywords"":";bal (rej);0.302;0;sem match válido;Qwen 2.5-1.5B
ID_3935055744673018;4;1;bal (rej);0.569;0;sem match válido;Qwen 2.5-1.5B
ID_3935055744673018;5;and 5 Î¼M) or saline. After 24 h;-aminolevulinic acid dehydratase (rej);0.440;0;sem match válido;Qwen 2.5-1.5B
ID_3935055744673018;6;although the latter did not reach significance. In addition;atpase and adpase (rej);0.217;0;sem match válido;Qwen 2.5-1.5B
ID_3935055744673018;7;PhSe2 (1 and 5 Î¼M) did not modify the activity of glutathione peroxidase (GPx);glutathione peroxidase (rej);0.745;0;sem match válido;Qwen 2.5-1.5B
ID_3935055744673018;8;glutathione reductase (GR);glutamate uptake;0.796;2;match válido;Qwen 2.5-1.5B
ID_3935055744673018;9;"abstract"": ""Abstract Diphenyl diselenide (PhSe)2";diselenide and diphenyl;0.853;2;match válido;Qwen 2.5-1.5B
ID_3935055744673018;10;a novel antioxidant;antioxidant;0.955;3;match válido;Qwen 2.5-1.5B
ID_3935055744673018;11;;;;;;Qwen 2.5-1.5B
ID_3935055744673018;12;;;;;;Qwen 2.5-1.5B
ID_3935055744673018;13;;;;;;Qwen 2.5-1.5B
ID_3935055744673018;14;;;;;;Qwen 2.5-1.5B
ID_3935055744673018;15;;;;;;Qwen 2.5-1.5B
ID_3935055744673018;16;;;;;;Qwen 2.5-1.5B
ID_3935055744673018;17;;;;;;Qwen 2.5-1.5B
ID_3935055744673018;18;;;;;;Qwen 2.5-1.5B
ID_3935055744673018;19;;;;;;Qwen 2.5-1.5B
ID_3935055744673018;20;;;;;;Qwen 2.5-1.5B
ID_1345781867765758;1;paracoccidioides brasiliensis;paracoccidioides brasiliensis;1.000;3;match válido;Qwen 2.5-1.5B
ID_1345781867765758;2;malate synthase;malate synthase;1.000;3;match válido;Qwen 2.5-1.5B
ID_1345781867765758;3;cell wall;cell wall;1.000;2;match válido;Qwen 2.5-1.5B
ID_1345781867765758;4;transcription;transcriptional profiles;0.852;2;match válido;Qwen 2.5-1.5B
ID_1345781867765758;5;fungus;human pathogenic fungus;0.850;2;match válido;Qwen 2.5-1.5B
ID_1345781867765758;6;pathogenesis;infection;0.763;1;match válido;Qwen 2.5-1.5B
ID_1345781867765758;7;virulence;infection (rej);0.574;0;sem match válido;Qwen 2.5-1.5B
ID_1345781867765758;8;protein synthesis;protein synthesis;1.000;1;match válido;Qwen 2.5-1.5B
ID_1345781867765758;9;translation;characterization (rej);0.500;0;sem match válido;Qwen 2.5-1.5B
ID_1345781867765758;10;metabolism;protein (rej);0.500;0;sem match válido;Qwen 2.5-1.5B
ID_1345781867765758;11;energy;strain (rej);0.450;0;sem match válido;Qwen 2.5-1.5B
ID_1345781867765758;12;stress;strain (rej);0.661;0;sem match válido;Qwen 2.5-1.5B
ID_1345781867765758;13;host;pvdf (rej);0.413;0;sem match válido;Qwen 2.5-1.5B
ID_1345781867765758;14;;;;;;Qwen 2.5-1.5B
ID_1345781867765758;15;;;;;;Qwen 2.5-1.5B
ID_1345781867765758;16;;;;;;Qwen 2.5-1.5B
ID_1345781867765758;17;;;;;;Qwen 2.5-1.5B
ID_1345781867765758;18;;;;;;Qwen 2.5-1.5B
ID_1345781867765758;19;;;;;;Qwen 2.5-1.5B
ID_1345781867765758;20;;;;;;Qwen 2.5-1.5B
ID_7710344461864924;1;extracts;dry extract (rej);0.694;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;2;fractions;solamargine (rej);0.497;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;3;fruits;vegetable (rej);0.599;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;4;flavonoids;antioxidant activities (rej);0.510;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;5;antibacterial;antimicrobial activity (rej);0.886;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;6;antifungal;antimicrobial activity (rej);0.738;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;7;sunscreen;ultraviolet radiation (rej);0.558;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;8;photoprotective;pulverizadas de endopleura (rej);0.401;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;9;vitamin c;antioxidant activities (rej);0.425;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;10;solar protection;ultraviolet radiation (rej);0.593;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;11;cosmetics;essential oils (rej);0.468;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;12;antibiotic;antimicrobial activity (rej);0.861;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;13;antibacterial activity;antimicrobial activity;0.910;3;match válido;Qwen 2.5-1.5B
ID_7710344461864924;14;antioxidants;antioxidant activities;0.959;2;match válido;Qwen 2.5-1.5B
ID_7710344461864924;15;phytochemical;total phenolic compounds (rej);0.691;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;16;anthocyanins;phytotherapic (rej);0.591;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;17;carotenoids;antioxidant activities (rej);0.528;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;18;chlorophyll;eriocaulaceae (rej);0.516;0;sem match válido;Qwen 2.5-1.5B
ID_7710344461864924;19;phenolic compounds;total phenolic compounds;0.928;2;match válido;Qwen 2.5-1.5B
ID_7710344461864924;20;diterpenoids;total phenolic compounds (rej);0.634;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;1;particle swarm optimization;multiple particle collision algorithm (rej);0.637;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;2;particle swarm optimization with turbulence;multi-particle collision algorithm (rej);0.624;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;3;particle swarm optimization techniques;multi-particle collision algorithm (rej);0.645;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;4;fuzzy ant colony optimization;fuzzy ant colony;0.857;3;match válido;Qwen 2.5-1.5B
ID_1840336983035010;5;ant colony optimization;ant colony optimization;1.000;3;match válido;Qwen 2.5-1.5B
ID_1840336983035010;6;firefly algorithm;deterministic algorithms (rej);0.401;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;7;inverse problem;inverse problem;1.000;2;match válido;Qwen 2.5-1.5B
ID_1840336983035010;8;radiative transfer;radiative transference problem;0.934;2;match válido;Qwen 2.5-1.5B
ID_1840336983035010;9;discrete ordinate method;ordenamento parcial (rej);0.510;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;10;crystal growth;chorophyll concentration profile (rej);0.331;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;11;optimization;optimization problem;0.942;3;match válido;Qwen 2.5-1.5B
ID_1840336983035010;12;hydrologic optics;inherent optical properties (rej);0.544;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;13;climate modeling;pollutant localization inverse problem (rej);0.362;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;14;space technology;programa espacial;0.847;2;match válido;Qwen 2.5-1.5B
ID_1840336983035010;15;environmental pollution;pollutant localization inverse problem (rej);0.630;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;16;optimal placement;optimization problem (rej);0.679;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;17;heat transfer;radiative transference problem (rej);0.614;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;18;solar energy;dependent scattering albedo (rej);0.393;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;19;weather forecasting;dependent scattering albedo (rej);0.361;0;sem match válido;Qwen 2.5-1.5B
ID_1840336983035010;20;meteorological data;dependent scattering albedo (rej);0.455;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;1;propriedade intelectual;propriedade intelectual;1.000;3;match válido;Qwen 2.5-1.5B
ID_3051627641386529;2;agricultura;agricultura familiar;0.807;3;match válido;Qwen 2.5-1.5B
ID_3051627641386529;3;desenvolvimento agricola;reforma agrária (rej);0.795;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;4;cultivo de cana-de-açúcar;agricultural biotechnology (rej);0.578;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;5;política agrícola;reforma agrária;0.859;3;match válido;Qwen 2.5-1.5B
ID_3051627641386529;6;proteção de cultivares;risco agrícola (rej);0.681;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;7;sistema de proteção de cultivos;risco agrícola (rej);0.707;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;8;inovação tecnológica;technological innovation;0.993;2;match válido;Qwen 2.5-1.5B
ID_3051627641386529;9;investigação científica;inovações tecnológicas (rej);0.487;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;10;produção agrícola;productive agricultural chains;0.817;2;match válido;Qwen 2.5-1.5B
ID_3051627641386529;11;gerenciamento de riscos;gestão do risco;0.982;2;match válido;Qwen 2.5-1.5B
ID_3051627641386529;12;medicina;gestão do risco (rej);0.282;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;13;saúde;gestão do risco (rej);0.359;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;14;desenvolvimento regional;sustainable development (rej);0.554;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;15;sociologia rural;agricultura familiar (rej);0.522;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;16;mercado de culturas;agricultura familiar (rej);0.421;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;17;capitais sociais;human capital (rej);0.734;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;18;indústria criativa;technological innovation (rej);0.613;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;19;lei de direito autoral;propriedade intelectual (rej);0.843;0;sem match válido;Qwen 2.5-1.5B
ID_3051627641386529;20;atividades protegidas por direito de autor;propriedade intelectual (rej);0.770;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;1;clinical;diagnosis (rej);0.680;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;2;immunoglobulin;interferon humano (rej);0.493;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;3;postpartum treatment;human amniotic menbrane (rej);0.346;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;4;mucocutaneous herpetic infections;herpes simplex (rej);0.580;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;5;PCR;diagnostic (rej);0.502;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;6;HMA;erk (rej);0.529;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;7;HIV-1;antiviral (rej);0.569;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;8;genetics;ati gene;0.829;3;match válido;Qwen 2.5-1.5B
ID_0218004426204544;9;blood donation;human amniotic menbrane (rej);0.260;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;10;serological results;diagnostic (rej);0.504;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;11;dengue;dengue virus;0.961;3;match válido;Qwen 2.5-1.5B
ID_0218004426204544;12;meningoencephalitis;scleroderma (rej);0.560;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;13;behavioral changes;diagnostic (rej);0.276;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;14;anxiety-like behavior;diagnostic (rej);0.292;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;15;chemokines;antiviral (rej);0.401;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;16;inflammation;scleroderma (rej);0.559;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;17;neurological diseases;diagnosis (rej);0.565;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;18;neurovirulence;viremia (rej);0.641;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;19;Toll-like receptors;interferon humano (rej);0.315;0;sem match válido;Qwen 2.5-1.5B
ID_0218004426204544;20;cytokines;vaccinia and cowpox (rej);0.397;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;1;prion;prion;1.000;3;match válido;Qwen 2.5-1.5B
ID_2774467864626548;2;cellular prion protein;prion protein;0.942;3;match válido;Qwen 2.5-1.5B
ID_2774467864626548;3;prion disease;prion diseases;0.989;3;match válido;Qwen 2.5-1.5B
ID_2774467864626548;4;mesial temporal lobe epilepsy;mesial temporal lobe epilepsy;1.000;1;match válido;Qwen 2.5-1.5B
ID_2774467864626548;5;down syndrome;transmissible spongiform encephalopathies (rej);0.385;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;6;epilepsy;mesial temporal lobe epilepsy (rej);0.885;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;7;memory;memory;1.000;1;match válido;Qwen 2.5-1.5B
ID_2774467864626548;8;learning;cognitive performance (rej);0.412;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;9;neuroplasticity;transmissible spongiform encephalopathies (rej);0.514;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;10;stress;oxidative stress (rej);0.638;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;11;anxiety;nervous system (rej);0.350;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;12;muscle function;nervous system (rej);0.470;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;13;mitochondrial respiration;oxidative stress (rej);0.508;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;14;brain injury;mesial temporal lobe epilepsy (rej);0.532;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;15;seizure threshold;mesial temporal lobe epilepsy (rej);0.610;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;16;neuron;nervous system (rej);0.564;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;17;neurotransmitter;nervous system (rej);0.633;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;18;glutamate;metabotropic glutamate receptors (rej);0.683;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;19;copper;prion (rej);0.353;0;sem match válido;Qwen 2.5-1.5B
ID_2774467864626548;20;oxidative stress;oxidative stress;1.000;1;match válido;Qwen 2.5-1.5B
ID_0807993828734491;1;neurociências;neuropsychological tests (rej);0.700;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;2;neuropsicologia;neuropsychological tests;0.840;3;match válido;Qwen 2.5-1.5B
ID_0807993828734491;3;demência;vascular dementia;0.847;3;match válido;Qwen 2.5-1.5B
ID_0807993828734491;4;cognição;cognition;0.959;3;match válido;Qwen 2.5-1.5B
ID_0807993828734491;5;frontotemporal lobar degeneração;frontotemporal dementia;0.775;3;match válido;Qwen 2.5-1.5B
ID_0807993828734491;6;doença de Alzheimer;doença de alzheimer;0.990;3;match válido;Qwen 2.5-1.5B
ID_0807993828734491;7;hipertensão;stress (rej);0.531;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;8;agnosia visual;visual attention (rej);0.615;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;9;prosopagnosia;primary progressive aphasia (rej);0.552;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;10;melanoma metastático;alzheimer's disease (rej);0.417;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;11;dementias;cognition (rej);0.611;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;12;exames de ressonância magnética;neuropsychological tests (rej);0.564;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;13;doença de Wilson;wilson's disease;0.945;2;match válido;Qwen 2.5-1.5B
ID_0807993828734491;14;funcionalidade;cognition (rej);0.528;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;15;performance cognitiva;cognition (rej);0.759;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;16;gerenciamento clínico;diagnosis (rej);0.486;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;17;pesquisa multicêntrica;normative data (rej);0.406;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;18;vasculite;tremor (rej);0.342;0;sem match válido;Qwen 2.5-1.5B
ID_0807993828734491;19;parkinsonismo;parkinsonism;0.978;3;match válido;Qwen 2.5-1.5B
ID_0807993828734491;20;memória;working memory;0.785;2;match válido;Qwen 2.5-1.5B
ID_9335253053250984;1;asma;fetal circulation (rej);0.318;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;2;aborto;pregnancy (rej);0.648;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;3;placenta;pregnancy (rej);0.656;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;4;cardiotocografia;cardiotocography;0.988;3;match válido;Qwen 2.5-1.5B
ID_9335253053250984;5;frequencia cardiaca fetal;fetal heart rate;0.958;3;match válido;Qwen 2.5-1.5B
ID_9335253053250984;6;dopplervelocimetria;dopplervelocimetry;0.939;3;match válido;Qwen 2.5-1.5B
ID_9335253053250984;7;vitualidade fetal;vitalidade fetal;0.839;3;match válido;Qwen 2.5-1.5B
ID_9335253053250984;8;obstetrico;fetal circulation (rej);0.672;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;9;gestacao;gestational diabetes (rej);0.606;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;10;diabetes mellitus;diabetes mellitus;1.000;3;match válido;Qwen 2.5-1.5B
ID_9335253053250984;11;diastole zero;diabetes mellitus (rej);0.506;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;12;diastole reversa;reversed end-diastolic velocity (rej);0.729;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;13;arteria cerebral media;dopplervelocimetria das artérias (rej);0.710;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;14;ducto venoso;ductus venosus;0.890;3;match válido;Qwen 2.5-1.5B
ID_9335253053250984;15;ultrassonografia;cardiotocography (rej);0.528;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;16;resultados perinatais;perinatal outcome;0.835;3;match válido;Qwen 2.5-1.5B
ID_9335253053250984;17;sobrevivencia neonatal;fetal distress (rej);0.723;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;18;circulacao fetal;fetal circulation;0.934;3;match válido;Qwen 2.5-1.5B
ID_9335253053250984;19;insuficiencia placentaria;ii diabetic pregnancy (rej);0.584;0;sem match válido;Qwen 2.5-1.5B
ID_9335253053250984;20;acidose no nascimento;vitalidade fetal (rej);0.574;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;1;MRI;neuromyelitis optica (rej);0.478;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;2;pediatrics;maternal uniparental disomy (rej);0.425;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;3;brain;neuromyelitis optica (rej);0.455;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;4;mental retardation;rett syndrome (rej);0.561;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;5;heart defects;rett syndrome (rej);0.453;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;6;hearing loss;optic atrophy (rej);0.437;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;7;eye problems;optic atrophy (rej);0.718;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;8;skin conditions;multiple sclerosis (rej);0.419;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;9;vitamin deficiencies;vitamin b12 deficiency;0.873;2;match válido;Qwen 2.5-1.5B
ID_0232075212409214;10;immune responses;schwartz-jampel syndrome (rej);0.340;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;11;drug interactions;tandem mass spectrometry (rej);0.353;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;12;gene mapping;x-linked inheritance (rej);0.396;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;13;autosomal dominant inheritance;x-linked inheritance (rej);0.530;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;14;autosomal recessive inheritance;x-linked inheritance (rej);0.547;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;15;chromosomal abnormalities;rett syndrome (rej);0.509;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;16;ocular defects;optic atrophy (rej);0.678;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;17;craniosynostosis;neuromyelitis optica (rej);0.589;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;18;bone density;dominant limb-girdle muscular (rej);0.390;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;19;muscle weakness;dominant limb-girdle muscular (rej);0.651;0;sem match válido;Qwen 2.5-1.5B
ID_0232075212409214;20;autism-like behaviors;síndrome de prader-willi (rej);0.497;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;1;cytogenética;fragile x chromosomes (rej);0.541;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;2;chromosome imbalances;chromosome;0.863;2;match válido;Qwen 2.5-1.5B
ID_5393628668007180;3;síndrome de Down;robinow syndrome (rej);0.626;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;4;síndrome do cromossomo X fragil;fragile x chromosomes;0.881;2;match válido;Qwen 2.5-1.5B
ID_5393628668007180;5;trissomia do 21;chromosome (rej);0.451;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;6;adenocarcinoma;mixed gonadal dysgenesis (rej);0.414;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;7;citogenética de tumores;mixed gonadal dysgenesis (rej);0.411;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;8;fibroblastos;fraxac1 haplotypes (rej);0.425;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;9;células adrenal;mixed gonadal dysgenesis (rej);0.419;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;10;testículos;mixed gonadal dysgenesis (rej);0.525;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;11;homozygota;chromosome (rej);0.640;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;12;mosaísmo;chromosome (rej);0.355;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;13;dupla;chromosome (rej);0.335;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;14;exposição ao minociclina;ubiquitin proteasome (rej);0.361;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;15;código genético;chromosome (rej);0.604;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;16;mutação;full mutation;0.860;3;match válido;Qwen 2.5-1.5B
ID_5393628668007180;17;deficiência de factor IX;fragile x syndrome (rej);0.542;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;18;fobia alvéola;gait ataxia (rej);0.379;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;19;anormalidades faciais;multiple congenital anomalies/mental retardation (mca/mr) syndrome (rej);0.524;0;sem match válido;Qwen 2.5-1.5B
ID_5393628668007180;20;anormalidades génicas;chromosome (rej);0.585;0;sem match válido;Qwen 2.5-1.5B
ID_4290808161139329;1;schizophrenia;psidium guajava (rej);0.381;0;sem match válido;Qwen 2.5-1.5B
