Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_8241999499678979;0.0000;0.0719;0.0000;0.0000;0.1000;0.0000;0.0000;0.0571;0.0000;0.0021;0.7912;0;2;0.0059;0.2174;0.7922;Qwen3.5-4B
ID_8496716957724133;0.0000;0.1178;0.0000;0.0000;0.2000;0.0000;0.0000;0.1111;0.0000;0.0104;0.8103;0;4;0.0154;0.5363;0.7442;Qwen3.5-4B
ID_0321740024191482;0.5126;0.4087;1.0000;0.7000;0.3500;0.1613;0.2258;0.2258;0.2218;0.3040;0.6950;7;7;0.2218;0.3283;0.7267;Qwen3.5-4B
ID_6372649810646310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0034;0.6235;0;0;0.0000;0.0034;0.6235;Qwen3.5-4B
ID_6723353746838236;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0054;0.7024;0;0;0.0000;0.0075;0.7355;Qwen3.5-4B
ID_3532765293459410;0.2048;0.2313;0.2000;0.4000;0.3500;0.0250;0.1000;0.1750;0.0399;0.3637;0.6992;4;7;0.0705;0.4645;0.6705;Qwen3.5-4B
ID_7057449448661416;0.3527;0.4616;0.4000;0.3000;0.2500;0.2000;0.3000;0.5000;0.1375;0.7099;0.5334;4;7;0.1933;0.8086;0.6243;Qwen3.5-4B
ID_7506578377321090;0.0690;0.2036;0.2000;0.2000;0.3500;0.0385;0.0769;0.2692;0.0182;0.3159;0.5771;2;7;0.0749;0.3851;0.6463;Qwen3.5-4B
ID_2662364620923506;0.3949;0.4499;0.4000;0.5000;0.4000;0.1176;0.2941;0.4706;0.1748;0.8085;0.6564;5;8;0.2627;0.8085;0.6555;Qwen3.5-4B
ID_2929963416385218;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0213;0.7100;0;0;0.0000;0.0851;0.7146;Qwen3.5-4B
ID_5183458350445779;0.3786;0.2867;0.4000;0.3000;0.2000;0.0690;0.1034;0.1379;0.0631;0.1932;0.7152;3;4;0.0717;0.2301;0.7289;Qwen3.5-4B
ID_7216933992248038;0.4127;0.4209;0.4000;0.5000;0.5500;0.0500;0.1250;0.2750;0.0643;0.3464;0.6477;5;11;0.1469;0.4030;0.7188;Qwen3.5-4B
ID_9836776931160228;0.3760;0.4264;0.4000;0.5000;0.4500;0.1111;0.2778;0.5000;0.1451;0.2479;0.6183;5;9;0.2633;0.4103;0.6719;Qwen3.5-4B
ID_1686212165863890;0.0365;0.1055;0.2000;0.1000;0.2000;0.0312;0.0312;0.1250;0.0063;0.0677;0.7602;1;4;0.0265;0.1538;0.7541;Qwen3.5-4B
ID_6201224121456969;0.1101;0.1203;0.2000;0.2000;0.2000;0.0222;0.0444;0.0889;0.0111;0.5887;0.6949;2;4;0.0213;0.6429;0.6930;Qwen3.5-4B
ID_8479803539567479;0.0734;0.0536;0.0000;0.1000;0.0500;0.0000;0.0435;0.0435;0.0062;0.0383;0.7358;1;1;0.0062;0.0383;0.7239;Qwen3.5-4B
ID_7572366766177648;0.3391;0.2734;0.4000;0.3000;0.2500;0.0444;0.0667;0.1111;0.0444;0.2476;0.6474;3;5;0.0595;0.3227;0.6653;Qwen3.5-4B
ID_1717412318563908;0.0295;0.0301;0.0000;0.1000;0.0500;0.0000;0.0294;0.0294;0.0033;0.0997;0.7289;1;2;0.0033;0.1299;0.7064;Qwen3.5-4B
ID_7254844415865063;0.3715;0.3450;0.4000;0.3000;0.3500;0.0625;0.0938;0.2188;0.0542;0.2835;0.4108;3;7;0.1038;0.3929;0.5560;Qwen3.5-4B
ID_3107924103069456;0.3038;0.2316;0.2000;0.4000;0.2500;0.0222;0.0889;0.1111;0.0301;0.1534;0.6984;4;5;0.0375;0.1946;0.6964;Qwen3.5-4B
ID_7233767393471644;0.0000;0.0093;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0647;0.8033;0;1;0.0000;0.1079;0.7945;Qwen3.5-4B
ID_1511271976880714;0.4557;0.3806;0.6000;0.5000;0.2500;0.0833;0.1389;0.1389;0.0967;0.4500;0.7662;5;7;0.0967;0.4583;0.7715;Qwen3.5-4B
ID_3496070172209437;0.5549;0.4327;0.6000;0.6000;0.4000;0.0968;0.1935;0.2581;0.1278;0.3163;0.6476;6;9;0.1581;0.3628;0.7063;Qwen3.5-4B
ID_4928616387172275;0.0784;0.0506;0.0000;0.1000;0.0500;0.0000;0.0286;0.0286;0.0048;0.2264;0.6630;1;1;0.0048;0.2264;0.6630;Qwen3.5-4B
ID_5554472337681978;0.0734;0.2002;0.0000;0.1000;0.2500;0.0000;0.0526;0.2632;0.0075;0.2404;0.5280;1;5;0.0526;0.3558;0.6020;Qwen3.5-4B
ID_7606805059403041;0.1522;0.1378;0.2000;0.3000;0.2000;0.0233;0.0698;0.0930;0.0270;0.2284;0.5679;4;5;0.0355;0.4440;0.6656;Qwen3.5-4B
ID_8391627429679768;0.3938;0.3229;0.4000;0.3000;0.2500;0.0571;0.0857;0.1429;0.0562;0.6759;0.5672;3;5;0.0717;0.7828;0.6024;Qwen3.5-4B
ID_6046165866539973;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1658;0.7450;0;0;0.0000;0.1658;0.7450;Qwen3.5-4B
ID_3718352314610417;0.6906;0.4457;0.8000;0.6000;0.3000;0.0976;0.1463;0.1463;0.1278;0.4325;0.6053;6;6;0.1278;0.4874;0.6911;Qwen3.5-4B
ID_8647270006257055;0.4237;0.3258;0.4000;0.4000;0.2500;0.0741;0.1481;0.1852;0.0889;0.1841;0.6091;4;6;0.1012;0.2491;0.6645;Qwen3.5-4B
ID_0291695624884565;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1054;0.7552;0;0;0.0000;0.1054;0.7552;Qwen3.5-4B
ID_1612969183171944;0.1742;0.2469;0.0000;0.2000;0.2500;0.0000;0.1176;0.2941;0.0183;0.2000;0.5634;3;8;0.0602;0.2340;0.6140;Qwen3.5-4B
ID_0433763336350310;0.0000;0.0364;0.0000;0.0000;0.0500;0.0000;0.0000;0.0345;0.0000;0.0014;0.7198;0;1;0.0025;0.1779;0.7604;Qwen3.5-4B
ID_3256932358053453;0.2642;0.2296;0.6000;0.3000;0.1500;0.2500;0.2500;0.2500;0.1194;0.4176;0.7728;4;4;0.1194;0.4176;0.7728;Qwen3.5-4B
ID_7967486980814458;0.5215;0.4118;0.4000;0.7000;0.5000;0.0417;0.1458;0.2083;0.0951;0.5369;0.5999;8;13;0.1299;0.5503;0.6742;Qwen3.5-4B
ID_9273702863744424;0.1370;0.2028;0.0000;0.2000;0.2500;0.0000;0.0526;0.1316;0.0090;0.1535;0.7277;2;5;0.0344;0.2778;0.6467;Qwen3.5-4B
ID_4408599021040004;0.5837;0.4716;0.6000;0.6000;0.3500;0.1200;0.2400;0.2800;0.1892;0.4329;0.5375;6;8;0.2067;0.4707;0.6784;Qwen3.5-4B
ID_5317385915649516;0.4553;0.3658;0.6000;0.3000;0.2500;0.0577;0.0577;0.0962;0.0500;0.2306;0.6523;4;6;0.0618;0.3986;0.6588;Qwen3.5-4B
ID_8209219651894646;0.0000;0.1211;0.0000;0.0000;0.1000;0.0000;0.0000;0.2000;0.0000;0.5143;0.7102;0;2;0.0209;0.5524;0.6604;Qwen3.5-4B
ID_6377288674588197;0.1581;0.1693;0.4000;0.3000;0.3000;0.0345;0.0517;0.1034;0.0293;0.2532;0.4063;3;6;0.0454;0.4583;0.5348;Qwen3.5-4B
ID_9430398566741698;0.1737;0.1893;0.2000;0.2000;0.2000;0.0333;0.0667;0.1333;0.0178;0.3106;0.6893;2;4;0.0347;0.4244;0.6673;Qwen3.5-4B
ID_5936682335701497;0.5389;0.4586;0.8000;0.4000;0.2500;0.2105;0.2105;0.2632;0.1868;0.2386;0.6737;4;5;0.2023;0.2727;0.7047;Qwen3.5-4B
ID_2543067198319684;0.5239;0.3987;0.8000;0.6000;0.3500;0.1818;0.2727;0.3182;0.1832;0.3591;0.6208;6;8;0.2009;0.4264;0.6192;Qwen3.5-4B
ID_7532334620264577;0.3255;0.3037;0.2000;0.5000;0.4000;0.0357;0.1786;0.2857;0.0663;0.2946;0.6768;5;8;0.1188;0.3049;0.7006;Qwen3.5-4B
ID_6555511233950866;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7252;0;0;0.0000;0.1176;0.7560;Qwen3.5-4B
ID_6535298436643783;0.2943;0.2301;0.2000;0.2000;0.1000;0.0385;0.0769;0.0769;0.0470;0.2462;0.7030;2;2;0.0470;0.2808;0.7045;Qwen3.5-4B
ID_0228970585981305;0.2808;0.2273;0.4000;0.2000;0.1000;0.1000;0.1000;0.1000;0.0500;0.5109;0.5506;4;4;0.0500;0.6087;0.5890;Qwen3.5-4B
ID_0577007377836185;0.2300;0.2524;0.2000;0.1000;0.2000;0.0263;0.0263;0.1053;0.0263;0.1277;0.7301;2;5;0.0405;0.2979;0.7082;Qwen3.5-4B
ID_2691497637313274;0.3768;0.3293;0.6000;0.4000;0.3500;0.0612;0.0816;0.1429;0.0748;0.1983;0.6848;4;7;0.0979;0.2521;0.6806;Qwen3.5-4B
ID_4210289862552350;0.5457;0.4181;0.6000;0.5000;0.3500;0.1000;0.1667;0.2333;0.1376;0.3975;0.5946;5;7;0.1664;0.4419;0.6520;Qwen3.5-4B
ID_8047078292358267;0.3678;0.2374;0.6000;0.5000;0.2500;0.0577;0.0962;0.0962;0.0524;0.2883;0.6391;5;5;0.0524;0.3311;0.6250;Qwen3.5-4B
ID_4041211770858318;0.4500;0.3884;0.6000;0.4000;0.2500;0.1200;0.1600;0.2000;0.1107;0.5518;0.6691;4;6;0.1261;0.6166;0.6977;Qwen3.5-4B
ID_8696858608013659;0.1795;0.2301;0.4000;0.2000;0.3500;0.0645;0.0645;0.2258;0.0323;0.2618;0.5039;2;7;0.0794;0.2968;0.6428;Qwen3.5-4B
ID_2538824540800669;0.0000;0.2163;0.0000;0.0000;0.3000;0.0000;0.0000;0.3158;0.0000;0.0980;0.6968;0;7;0.0693;0.3824;0.7509;Qwen3.5-4B
ID_8884890472193474;0.6213;0.6328;0.6000;0.5000;0.3500;0.2500;0.4167;0.5833;0.3185;0.4000;0.4630;6;8;0.4056;0.4000;0.6104;Qwen3.5-4B
ID_4735276653354808;0.0961;0.1934;0.2000;0.1000;0.2500;0.0556;0.0556;0.2778;0.0111;0.1163;0.7382;1;5;0.0645;0.4940;0.7461;Qwen3.5-4B
ID_1966638146185479;0.1373;0.1971;0.2000;0.2000;0.2500;0.0345;0.0690;0.1724;0.0184;0.4930;0.7205;2;5;0.0416;0.5352;0.7808;Qwen3.5-4B
ID_6751513272539561;0.0000;0.0536;0.0000;0.0000;0.1000;0.0000;0.0000;0.0741;0.0000;0.5547;0.6649;0;2;0.0080;0.6336;0.7086;Qwen3.5-4B
ID_0588546982625730;0.8630;0.7393;1.0000;0.8000;0.6500;0.1190;0.1905;0.3095;0.1849;0.4444;0.5778;8;13;0.2781;0.5607;0.6212;Qwen3.5-4B
ID_3752951275341381;0.5281;0.4230;0.8000;0.6000;0.4000;0.1081;0.1622;0.2162;0.1272;0.3239;0.7166;6;8;0.1491;0.3756;0.6976;Qwen3.5-4B
ID_0967035318418472;0.4315;0.3504;0.2000;0.4000;0.3000;0.0227;0.0909;0.1364;0.0479;0.3132;0.6180;4;6;0.0651;0.3555;0.6624;Qwen3.5-4B
ID_7305428791149745;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1316;0.5932;0;0;0.0000;0.1776;0.6505;Qwen3.5-4B
ID_7464190101117707;0.3114;0.2474;0.4000;0.2000;0.1000;0.1111;0.1111;0.1111;0.0648;0.2750;0.6575;2;2;0.0648;0.2750;0.6575;Qwen3.5-4B
ID_7881527576747420;0.5151;0.4132;0.6000;0.5000;0.3500;0.0909;0.1515;0.2121;0.1057;0.2335;0.5320;5;7;0.1315;0.4315;0.6499;Qwen3.5-4B
ID_0353944603330456;0.4689;0.3770;0.6000;0.7000;0.4500;0.0517;0.1207;0.1552;0.0892;0.6321;0.6161;7;9;0.1115;0.9599;0.6363;Qwen3.5-4B
ID_0654596992211296;0.2831;0.2895;0.4000;0.3000;0.3500;0.0690;0.1034;0.2414;0.0425;0.2626;0.7613;4;8;0.0982;0.3547;0.7155;Qwen3.5-4B
ID_6499108085922209;0.3050;0.3082;0.2000;0.3000;0.2500;0.0500;0.1500;0.2500;0.0854;0.2212;0.7436;4;6;0.1140;0.3496;0.7610;Qwen3.5-4B
ID_5424781102486268;0.1428;0.1295;0.0000;0.2000;0.1500;0.0000;0.0588;0.0882;0.0116;0.0715;0.7041;2;3;0.0183;0.2446;0.7369;Qwen3.5-4B
ID_0277415539607307;0.2515;0.2400;0.2000;0.2000;0.2000;0.0303;0.0606;0.1212;0.0390;0.3285;0.5368;2;5;0.0540;0.4167;0.6103;Qwen3.5-4B
ID_7090419604571199;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1342;0;0;0.0000;0.0000;0.1342;Qwen3.5-4B
ID_1050516524103988;0.6387;0.4999;0.8000;0.5000;0.3000;0.1818;0.2273;0.2727;0.2052;0.6829;0.6558;6;8;0.2212;0.7366;0.6654;Qwen3.5-4B
ID_2714004273523549;0.2533;0.2778;0.4000;0.3000;0.3000;0.0408;0.0612;0.1224;0.0220;0.1879;0.6889;3;6;0.0467;0.2921;0.7120;Qwen3.5-4B
ID_5832250655889116;0.5659;0.4038;0.6000;0.6000;0.3000;0.1000;0.2000;0.2000;0.1653;0.1292;0.5909;6;6;0.1653;0.1661;0.6559;Qwen3.5-4B
ID_7740917144757410;0.8630;0.6272;1.0000;0.8000;0.5000;0.1190;0.1905;0.2381;0.1849;0.7089;0.5235;8;10;0.2140;0.7269;0.5471;Qwen3.5-4B
ID_5898801580033554;0.5026;0.3244;0.6000;0.4000;0.2000;0.0750;0.1000;0.1000;0.0917;0.3466;0.5936;4;4;0.0917;0.3718;0.6797;Qwen3.5-4B
ID_3569531507114017;0.0000;0.0483;0.0000;0.0000;0.1000;0.0000;0.0000;0.0588;0.0000;0.3093;0.6087;0;2;0.0052;0.4742;0.6761;Qwen3.5-4B
ID_5187181156228197;0.6496;0.5655;0.6000;0.7000;0.5500;0.1034;0.2414;0.3793;0.1727;0.4501;0.5706;7;11;0.2667;0.5584;0.6546;Qwen3.5-4B
ID_7430030311775522;0.5398;0.4252;0.4000;0.5000;0.3500;0.0667;0.1667;0.2333;0.1148;0.4504;0.6594;6;8;0.1411;0.5083;0.6287;Qwen3.5-4B
ID_0422858064703713;0.0636;0.1259;0.0000;0.1000;0.2000;0.0000;0.0286;0.1143;0.0029;0.1117;0.5995;1;4;0.0193;0.3058;0.5966;Qwen3.5-4B
ID_1234565160573730;0.0785;0.2067;0.0000;0.1000;0.1500;0.0000;0.0833;0.2500;0.0093;0.3864;0.6148;1;5;0.0400;0.6080;0.6667;Qwen3.5-4B
ID_4804205224697296;0.4221;0.3836;0.6000;0.4000;0.3500;0.0714;0.0952;0.1667;0.0615;0.6063;0.7570;4;7;0.0935;0.6667;0.7209;Qwen3.5-4B
ID_0932673194762377;0.3774;0.2900;0.6000;0.5000;0.3500;0.0600;0.1000;0.1400;0.0659;0.2714;0.6758;5;7;0.0792;0.3403;0.6615;Qwen3.5-4B
ID_1836274062343953;0.2900;0.2590;0.6000;0.3000;0.2500;0.1111;0.1111;0.1852;0.0531;0.8462;0.4951;3;5;0.0760;0.9615;0.5857;Qwen3.5-4B
ID_4120322936662925;0.0000;0.0197;0.0000;0.0000;0.0500;0.0000;0.0000;0.0370;0.0000;0.0748;0.7477;0;1;0.0025;0.1776;0.7374;Qwen3.5-4B
ID_7249500407405478;0.5985;0.5203;0.8000;0.6000;0.4500;0.1176;0.1765;0.2647;0.1674;0.4420;0.6584;6;9;0.2117;0.4777;0.6627;Qwen3.5-4B
ID_9542837933586912;0.2013;0.2935;0.2000;0.3000;0.2500;0.0714;0.2143;0.3571;0.1087;0.7037;0.6803;3;6;0.1645;0.8333;0.6797;Qwen3.5-4B
ID_5065411466998527;0.6545;0.5099;0.6000;0.7000;0.5000;0.1200;0.2800;0.4000;0.2263;0.3875;0.5100;7;10;0.3078;0.4500;0.6221;Qwen3.5-4B
ID_4550717883781091;0.4577;0.3650;0.4000;0.4000;0.2500;0.0714;0.1429;0.1786;0.0867;0.3353;0.4638;4;5;0.0979;0.3713;0.5811;Qwen3.5-4B
ID_1218389465274602;0.1199;0.1042;0.2000;0.1000;0.0500;0.0833;0.0833;0.0833;0.0278;0.4699;0.6808;4;4;0.0278;0.4699;0.6474;Qwen3.5-4B
ID_2864595160355410;0.3904;0.4044;0.4000;0.3000;0.3500;0.1053;0.1579;0.3684;0.1278;0.3187;0.5396;3;7;0.1979;0.3625;0.6150;Qwen3.5-4B
ID_0990344839864230;0.2426;0.2298;0.4000;0.2000;0.1500;0.1429;0.1429;0.2143;0.0595;0.3387;0.7199;2;3;0.0721;0.3656;0.7297;Qwen3.5-4B
ID_8970751075617926;0.4690;0.3929;0.6000;0.3000;0.2000;0.1667;0.1667;0.2222;0.1667;0.1454;0.6330;3;4;0.1838;0.1765;0.6635;Qwen3.5-4B
ID_2086707959173246;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1342;0;0;0.0000;0.0000;0.1342;Qwen3.5-4B
ID_7927416076958362;0.1315;0.1295;0.0000;0.3000;0.2000;0.0000;0.1429;0.1905;0.0346;0.6667;0.6043;3;4;0.0492;0.7097;0.5485;Qwen3.5-4B
ID_6171517695707255;0.0534;0.1652;0.0000;0.1000;0.1500;0.0000;0.1000;0.3000;0.0100;0.2874;0.6668;2;5;0.0421;0.3793;0.6502;Qwen3.5-4B
ID_9763437636509266;0.3401;0.2595;0.4000;0.2000;0.1000;0.1250;0.1250;0.1250;0.1042;0.1390;0.7105;3;4;0.1042;0.2406;0.6934;Qwen3.5-4B
ID_6217509029802638;0.4363;0.4931;0.6000;0.5000;0.4500;0.1579;0.2632;0.4737;0.1384;0.6136;0.6697;6;11;0.2400;0.6705;0.6776;Qwen3.5-4B
ID_7471111924336519;0.0000;0.0656;0.0000;0.0000;0.0500;0.0000;0.0000;0.1429;0.0000;0.1837;0.7441;0;1;0.0075;0.3061;0.7399;Qwen3.5-4B
ID_1387531666012807;0.3165;0.3847;0.2000;0.4000;0.4500;0.0345;0.1379;0.3103;0.0481;0.1654;0.6679;4;9;0.1296;0.2992;0.7003;Qwen3.5-4B
ID_0544144585124313;0.5384;0.4008;0.6000;0.4000;0.3000;0.0667;0.0889;0.1333;0.0778;0.6102;0.6079;4;6;0.0974;0.6714;0.6719;Qwen3.5-4B
ID_2364016372924935;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1626;0.6985;0;0;0.0000;0.1921;0.6928;Qwen3.5-4B
ID_6532338737692493;0.1715;0.2244;0.2000;0.2000;0.2500;0.0500;0.1000;0.2500;0.0236;0.2252;0.7818;3;6;0.0573;0.2285;0.7680;Qwen3.5-4B
ID_5265254209364825;0.4153;0.4489;0.6000;0.3000;0.4000;0.0909;0.0909;0.2424;0.0687;0.2283;0.7617;3;8;0.1309;0.4162;0.7526;Qwen3.5-4B
ID_4679830870331445;0.0000;0.0507;0.0000;0.0000;0.1000;0.0000;0.0000;0.0741;0.0000;0.0868;0.6787;0;2;0.0067;0.2934;0.7020;Qwen3.5-4B
ID_1364246301366731;0.0000;0.1148;0.0000;0.0000;0.1500;0.0000;0.0000;0.1765;0.0000;0.3120;0.5948;0;3;0.0222;0.5738;0.6095;Qwen3.5-4B
ID_5118629875846648;0.3301;0.2131;0.4000;0.2000;0.1000;0.0741;0.0741;0.0741;0.0617;0.3996;0.7193;2;2;0.0617;0.4592;0.6820;Qwen3.5-4B
ID_3594651355252245;0.0734;0.0562;0.0000;0.1000;0.0500;0.0000;0.0476;0.0476;0.0068;0.0857;0.7480;1;1;0.0068;0.1007;0.7467;Qwen3.5-4B
ID_7927685281122435;0.0295;0.1830;0.0000;0.1000;0.3000;0.0000;0.0370;0.2222;0.0037;0.2578;0.5378;1;6;0.0504;0.5625;0.6642;Qwen3.5-4B
ID_0915732258069388;0.3577;0.3028;0.6000;0.5000;0.3000;0.1579;0.2632;0.3158;0.1560;0.2775;0.6980;5;6;0.1757;0.3242;0.7346;Qwen3.5-4B
ID_3867942762661182;0.4641;0.3151;0.6000;0.7000;0.4000;0.0882;0.2059;0.2353;0.1273;0.5000;0.6962;7;8;0.1442;0.5804;0.7286;Qwen3.5-4B
ID_7930540518087267;0.2017;0.2022;0.4000;0.3000;0.2500;0.0870;0.1304;0.2174;0.0449;0.4460;0.5749;4;6;0.0722;0.5130;0.6404;Qwen3.5-4B
ID_5957855817378897;0.5125;0.4219;0.6000;0.5000;0.3500;0.1000;0.1667;0.2333;0.1144;0.2365;0.6467;5;7;0.1444;0.2614;0.7094;Qwen3.5-4B
ID_1290711673273506;0.5778;0.5368;1.0000;0.5000;0.3500;0.2174;0.2174;0.3043;0.2174;0.4868;0.7088;7;9;0.2665;0.4974;0.7377;Qwen3.5-4B
ID_3746397954560718;0.1209;0.1737;0.2000;0.1000;0.1500;0.0769;0.0769;0.2308;0.0256;0.3191;0.6727;2;4;0.0589;0.3830;0.7043;Qwen3.5-4B
