Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_0128404227626176;0.0000;0.0348;0.0000;0.0000;0.0500;0.0000;0.0000;0.0175;0.0000;0.0020;0.6774;0;1;0.0011;0.0081;0.6681;Qwen3.5-2B
ID_0161925591909696;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0056;0.6507;0;0;0.0000;0.0112;0.6402;Qwen3.5-2B
ID_0174325304693036;0.4293;0.3722;0.6000;0.6000;0.4000;0.0625;0.1250;0.1667;0.0887;0.2445;0.6091;6;8;0.1060;0.2800;0.7117;Qwen3.5-2B
ID_0189095897739979;0.8166;0.5643;0.8000;0.8000;0.4500;0.1176;0.2353;0.2647;0.1974;0.1667;0.6118;8;9;0.2177;0.1825;0.6546;Qwen3.5-2B
ID_0229339143607870;0.3451;0.3327;0.2000;0.4000;0.3500;0.0286;0.1143;0.2000;0.0577;0.4538;0.6513;4;7;0.0947;0.5378;0.4680;Qwen3.5-2B
ID_0278717765065500;0.2669;0.2132;0.4000;0.3000;0.1500;0.0909;0.1364;0.1364;0.0909;0.3003;0.7315;3;4;0.0909;0.3511;0.7323;Qwen3.5-2B
ID_0482551013400931;0.2984;0.3424;0.4000;0.4000;0.5000;0.0392;0.0784;0.1961;0.0307;0.3391;0.5341;4;10;0.0859;0.4854;0.5607;Qwen3.5-2B
ID_0486569206159968;0.2489;0.2833;0.4000;0.2000;0.3000;0.0556;0.0556;0.1667;0.0324;0.5602;0.6082;2;6;0.0652;0.7220;0.5381;Qwen3.5-2B
ID_0509655225224036;0.2489;0.2015;0.4000;0.2000;0.1000;0.0909;0.0909;0.0909;0.0530;0.0440;0.6360;2;2;0.0530;0.0440;0.6849;Qwen3.5-2B
ID_0516941410000104;0.1617;0.2269;0.0000;0.2000;0.2000;0.0000;0.1250;0.2500;0.0283;0.3400;0.7006;3;5;0.0595;0.3600;0.6869;Qwen3.5-2B
ID_0530966378411625;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1481;0.6891;0;0;0.0000;0.1481;0.6891;Qwen3.5-2B
ID_0535860239259102;0.1356;0.1341;0.2000;0.3000;0.2000;0.0435;0.1304;0.1739;0.0417;0.2991;0.6395;4;6;0.0519;0.4112;0.6436;Qwen3.5-2B
ID_0578253829444920;0.0595;0.0597;0.2000;0.1000;0.1000;0.0400;0.0400;0.0800;0.0200;0.1309;0.6347;1;2;0.0257;0.1673;0.6264;Qwen3.5-2B
ID_0676101131499422;0.6049;0.5074;0.8000;0.4000;0.2000;0.2353;0.2353;0.2353;0.2088;0.7329;0.5665;6;8;0.2088;0.7427;0.5699;Qwen3.5-2B
ID_0766735065718186;0.4825;0.3985;0.6000;0.4000;0.3500;0.0682;0.0909;0.1591;0.0607;0.4967;0.7156;5;8;0.0891;0.6733;0.7173;Qwen3.5-2B
ID_0848413770343284;0.0799;0.0516;0.0000;0.1000;0.0500;0.0000;0.0435;0.0435;0.0054;0.0332;0.8038;2;2;0.0054;0.1535;0.7701;Qwen3.5-2B
ID_0973550817356564;0.1887;0.2605;0.0000;0.3000;0.3500;0.0000;0.0811;0.1892;0.0224;0.2314;0.7703;4;8;0.0601;0.2546;0.7080;Qwen3.5-2B
ID_0976385386657517;0.3254;0.2433;0.2000;0.5000;0.2500;0.0357;0.1786;0.1786;0.0719;0.4615;0.4561;5;5;0.0719;0.5325;0.5703;Qwen3.5-2B
ID_1041565102315246;0.7376;0.5711;0.6000;0.7000;0.5000;0.1111;0.2593;0.3704;0.1968;0.5394;0.5167;8;12;0.2718;0.5545;0.6015;Qwen3.5-2B
ID_1077091269921532;0.4937;0.5672;0.8000;0.6000;0.5500;0.1379;0.2069;0.3793;0.1778;0.2044;0.5985;6;11;0.2749;0.3547;0.6235;Qwen3.5-2B
ID_1264299192805866;0.0000;0.1410;0.0000;0.0000;0.2500;0.0000;0.0000;0.1724;0.0000;0.0062;0.6562;0;5;0.0286;0.2447;0.7315;Qwen3.5-2B
ID_1305553577433058;0.3841;0.2984;0.6000;0.5000;0.3500;0.0577;0.0962;0.1346;0.0506;0.2611;0.6232;5;7;0.0681;0.2662;0.6031;Qwen3.5-2B
ID_1325667605623244;0.5684;0.5517;0.6000;0.7000;0.6000;0.0667;0.1556;0.2667;0.1002;0.3322;0.6436;7;12;0.1821;0.4406;0.6424;Qwen3.5-2B
ID_1351748125964309;0.2385;0.2030;0.2000;0.2000;0.1500;0.0400;0.0800;0.1200;0.0280;0.2430;0.5944;2;3;0.0355;0.2617;0.6488;Qwen3.5-2B
ID_1409367562944345;0.2985;0.2304;0.2000;0.2000;0.1000;0.0667;0.1333;0.1333;0.0889;0.2108;0.5112;2;2;0.0889;0.2108;0.5112;Qwen3.5-2B
ID_1443260585180322;0.2201;0.1420;0.2000;0.1000;0.0500;0.0238;0.0238;0.0238;0.0238;0.1877;0.0000;1;1;0.0238;0.1877;0.0000;Qwen3.5-2B
ID_1569228929685657;0.0694;0.1916;0.0000;0.1000;0.2500;0.0000;0.0400;0.2000;0.0050;0.1216;0.6770;1;5;0.0448;0.1725;0.6750;Qwen3.5-2B
ID_1572504650930605;0.0273;0.1176;0.0000;0.1000;0.1500;0.0000;0.0526;0.1579;0.0053;0.0640;0.6037;1;4;0.0232;0.1481;0.4988;Qwen3.5-2B
ID_1588571859201066;0.6422;0.6296;0.8000;0.5000;0.5500;0.0909;0.1136;0.2500;0.1098;0.5940;0.3074;5;11;0.1874;0.6353;0.3233;Qwen3.5-2B
ID_1608166528142462;0.2154;0.2687;0.0000;0.3000;0.2500;0.0000;0.2143;0.3571;0.0537;0.2687;0.7715;3;5;0.0866;0.3498;0.7349;Qwen3.5-2B
ID_1608252203113404;0.7721;0.5862;0.8000;0.7000;0.5000;0.0833;0.1458;0.2083;0.1292;0.1762;0.4676;7;10;0.1665;0.2105;0.5620;Qwen3.5-2B
ID_1608392890165390;0.1441;0.2784;0.2000;0.1000;0.2000;0.0714;0.0714;0.2857;0.0357;0.5033;0.5966;1;4;0.0737;0.5948;0.5908;Qwen3.5-2B
ID_1682621160901140;0.1432;0.0924;0.6000;0.3000;0.1500;0.0682;0.0682;0.0682;0.0402;0.0825;0.7195;3;3;0.0402;0.1200;0.7664;Qwen3.5-2B
ID_1684574356606924;0.5177;0.3949;0.6000;0.4000;0.2000;0.1875;0.2500;0.2500;0.1833;0.1464;0.6479;6;6;0.1833;0.1464;0.6371;Qwen3.5-2B
ID_1727283700680766;0.1151;0.1688;0.4000;0.3000;0.2500;0.1176;0.1765;0.2941;0.0608;0.2372;0.4779;3;6;0.0928;0.2756;0.5548;Qwen3.5-2B
ID_1827829018668226;0.4709;0.4324;0.8000;0.5000;0.5000;0.1333;0.1667;0.3333;0.1239;0.4380;0.6428;5;10;0.1999;0.5109;0.6142;Qwen3.5-2B
ID_1878688743763378;0.0000;0.0329;0.0000;0.0000;0.0500;0.0000;0.0000;0.0370;0.0000;0.0099;0.7134;0;1;0.0019;0.0099;0.6727;Qwen3.5-2B
ID_1885766127325722;0.0558;0.0437;0.0000;0.1000;0.0500;0.0000;0.0476;0.0476;0.0079;0.3110;0.6107;2;2;0.0079;0.3780;0.6012;Qwen3.5-2B
ID_1973878827354750;0.2279;0.2176;0.2000;0.3000;0.2500;0.0286;0.0857;0.1429;0.0276;0.2784;0.6488;4;6;0.0461;0.3580;0.6291;Qwen3.5-2B
ID_1988378870316115;0.0643;0.0732;0.2000;0.1000;0.1000;0.0476;0.0476;0.0952;0.0238;0.0968;0.6911;1;2;0.0317;0.2581;0.7077;Qwen3.5-2B
ID_2129963760543898;0.5680;0.4467;0.4000;0.5000;0.3500;0.0800;0.2000;0.2800;0.1394;0.5969;0.6866;5;7;0.1752;0.6862;0.6690;Qwen3.5-2B
ID_2145668168587564;0.1221;0.2589;0.2000;0.2000;0.3500;0.0345;0.0690;0.2414;0.0155;0.1899;0.6620;2;7;0.0648;0.6076;0.6815;Qwen3.5-2B
ID_2209576799096027;0.0118;0.0341;0.0000;0.0000;0.0500;0.0000;0.0000;0.0769;0.0000;0.0308;0.6707;1;2;0.0055;0.1473;0.6482;Qwen3.5-2B
ID_2220699289355930;0.2130;0.2373;0.2000;0.2000;0.2500;0.0417;0.0833;0.2083;0.0327;0.1964;0.6317;2;5;0.0718;0.4464;0.6376;Qwen3.5-2B
ID_2275032719586397;0.4038;0.3035;0.4000;0.3000;0.2000;0.0741;0.1111;0.1481;0.0741;0.7340;0.7195;4;5;0.0815;0.7872;0.6859;Qwen3.5-2B
ID_2324159515825927;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0629;0.6623;0;0;0.0000;0.0629;0.6847;Qwen3.5-2B
ID_2482060270236527;0.2689;0.2357;0.6000;0.3000;0.2000;0.1500;0.1500;0.2000;0.1375;0.2494;0.7235;4;5;0.1508;0.2830;0.7365;Qwen3.5-2B
ID_2554853704952225;0.1006;0.1033;0.0000;0.2000;0.1500;0.0000;0.0455;0.0682;0.0078;0.1111;0.7594;2;3;0.0135;0.1244;0.7497;Qwen3.5-2B
ID_2627414712422817;0.1799;0.2129;0.4000;0.2000;0.2000;0.0714;0.0714;0.1429;0.0232;0.1036;0.7134;2;5;0.0375;0.2332;0.7407;Qwen3.5-2B
ID_2636111337875377;0.2817;0.2529;0.2000;0.3000;0.2500;0.0400;0.1200;0.2000;0.0464;0.1495;0.6480;3;5;0.0704;0.2402;0.6326;Qwen3.5-2B
ID_2653769170795641;0.1428;0.2013;0.0000;0.2000;0.2500;0.0000;0.0769;0.1923;0.0151;0.1087;0.6913;2;5;0.0424;0.3370;0.6760;Qwen3.5-2B
ID_2791913950833163;0.4051;0.3242;0.4000;0.2000;0.1000;0.1053;0.1053;0.1053;0.1053;0.1350;0.6168;2;2;0.1053;0.1576;0.6188;Qwen3.5-2B
ID_2850235880560929;0.3590;0.3593;0.4000;0.2000;0.2500;0.0769;0.0769;0.1923;0.0769;0.3855;0.7291;2;5;0.1024;0.6265;0.6805;Qwen3.5-2B
ID_2851798514812201;0.2528;0.1695;0.2000;0.3000;0.1500;0.0435;0.1304;0.1304;0.0432;0.1429;0.4188;3;3;0.0432;0.1429;0.4188;Qwen3.5-2B
ID_3085057149388157;0.8007;0.5595;1.0000;0.7000;0.4000;0.1136;0.1591;0.1818;0.1591;0.4634;0.4667;7;10;0.1682;0.5141;0.6232;Qwen3.5-2B
ID_3091742095568302;0.0663;0.0867;0.0000;0.1000;0.1500;0.0000;0.0312;0.0938;0.0035;0.0552;0.6701;1;4;0.0142;0.0966;0.7196;Qwen3.5-2B
ID_3125269649173653;0.7168;0.5381;0.6000;0.7000;0.4500;0.1071;0.2500;0.3214;0.2110;0.5487;0.7192;7;10;0.2503;0.5795;0.7555;Qwen3.5-2B
ID_3150074537946167;0.5387;0.5999;0.4000;0.3000;0.2500;0.2500;0.3750;0.6250;0.3125;0.5000;0.6482;5;10;0.3871;0.5114;0.6181;Qwen3.5-2B
ID_3150103492877008;0.4588;0.4042;0.4000;0.4000;0.2500;0.0870;0.1739;0.2174;0.1280;0.1224;0.6411;4;7;0.1425;0.1361;0.7108;Qwen3.5-2B
ID_3222014752923501;0.0943;0.1540;0.2000;0.1000;0.1500;0.0455;0.0455;0.1364;0.0455;0.0443;0.6924;1;4;0.0595;0.2583;0.7371;Qwen3.5-2B
ID_3325984959083987;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0051;0.7146;0;0;0.0000;0.0051;0.6731;Qwen3.5-2B
ID_3340828165410597;0.0000;0.1030;0.0000;0.0000;0.1500;0.0000;0.0000;0.1250;0.0000;0.0053;0.5744;0;3;0.0146;0.1782;0.6870;Qwen3.5-2B
ID_3347815035685882;0.3317;0.3251;0.4000;0.3000;0.2000;0.1111;0.1667;0.2222;0.0886;0.4378;0.6652;4;6;0.1010;0.4659;0.6927;Qwen3.5-2B
ID_3387018530825694;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0103;0.6282;0;0;0.0000;0.0155;0.5860;Qwen3.5-2B
ID_3427260889880733;0.6083;0.5860;0.8000;0.5000;0.3000;0.3077;0.3846;0.4615;0.3115;0.3967;0.4578;6;9;0.3470;0.4511;0.6324;Qwen3.5-2B
ID_3445472713137548;0.1898;0.3075;0.0000;0.2000;0.2000;0.0000;0.2000;0.4000;0.0452;0.2725;0.6322;2;4;0.0902;0.3483;0.6681;Qwen3.5-2B
ID_3729715298008025;0.5353;0.3600;0.6000;0.4000;0.2500;0.1034;0.1379;0.1724;0.1188;0.3370;0.5655;4;5;0.1289;0.3425;0.6256;Qwen3.5-2B
ID_3738807633557034;0.1695;0.1574;0.4000;0.3000;0.2000;0.0952;0.1429;0.1905;0.0794;0.4112;0.6443;4;5;0.0967;0.4486;0.6397;Qwen3.5-2B
ID_3837157956819433;0.7058;0.5292;0.8000;0.6000;0.4000;0.1538;0.2308;0.3077;0.2090;0.6396;0.6046;6;8;0.2517;0.6637;0.6602;Qwen3.5-2B
ID_3870300970951275;0.5709;0.5104;0.8000;0.6000;0.5500;0.1212;0.1818;0.3333;0.1258;0.3509;0.5411;6;12;0.2090;0.4211;0.5819;Qwen3.5-2B
ID_3919711591553904;0.1993;0.1806;0.0000;0.3000;0.2500;0.0000;0.0714;0.1190;0.0154;0.4453;0.7367;3;5;0.0313;0.4882;0.6997;Qwen3.5-2B
ID_3971396576832634;0.0920;0.1158;0.0000;0.2000;0.1500;0.0000;0.0800;0.1200;0.0124;0.2947;0.5098;2;4;0.0224;0.4155;0.4698;Qwen3.5-2B
ID_3977660018939385;0.1428;0.0922;0.0000;0.2000;0.1000;0.0000;0.0625;0.0625;0.0123;0.1571;0.7078;2;2;0.0123;0.1834;0.7188;Qwen3.5-2B
ID_4061301060228632;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0106;0.6789;0;0;0.0000;0.1064;0.7604;Qwen3.5-2B
ID_4139866243228811;0.0694;0.0448;0.0000;0.1000;0.0500;0.0000;0.0303;0.0303;0.0038;0.2147;0.6459;1;1;0.0038;0.2885;0.5966;Qwen3.5-2B
ID_4149038575526706;0.2498;0.2685;0.2000;0.2000;0.2500;0.0278;0.0556;0.1389;0.0347;0.2239;0.6971;2;5;0.0558;0.2948;0.7447;Qwen3.5-2B
ID_4186411197580812;0.5583;0.4866;0.4000;0.5000;0.4500;0.0541;0.1351;0.2432;0.0897;0.5355;0.5927;5;9;0.1468;0.5835;0.5844;Qwen3.5-2B
ID_4296348942225215;0.0000;0.0392;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0548;0.7289;0;1;0.0000;0.3288;0.8008;Qwen3.5-2B
ID_4482652690766445;0.5712;0.4373;0.8000;0.6000;0.4000;0.0769;0.1154;0.1538;0.1012;0.3322;0.7708;6;8;0.1185;0.3766;0.6764;Qwen3.5-2B
ID_4585253466628293;0.4413;0.4257;0.2000;0.4000;0.4000;0.0323;0.1290;0.2581;0.0730;0.2202;0.4438;4;8;0.1261;0.2385;0.5680;Qwen3.5-2B
ID_4621534549550979;0.3590;0.3379;0.4000;0.2000;0.2500;0.0541;0.0541;0.1351;0.0541;0.1279;0.7349;2;5;0.0750;0.4353;0.6961;Qwen3.5-2B
ID_4639530865431823;0.3628;0.3591;0.2000;0.5000;0.4500;0.0303;0.1515;0.2727;0.0561;0.3455;0.7252;5;9;0.1190;0.4970;0.7450;Qwen3.5-2B
ID_4656875806985353;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0345;0.6680;0;0;0.0000;0.0345;0.6740;Qwen3.5-2B
ID_4702999283260777;0.4666;0.3487;0.4000;0.4000;0.3000;0.0488;0.0976;0.1463;0.0627;0.2404;0.7164;4;6;0.0772;0.3034;0.7520;Qwen3.5-2B
ID_4703015447173949;0.5190;0.3978;0.8000;0.8000;0.4000;0.1538;0.3077;0.3077;0.2261;0.4977;0.4060;8;8;0.2261;0.4977;0.5346;Qwen3.5-2B
ID_4720283421615359;0.5597;0.3612;0.8000;0.5000;0.2500;0.0870;0.1087;0.1087;0.0908;0.1883;0.6350;5;5;0.0908;0.1883;0.6350;Qwen3.5-2B
ID_4739118307577897;0.1100;0.1035;0.2000;0.1000;0.1500;0.0250;0.0250;0.0750;0.0250;0.2800;0.6447;2;4;0.0349;0.2800;0.6118;Qwen3.5-2B
ID_4751064542106755;0.0883;0.2092;0.0000;0.1000;0.2500;0.0000;0.0625;0.3125;0.0069;0.1467;0.6649;1;6;0.0558;0.3600;0.7179;Qwen3.5-2B
ID_4765080870408661;0.1546;0.2320;0.0000;0.2000;0.3500;0.0000;0.0541;0.1892;0.0105;0.0000;0.7380;3;8;0.0515;0.0566;0.7673;Qwen3.5-2B
ID_4824419385318370;0.6672;0.4879;1.0000;0.7000;0.4500;0.1515;0.2121;0.2727;0.2121;0.2575;0.6809;7;10;0.2475;0.3155;0.7367;Qwen3.5-2B
ID_4940933921005830;0.5452;0.4686;0.6000;0.5000;0.4500;0.0811;0.1351;0.2432;0.0868;0.7241;0.5231;5;9;0.1335;0.7321;0.5870;Qwen3.5-2B
ID_5012323059073352;0.6962;0.4866;0.8000;0.6000;0.3500;0.1250;0.1875;0.2188;0.1635;0.5714;0.4829;6;7;0.1804;0.6044;0.6055;Qwen3.5-2B
ID_5349740107277233;0.3582;0.3790;0.6000;0.5000;0.4000;0.1111;0.1852;0.2963;0.0901;0.2763;0.7033;6;10;0.1372;0.3026;0.6467;Qwen3.5-2B
ID_5379515759830546;0.2930;0.2306;0.4000;0.4000;0.2000;0.0833;0.1667;0.1667;0.1197;0.2661;0.5926;4;5;0.1197;0.3226;0.6001;Qwen3.5-2B
ID_5465930712415985;0.1408;0.1550;0.2000;0.3000;0.2000;0.0286;0.0857;0.1143;0.0206;0.3967;0.5589;3;4;0.0310;0.4298;0.5488;Qwen3.5-2B
ID_5486280310533660;0.2390;0.1926;0.4000;0.3000;0.2000;0.0526;0.0789;0.1053;0.0406;0.4862;0.6491;3;4;0.0493;0.5071;0.6307;Qwen3.5-2B
ID_5605590098640584;0.0946;0.0622;0.2000;0.3000;0.1500;0.0333;0.1000;0.1000;0.0261;0.6066;0.6122;3;3;0.0261;0.6161;0.6161;Qwen3.5-2B
ID_5719239270509869;0.4669;0.4086;0.4000;0.5000;0.4000;0.0357;0.0893;0.1429;0.0499;0.3091;0.6087;5;8;0.0750;0.3396;0.6472;Qwen3.5-2B
ID_5759795720652106;0.1482;0.1888;0.4000;0.4000;0.3500;0.0690;0.1379;0.2414;0.0550;0.4011;0.6391;5;8;0.0929;0.4576;0.6421;Qwen3.5-2B
ID_5822763057370791;0.4819;0.3841;0.6000;0.5000;0.3000;0.1200;0.2000;0.2400;0.1223;0.5275;0.6576;5;7;0.1395;0.5440;0.7340;Qwen3.5-2B
ID_5871402136758674;0.0559;0.0666;0.2000;0.1000;0.1000;0.0435;0.0435;0.0870;0.0145;0.3636;0.5238;1;2;0.0212;0.6727;0.6273;Qwen3.5-2B
ID_5877415967509579;0.2768;0.3045;0.4000;0.2000;0.1500;0.1667;0.1667;0.2500;0.0833;0.3431;0.6861;2;3;0.1026;0.4161;0.7518;Qwen3.5-2B
ID_5942068988379022;0.0618;0.0678;0.2000;0.1000;0.1000;0.0333;0.0333;0.0667;0.0167;0.0645;0.7009;1;2;0.0202;0.1403;0.7749;Qwen3.5-2B
ID_6009627088282581;0.0112;0.0077;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1282;0.6690;1;1;0.0000;0.1282;0.5217;Qwen3.5-2B
ID_6072065135325168;0.5243;0.4462;0.4000;0.4000;0.4000;0.0606;0.1212;0.2424;0.0931;0.1607;0.5988;5;9;0.1504;0.2143;0.6141;Qwen3.5-2B
ID_6170215694392885;0.8109;0.5617;1.0000;0.9000;0.5000;0.1515;0.2727;0.3030;0.2625;0.1723;0.6090;9;10;0.2878;0.1958;0.6784;Qwen3.5-2B
ID_6249814039461102;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0074;0.7999;0;0;0.0000;0.0074;0.7469;Qwen3.5-2B
ID_6266684004174408;0.6773;0.5436;1.0000;0.6000;0.5000;0.1471;0.1765;0.2941;0.1667;0.6793;0.6718;6;10;0.2404;0.7318;0.6327;Qwen3.5-2B
ID_6286838179330044;0.4690;0.3796;0.6000;0.3000;0.1500;0.1111;0.1111;0.1111;0.1111;0.2231;0.6518;3;3;0.1111;0.2231;0.6598;Qwen3.5-2B
ID_6328263723211152;0.2201;0.2180;0.2000;0.1000;0.1500;0.0270;0.0270;0.0811;0.0270;0.1234;0.7149;1;3;0.0377;0.4143;0.6792;Qwen3.5-2B
ID_6378129193246016;0.4249;0.3570;0.6000;0.3000;0.3000;0.0698;0.0698;0.1395;0.0562;0.1861;0.5206;3;6;0.0758;0.2396;0.4674;Qwen3.5-2B
ID_6425044612146340;0.0981;0.1119;0.0000;0.1000;0.1000;0.0000;0.0312;0.0625;0.0052;0.5982;0.6519;1;4;0.0085;0.6119;0.6280;Qwen3.5-2B
ID_6509414402989975;0.1420;0.1871;0.0000;0.2000;0.2000;0.0000;0.1333;0.2667;0.0207;0.4472;0.6133;3;5;0.0565;0.4715;0.6449;Qwen3.5-2B
ID_6564076531735310;0.5008;0.3475;1.0000;0.7000;0.3500;0.1316;0.1842;0.1842;0.1763;0.5890;0.6387;7;8;0.1763;0.5945;0.7091;Qwen3.5-2B
