Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_3935055744673018;19;neurodegenerative diseases;neurotoxicity (rej);0.666;0;sem match válido;Qwen3.5-2B
ID_3935055744673018;20;;;;;;Qwen3.5-2B
ID_1345781867765758;1;antifungal;paracoccidioides (rej);0.479;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;2;paracoccidioidomycosis;paracoccidioides;0.905;3;match válido;Qwen3.5-2B
ID_1345781867765758;3;Paracoccidioides brasiliensis;paracoccidioides brasiliensis;0.998;3;match válido;Qwen3.5-2B
ID_1345781867765758;4;dimorfismo térmico;monofunctional catalases (rej);0.383;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;5;triosomas;3-β-d-glucan (rej);0.505;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;6;interfeição hospedeiro-patogênico;unexpected genetic variability (rej);0.576;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;7;metabolismo de carbonos;amino (rej);0.398;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;8;ciclo glicolítico;3-β-d-glucan (rej);0.599;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;9;respostas transcripcionais;transcriptional profiles;0.762;2;match válido;Qwen3.5-2B
ID_1345781867765758;10;genes de choque térmico;number of genes (rej);0.586;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;11;virole;pvdf (rej);0.435;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;12;proteases secretadas;protein synthesis (rej);0.590;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;13;glicanosilação;3-β-d-glucan (rej);0.729;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;14;sintase da malato;infection (rej);0.467;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;15;metabolismo glicerídico;n-acetyl-β-d-glucosaminidase (rej);0.644;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;16;adhesão fúngica;strain (rej);0.521;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;17;proteínas de parede celular;cell wall (rej);0.682;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;18;homeostase de íons;mycelium and yeast (rej);0.459;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;19;resposta a estresses;strain (rej);0.579;0;sem match válido;Qwen3.5-2B
ID_1345781867765758;20;enzimas catalases;protein synthesis (rej);0.580;0;sem match válido;Qwen3.5-2B
ID_7710344461864924;1;Fitoterapia;phytotherapy (rej);0.678;0;sem match válido;Qwen3.5-2B
ID_7710344461864924;2;Medicina complementar;pharmacopoeic (rej);0.694;0;sem match válido;Qwen3.5-2B
ID_7710344461864924;3;Farmácia cosmetica;pharmacopoeic (rej);0.667;0;sem match válido;Qwen3.5-2B
ID_7710344461864924;4;Higiene oral;oral pathogens (rej);0.747;0;sem match válido;Qwen3.5-2B
ID_7710344461864924;5;Cuidados dermatológicos;essential oils (rej);0.521;0;sem match válido;Qwen3.5-2B
ID_7710344461864924;6;Medicina tradicional;phytotherapy (rej);0.623;0;sem match válido;Qwen3.5-2B
ID_7710344461864924;7;Química vegetal;plant drug;0.752;3;match válido;Qwen3.5-2B
ID_7710344461864924;8;Extratos biológicos;biological activities (rej);0.684;0;sem match válido;Qwen3.5-2B
ID_7710344461864924;9;Formulados terapêuticos;pharmacopoeic (rej);0.826;0;sem match válido;Qwen3.5-2B
ID_7710344461864924;10;Actividades biológicas de plantas;biological activities (rej);0.746;0;sem match válido;Qwen3.5-2B
ID_7710344461864924;11;Crescimento microbiano;present pathogenic growth;0.767;3;match válido;Qwen3.5-2B
ID_7710344461864924;12;Química dos produtos de fitocosmeticos;total phenolic compounds;0.781;2;match válido;Qwen3.5-2B
ID_7710344461864924;13;Atividade antimicrobiana;antimicrobial activity;0.978;3;match válido;Qwen3.5-2B
ID_7710344461864924;14;Farmaco-estetica;pharmacopoeic;0.866;3;match válido;Qwen3.5-2B
ID_7710344461864924;15;;;;;;Qwen3.5-2B
ID_7710344461864924;16;;;;;;Qwen3.5-2B
ID_7710344461864924;17;;;;;;Qwen3.5-2B
ID_7710344461864924;18;;;;;;Qwen3.5-2B
ID_7710344461864924;19;;;;;;Qwen3.5-2B
ID_7710344461864924;20;;;;;;Qwen3.5-2B
ID_1840336983035010;1;fuzzy logic;problema de programação (rej);0.437;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;2;ant colony optimization;ant colony optimization;1.000;3;match válido;Qwen3.5-2B
ID_1840336983035010;3;Ant Colony Optimization;ant colony optimization (rej);0.990;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;4;Alocação de objetos;ordenamento parcial (rej);0.495;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;5;colônia de formigas;standard ant colony;0.874;1;match válido;Qwen3.5-2B
ID_1840336983035010;6;recuperação da condicional;reconstruction (rej);0.540;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;7;firefly algorithm;deterministic algorithms (rej);0.401;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;8;ant colony system;hybrid ant colony;0.918;1;match válido;Qwen3.5-2B
ID_1840336983035010;9;multiset;enumeration (rej);0.502;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;10;discrecional;ética (rej);0.571;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;11;partículas;particle collision (rej);0.743;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;12;multicollision;multiple particle collision algorithm (rej);0.559;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;13;fuzzy;fuzzy ant colony (rej);0.568;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;14;fuzzy inference;fuzzy ant colony (rej);0.480;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;15;multidimensional;spatial dependent scattering (rej);0.525;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;16;multigrid;multiple processors (rej);0.428;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;17;distribuição de particulas;particle collision (rej);0.624;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;18;serra;ordenamento parcial (rej);0.435;0;sem match válido;Qwen3.5-2B
ID_1840336983035010;19;programação;problema de programação;0.830;3;match válido;Qwen3.5-2B
ID_1840336983035010;20;programação de fabricação;problema de programação (rej);0.709;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;1;agricultura familiar;agricultura familiar;1.000;3;match válido;Qwen3.5-2B
ID_3051627641386529;2;agroeconomia;reforma agrária (rej);0.753;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;3;propriedade intelectual;propriedade intelectual;1.000;3;match válido;Qwen3.5-2B
ID_3051627641386529;4;biotecnologia;agricultural biotechnology;0.831;1;match válido;Qwen3.5-2B
ID_3051627641386529;5;cultivar;productive agricultural chains (rej);0.636;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;6;seguranca alimentar;agricultura familiar (rej);0.453;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;7;culto a saude;equity (rej);0.300;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;8;mercado rural;agricultura familiar (rej);0.682;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;9;desenvolvimento rural;reforma agrária (rej);0.653;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;10;economia regional;rural credit (rej);0.424;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;11;pobreza rural;rural credit (rej);0.675;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;12;agroecologia;agricultural biotechnology (rej);0.721;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;13;innovacao tecnologica;technological innovation;0.992;2;match válido;Qwen3.5-2B
ID_3051627641386529;14;politica agricola;reforma agrária;0.854;3;match válido;Qwen3.5-2B
ID_3051627641386529;15;Sistemas de Inovacao e Redes de Pesquisa;technological innovation (rej);0.724;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;16;tecnologia agropecuaria;agricultural biotechnology (rej);0.823;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;17;agricultura;productive agricultural chains;0.790;2;match válido;Qwen3.5-2B
ID_3051627641386529;18;producao integrada;modern technology (rej);0.560;0;sem match válido;Qwen3.5-2B
ID_3051627641386529;19;gestao de risco agrico;risco agrícola;0.832;2;match válido;Qwen3.5-2B
ID_3051627641386529;20;cultura local;agricultura familiar (rej);0.344;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;1;virologia;viremia;0.906;2;match válido;Qwen3.5-2B
ID_0218004426204544;2;imunopatologia;vaccinia (rej);0.580;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;3;virologia humana;viremia (rej);0.815;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;4;imunidade inata;vaccinia (rej);0.527;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;5;resposta imune a virus;antiviral;0.768;3;match válido;Qwen3.5-2B
ID_0218004426204544;6;resposta imune;antiviral (rej);0.601;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;7;imunidade;vaccinia (rej);0.595;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;8;HIV;antiviral (rej);0.610;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;9;HIV-1;antiviral (rej);0.569;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;10;HIV-2;antiviral (rej);0.539;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;11;HIV genomas recombinantes;viral replication (rej);0.631;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;12;HIV subtipos;antiviral (rej);0.594;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;13;HIV genoma envi;viral replication (rej);0.588;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;14;HIV isolados;antiviral (rej);0.597;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;15;PCR;diagnostic (rej);0.502;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;16;Heteroduplex Mobility Assay (HMA);heteroduplex mobility assay;0.846;3;match válido;Qwen3.5-2B
ID_0218004426204544;17;seleção de献血者;interferon humano (rej);0.366;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;18;subtipificação;diagnostic (rej);0.380;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;19;Virologia Humana;viremia (rej);0.833;0;sem match válido;Qwen3.5-2B
ID_0218004426204544;20;Imunologia;vaccinia (rej);0.687;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;1;epilepsy;mesial temporal lobe epilepsy (rej);0.885;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;2;mesial temporal lobe epilepsy;mesial temporal lobe epilepsy;1.000;1;match válido;Qwen3.5-2B
ID_2774467864626548;3;neuroplasticity;transmissible spongiform encephalopathies (rej);0.514;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;4;memories;memory (rej);0.770;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;5;memory consolidation;memory;0.823;1;match válido;Qwen3.5-2B
ID_2774467864626548;6;cellular prion protein;prion protein;0.942;3;match válido;Qwen3.5-2B
ID_2774467864626548;7;Prnp;prnp+/+;0.783;2;match válido;Qwen3.5-2B
ID_2774467864626548;8;neuritogenesis;ras transformed cells (rej);0.475;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;9;glutamate;metabotropic glutamate receptors (rej);0.683;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;10;mitochondrial respiration;oxidative stress (rej);0.508;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;11;seizures;mesial temporal lobe epilepsy (rej);0.754;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;12;cortical malformations;mesial temporal lobe epilepsy (rej);0.589;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;13;ADAM23;mesial temporal lobe (rej);0.394;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;14;nervous system;nervous system;1.000;3;match válido;Qwen3.5-2B
ID_2774467864626548;15;behavioral;cognitive performance (rej);0.558;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;16;stress response;stress-inducible protein (rej);0.664;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;17;anxiety;nervous system (rej);0.350;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;18;laminin;laminin;1.000;3;match válido;Qwen3.5-2B
ID_2774467864626548;19;inhibitory avoidance;long-term potentiation (rej);0.368;0;sem match válido;Qwen3.5-2B
ID_2774467864626548;20;hypocampus;hippocampus;0.790;1;match válido;Qwen3.5-2B
ID_0807993828734491;1;doenca de alzheimer;alzheimer's disease;0.942;3;match válido;Qwen3.5-2B
ID_0807993828734491;2;alzheimer;doença de alzheimer;0.982;3;match válido;Qwen3.5-2B
ID_0807993828734491;3;demencia;vascular dementia;0.847;3;match válido;Qwen3.5-2B
ID_0807993828734491;4;doenca de neurocistercose;neuropsychological tests (rej);0.667;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;5;neurociereose;central nervous system (rej);0.625;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;6;neurociencias;neuropsychological tests (rej);0.698;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;7;cognico;tremor (rej);0.667;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;8;cognicao;tremor (rej);0.661;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;9;cognitivo;cognition;0.934;3;match válido;Qwen3.5-2B
ID_0807993828734491;10;cognoscitivo;cognition (rej);0.739;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;11;cognicamento;tremor (rej);0.653;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;12;neuropsicologia;neuropsychological tests;0.840;3;match válido;Qwen3.5-2B
ID_0807993828734491;13;neuropsico;neuropsychological tests (rej);0.799;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;14;neuropsicologia clinica;neuropsychological tests (rej);0.817;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;15;cortisol;stress (rej);0.378;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;16;hipertensao;tremor (rej);0.550;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;17;galantamina;tremor (rej);0.491;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;18;nimodipine;tremor (rej);0.370;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;19;doenca frontotemporal;frontotemporal dementia (rej);0.651;0;sem match válido;Qwen3.5-2B
ID_0807993828734491;20;frontotemporal;frontotemporal dementia (rej);0.664;0;sem match válido;Qwen3.5-2B
ID_9335253053250984;1;cardiotocografia computadorizada;cardiotocography;0.886;3;match válido;Qwen3.5-2B
ID_9335253053250984;2;dopplervelocimetria;dopplervelocimetry;0.939;3;match válido;Qwen3.5-2B
ID_9335253053250984;3;insuficiencia placentaria;ii diabetic pregnancy (rej);0.584;0;sem match válido;Qwen3.5-2B
ID_9335253053250984;4;diastole zero;diabetes mellitus (rej);0.506;0;sem match válido;Qwen3.5-2B
ID_9335253053250984;5;diastole reversa;reversed end-diastolic velocity (rej);0.729;0;sem match válido;Qwen3.5-2B
ID_9335253053250984;6;acidose no nascimento;vitalidade fetal (rej);0.574;0;sem match válido;Qwen3.5-2B
ID_9335253053250984;7;acidemia fetal;ii diabetic pregnancy (rej);0.641;0;sem match válido;Qwen3.5-2B
ID_9335253053250984;8;cardio;cardiotocography (rej);0.771;0;sem match válido;Qwen3.5-2B
ID_9335253053250984;9;frecencia cardiaca fetal;fetal heart rate;0.960;3;match válido;Qwen3.5-2B
ID_9335253053250984;10;sobrevida neonatal;fetal distress (rej);0.756;0;sem match válido;Qwen3.5-2B
ID_9335253053250984;11;fertilidade;pregnancy (rej);0.601;0;sem match válido;Qwen3.5-2B
ID_9335253053250984;12;placenta;pregnancy (rej);0.656;0;sem match válido;Qwen3.5-2B
ID_9335253053250984;13;vitalidade fetal;vitalidade fetal;1.000;3;match válido;Qwen3.5-2B
ID_9335253053250984;14;gestacao de alto risco;high-risk pregnancy;0.938;3;match válido;Qwen3.5-2B
ID_9335253053250984;15;preeclampsia;prenatal diagnosis;0.784;3;match válido;Qwen3.5-2B
ID_9335253053250984;16;diabetes;diabetes mellitus;0.968;3;match válido;Qwen3.5-2B
ID_9335253053250984;17;medicina fetal;fetal distress;0.787;3;match válido;Qwen3.5-2B
ID_9335253053250984;18;;;;;;Qwen3.5-2B
ID_9335253053250984;19;;;;;;Qwen3.5-2B
ID_9335253053250984;20;;;;;;Qwen3.5-2B
ID_0232075212409214;1;neurodevelopment;neuromyelitis optica (rej);0.498;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;2;X染色体易位;x-linked inheritance (rej);0.463;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;3;Rett综合征;rett syndrome;0.783;3;match válido;Qwen3.5-2B
ID_0232075212409214;4;功能性评估;skewed x inactivation (rej);0.393;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;5;脊髓小脑共济失调;neuromyelitis optica (rej);0.678;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;6;脑电图;neuromyelitis optica (rej);0.517;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;7;多发性硬化症治疗;multiple sclerosis (rej);0.647;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;8;神经遗传学;neuromyelitis optica (rej);0.524;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;9;蛋白质结构;tandem mass spectrometry (rej);0.319;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;10;线粒体疾病;rett syndrome (rej);0.647;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;11;自身免疫性疾病;multiple sclerosis (rej);0.500;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;12;遗传性神经退行性疾病;síndrome de prader-willi (rej);0.670;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;13;基因测序;tandem mass spectrometry (rej);0.394;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;14;临床生物化学;tandem mass spectrometry (rej);0.461;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;15;神经科学;neuromyelitis optica (rej);0.575;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;16;精神发育性障碍;síndrome de prader-willi (rej);0.604;0;sem match válido;Qwen3.5-2B
ID_0232075212409214;17;;;;;;Qwen3.5-2B
ID_0232075212409214;18;;;;;;Qwen3.5-2B
ID_0232075212409214;19;;;;;;Qwen3.5-2B
ID_0232075212409214;20;;;;;;Qwen3.5-2B
ID_5393628668007180;1;neuroimaging;x-linked mental retardation (rej);0.478;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;2;radiology;robinow syndrome (rej);0.363;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;3;multiple sclerosis;multiple congenital anomalies/mental retardation (mca/mr) syndrome (rej);0.584;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;4;natilizumab;gait ataxia (rej);0.357;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;5;adverse events;fragile x syndrome (rej);0.428;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;6;craniosynostosis;robinow syndrome (rej);0.444;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;7;chromosome imbalances;chromosome;0.863;2;match válido;Qwen3.5-2B
ID_5393628668007180;8;array-CGH;array-cgh;0.976;1;match válido;Qwen3.5-2B
ID_5393628668007180;9;FG syndrome;fragile x syndrome (rej);0.659;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;10;X chromosome inversion;x-chromosome duplication;0.883;2;match válido;Qwen3.5-2B
ID_5393628668007180;11;microarray hybridization;full mutation (rej);0.373;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;12;cancer genetics;chromosome (rej);0.582;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;13;hereditary breast cancer;premature menopause (rej);0.369;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;14;germline copy number variation;chromosome (rej);0.592;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;15;BRCA1;fraxac1 haplotypes (rej);0.555;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;16;BRCA2;fraxac1 haplotypes (rej);0.504;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;17;breast cancer predisposition;premature menopause (rej);0.458;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;18;fragile X syndrome;fragile x syndrome;0.997;3;match válido;Qwen3.5-2B
ID_5393628668007180;19;FMR1 gene;fraxac1 haplotypes (rej);0.543;0;sem match válido;Qwen3.5-2B
ID_5393628668007180;20;DNA methylation;x-chromosome duplication (rej);0.589;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;1;plant-based medicines;herbal drugs;0.855;3;match válido;Qwen3.5-2B
ID_4290808161139329;2;traditional medicine;herbal drugs (rej);0.697;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;3;phytomedicine;herbal drugs (rej);0.741;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;4;antimicrobials;similar medicines (rej);0.644;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;5;antimicrobials of plants;herbal drugs (rej);0.658;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;6;polyphenols;similar medicines (rej);0.462;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;7;antioxidants;herbal drugs (rej);0.524;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;8;polyphenol content;catechin and epicatechin (rej);0.440;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;9;phytochemistry;extracts of phyllanthus (rej);0.570;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;10;plant extraction;extracts of phyllanthus (rej);0.674;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;11;natural products;herbal drugs (rej);0.539;0;sem match válido;Qwen3.5-2B
ID_4290808161139329;12;bioactivity;spraydried extracts (rej);0.424;0;sem match válido;Qwen3.5-2B
