Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_0530966378411625;0.0505;0.0598;0.2000;0.1000;0.1000;0.0400;0.0400;0.0800;0.0100;0.1975;0.8265;2;3;0.0167;0.2963;0.7580;Qwen 2.5-3B
ID_0535860239259102;0.1697;0.2137;0.2000;0.3000;0.2500;0.0435;0.1304;0.2174;0.0356;0.3084;0.8061;4;11;0.0604;0.3458;0.7485;Qwen 2.5-3B
ID_0578253829444920;0.1465;0.1813;0.4000;0.3000;0.3000;0.0800;0.1200;0.2400;0.0410;0.5091;0.6824;3;6;0.0869;0.5309;0.6470;Qwen 2.5-3B
ID_0676101131499422;0.6705;0.5537;1.0000;0.5000;0.2500;0.2941;0.2941;0.2941;0.2941;0.7622;0.5922;7;8;0.2941;0.7915;0.6290;Qwen 2.5-3B
ID_0766735065718186;0.3637;0.2820;0.4000;0.3000;0.2500;0.0455;0.0682;0.1136;0.0492;0.2904;0.6588;3;5;0.0606;0.3185;0.6200;Qwen 2.5-3B
ID_0848413770343284;0.0198;0.0476;0.0000;0.0000;0.0500;0.0000;0.0000;0.0435;0.0000;0.0041;0.6237;1;2;0.0027;0.0083;0.7117;Qwen 2.5-3B
ID_0973550817356564;0.2788;0.3007;0.6000;0.5000;0.4500;0.0811;0.1351;0.2432;0.0923;0.5384;0.5293;5;9;0.1425;0.5676;0.7231;Qwen 2.5-3B
ID_0976385386657517;0.1076;0.0805;0.0000;0.2000;0.1000;0.0000;0.0714;0.0714;0.0130;0.0769;0.7863;3;3;0.0130;0.2249;0.7608;Qwen 2.5-3B
ID_1041565102315246;0.6897;0.4952;0.6000;0.7000;0.4500;0.1111;0.2593;0.3333;0.2011;0.5030;0.6184;8;10;0.2435;0.6424;0.6380;Qwen 2.5-3B
ID_1077091269921532;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1010;0.7562;0;0;0.0000;0.1207;0.7375;Qwen 2.5-3B
ID_1264299192805866;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0051;0.7743;0;0;0.0000;0.0097;0.7380;Qwen 2.5-3B
ID_1305553577433058;0.2394;0.2819;0.2000;0.3000;0.3500;0.0192;0.0577;0.1346;0.0176;0.0975;0.7676;3;7;0.0499;0.1764;0.7193;Qwen 2.5-3B
ID_1325667605623244;0.5743;0.4234;0.8000;0.5000;0.3500;0.0889;0.1111;0.1556;0.1048;0.3322;0.7097;5;7;0.1270;0.3706;0.7164;Qwen 2.5-3B
ID_1351748125964309;0.1836;0.1928;0.2000;0.2000;0.1500;0.0400;0.0800;0.1200;0.0533;0.2009;0.6783;2;3;0.0600;0.2523;0.6571;Qwen 2.5-3B
ID_1409367562944345;0.4729;0.4437;0.4000;0.4000;0.3000;0.1333;0.2667;0.4000;0.1730;0.2473;0.5688;4;6;0.2115;0.3068;0.6434;Qwen 2.5-3B
ID_1443260585180322;0.0000;0.1080;0.0000;0.0000;0.1500;0.0000;0.0000;0.0714;0.0000;0.0032;0.8027;0;3;0.0094;0.2713;0.8368;Qwen 2.5-3B
ID_1569228929685657;0.2083;0.1708;0.0000;0.3000;0.2000;0.0000;0.1200;0.1600;0.0276;0.1922;0.6587;3;4;0.0390;0.1961;0.6513;Qwen 2.5-3B
ID_1572504650930605;0.2312;0.2113;0.4000;0.3000;0.2000;0.1053;0.1579;0.2105;0.0636;0.1316;0.5816;4;6;0.0811;0.1444;0.6042;Qwen 2.5-3B
ID_1588571859201066;0.6137;0.5513;0.6000;0.5000;0.5000;0.0682;0.1136;0.2273;0.0960;0.5619;0.5755;5;10;0.1520;0.6353;0.6028;Qwen 2.5-3B
ID_1608166528142462;0.3341;0.3262;0.6000;0.3000;0.2000;0.2143;0.2143;0.2857;0.1262;0.3177;0.6907;3;4;0.1405;0.3783;0.6746;Qwen 2.5-3B
ID_1608252203113404;0.3280;0.3538;0.2000;0.5000;0.5000;0.0208;0.1042;0.2083;0.0409;0.0572;0.8239;5;10;0.0988;0.2769;0.7663;Qwen 2.5-3B
ID_1608392890165390;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0065;0.7947;0;0;0.0000;0.0131;0.7482;Qwen 2.5-3B
ID_1682621160901140;0.0784;0.1198;0.0000;0.1000;0.1500;0.0000;0.0227;0.0682;0.0038;0.2850;0.7084;1;3;0.0106;0.3450;0.7794;Qwen 2.5-3B
ID_1684574356606924;0.3590;0.2738;0.4000;0.2000;0.1000;0.1250;0.1250;0.1250;0.1250;0.0845;0.6995;2;2;0.1250;0.1182;0.7256;Qwen 2.5-3B
ID_1727283700680766;0.2545;0.2123;0.6000;0.4000;0.2000;0.1765;0.2353;0.2353;0.1333;0.2564;0.5735;5;5;0.1333;0.3013;0.6452;Qwen 2.5-3B
ID_1827829018668226;0.0000;0.1315;0.0000;0.0000;0.2000;0.0000;0.0000;0.1333;0.0000;0.0146;0.8337;0;4;0.0229;0.3869;0.8079;Qwen 2.5-3B
ID_1878688743763378;0.0784;0.0890;0.0000;0.1000;0.1000;0.0000;0.0370;0.0741;0.0062;0.5149;0.7706;1;2;0.0123;0.6238;0.6192;Qwen 2.5-3B
ID_1885766127325722;0.0000;0.0224;0.0000;0.0000;0.0500;0.0000;0.0000;0.0476;0.0000;0.0239;0.7760;0;1;0.0034;0.2488;0.7429;Qwen 2.5-3B
ID_1973878827354750;0.1507;0.1186;0.4000;0.2000;0.1000;0.0571;0.0571;0.0571;0.0238;0.1610;0.5963;2;2;0.0238;0.1610;0.5464;Qwen 2.5-3B
ID_1988378870316115;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0323;0.7743;0;0;0.0000;0.0323;0.7380;Qwen 2.5-3B
ID_2129963760543898;0.3938;0.4055;0.4000;0.3000;0.3500;0.0800;0.1200;0.2800;0.0787;0.2523;0.6476;3;7;0.1388;0.4277;0.6292;Qwen 2.5-3B
ID_2145668168587564;0.3958;0.3927;0.4000;0.6000;0.4500;0.0690;0.2069;0.3103;0.1458;0.5696;0.6920;6;9;0.1988;0.6076;0.6870;Qwen 2.5-3B
ID_2209576799096027;0.3231;0.3260;0.2000;0.2000;0.2000;0.0769;0.1538;0.3077;0.0940;0.5719;0.7066;5;7;0.1247;0.5890;0.7448;Qwen 2.5-3B
ID_2220699289355930;0.0507;0.0997;0.0000;0.1000;0.1500;0.0000;0.0417;0.1250;0.0060;0.1384;0.7967;2;6;0.0193;0.4464;0.7526;Qwen 2.5-3B
ID_2275032719586397;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0426;0.8006;0;0;0.0000;0.1383;0.7716;Qwen 2.5-3B
ID_2324159515825927;0.2369;0.1529;0.2000;0.3000;0.1500;0.0250;0.0750;0.0750;0.0240;0.2067;0.8143;3;3;0.0240;0.2360;0.7554;Qwen 2.5-3B
ID_2482060270236527;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0216;0.8044;0;0;0.0000;0.0264;0.7453;Qwen 2.5-3B
ID_2554853704952225;0.1751;0.2210;0.2000;0.3000;0.3000;0.0227;0.0682;0.1364;0.0249;0.0867;0.7608;3;6;0.0481;0.2156;0.7412;Qwen 2.5-3B
ID_2627414712422817;0.0734;0.0984;0.0000;0.1000;0.1000;0.0000;0.0357;0.0714;0.0051;0.2073;0.7798;1;2;0.0116;0.2902;0.7535;Qwen 2.5-3B
ID_2636111337875377;0.5936;0.5241;0.6000;0.5000;0.4500;0.1200;0.2000;0.3600;0.1491;0.2989;0.5671;6;10;0.2262;0.3203;0.6327;Qwen 2.5-3B
ID_2653769170795641;0.1396;0.1044;0.0000;0.2000;0.1000;0.0000;0.0769;0.0769;0.0140;0.1630;0.7579;2;2;0.0140;0.1685;0.7391;Qwen 2.5-3B
ID_2791913950833163;0.1207;0.1657;0.0000;0.2000;0.2000;0.0000;0.1053;0.2105;0.0238;0.1093;0.6627;2;4;0.0449;0.2186;0.6371;Qwen 2.5-3B
ID_2850235880560929;0.0636;0.1175;0.0000;0.1000;0.1500;0.0000;0.0385;0.1154;0.0038;0.5361;0.7061;1;3;0.0148;0.6205;0.7168;Qwen 2.5-3B
ID_2851798514812201;0.4794;0.3921;0.6000;0.5000;0.4000;0.1304;0.2174;0.3478;0.1292;0.3018;0.7671;5;8;0.1882;0.3561;0.7512;Qwen 2.5-3B
ID_3085057149388157;0.2906;0.3612;0.2000;0.3000;0.4000;0.0227;0.0682;0.1818;0.0287;0.4113;0.7038;3;8;0.0698;0.4535;0.6658;Qwen 2.5-3B
ID_3091742095568302;0.1485;0.2060;0.2000;0.3000;0.3500;0.0312;0.0938;0.2188;0.0284;0.0828;0.7354;3;8;0.0780;0.1241;0.7275;Qwen 2.5-3B
ID_3125269649173653;0.7156;0.5106;0.8000;0.6000;0.4000;0.1429;0.2143;0.2857;0.2032;0.5282;0.7297;6;8;0.2339;0.5692;0.7322;Qwen 2.5-3B
ID_3150074537946167;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1023;0.7906;0;0;0.0000;0.1023;0.7899;Qwen 2.5-3B
ID_3150103492877008;0.4200;0.4231;0.6000;0.5000;0.3500;0.1304;0.2174;0.3043;0.1612;0.0952;0.6130;6;8;0.1917;0.1497;0.6621;Qwen 2.5-3B
ID_3222014752923501;0.3287;0.2576;0.2000;0.3000;0.2000;0.0455;0.1364;0.1818;0.0721;0.2251;0.7953;4;5;0.0851;0.2915;0.7882;Qwen 2.5-3B
ID_3325984959083987;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0051;0.8255;0;0;0.0000;0.0051;0.8124;Qwen 2.5-3B
ID_3340828165410597;0.0734;0.0802;0.0000;0.1000;0.1000;0.0000;0.0417;0.0833;0.0060;0.4069;0.6349;1;2;0.0103;0.4335;0.6109;Qwen 2.5-3B
ID_3347815035685882;0.4249;0.3917;0.6000;0.3000;0.2000;0.1667;0.1667;0.2222;0.1343;0.3695;0.7773;3;7;0.1501;0.4337;0.7494;Qwen 2.5-3B
ID_3387018530825694;0.0000;0.0439;0.0000;0.0000;0.0500;0.0000;0.0000;0.0526;0.0000;0.0103;0.8270;0;1;0.0038;0.3814;0.8109;Qwen 2.5-3B
ID_3427260889880733;0.0799;0.2723;0.0000;0.1000;0.2500;0.0000;0.0769;0.3846;0.0096;0.2446;0.6780;2;7;0.0862;0.3587;0.6161;Qwen 2.5-3B
ID_3445472713137548;0.2753;0.2594;0.2000;0.1000;0.0500;0.1000;0.1000;0.1000;0.1000;0.2360;0.6208;1;1;0.1000;0.2444;0.6309;Qwen 2.5-3B
ID_3729715298008025;0.2221;0.1580;0.2000;0.3000;0.2000;0.0345;0.1034;0.1379;0.0271;0.0867;0.7510;3;4;0.0352;0.1043;0.7467;Qwen 2.5-3B
ID_3738807633557034;0.0885;0.1331;0.0000;0.1000;0.2000;0.0000;0.0476;0.1905;0.0079;0.3832;0.8091;1;4;0.0350;0.7103;0.7390;Qwen 2.5-3B
ID_3837157956819433;0.6618;0.4271;0.8000;0.6000;0.3000;0.1538;0.2308;0.2308;0.1887;0.6066;0.6136;6;6;0.1887;0.6096;0.6058;Qwen 2.5-3B
ID_3870300970951275;0.5646;0.4221;0.8000;0.5000;0.3500;0.1212;0.1515;0.2121;0.1368;0.4737;0.6283;5;8;0.1675;0.5351;0.5829;Qwen 2.5-3B
ID_3919711591553904;0.3647;0.3732;0.6000;0.3000;0.4000;0.0714;0.0714;0.1905;0.0619;0.4792;0.6144;3;8;0.1101;0.5100;0.6263;Qwen 2.5-3B
ID_3971396576832634;0.1515;0.2258;0.0000;0.2000;0.3000;0.0000;0.0800;0.2400;0.0147;0.4686;0.7775;3;8;0.0564;0.6957;0.6888;Qwen 2.5-3B
ID_3977660018939385;0.0000;0.0652;0.0000;0.0000;0.1000;0.0000;0.0000;0.0625;0.0000;0.0016;0.8185;0;2;0.0048;0.0629;0.8303;Qwen 2.5-3B
ID_4061301060228632;0.0000;0.0682;0.0000;0.0000;0.1000;0.0000;0.0000;0.0800;0.0000;0.0957;0.8020;0;2;0.0066;0.5426;0.7589;Qwen 2.5-3B
ID_4139866243228811;0.5045;0.4428;0.4000;0.5000;0.4000;0.0606;0.1515;0.2424;0.0824;0.3910;0.7186;5;9;0.1304;0.4455;0.6815;Qwen 2.5-3B
ID_4149038575526706;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0075;0.2586;0;0;0.0000;0.0112;0.2992;Qwen 2.5-3B
ID_4186411197580812;0.0636;0.3253;0.0000;0.1000;0.4500;0.0000;0.0270;0.2432;0.0027;0.3043;0.7511;1;9;0.0759;0.4714;0.7616;Qwen 2.5-3B
ID_4296348942225215;0.3374;0.4841;0.2000;0.1000;0.1000;0.5000;0.5000;1.0000;0.1250;0.3151;0.8053;4;6;0.1964;0.3562;0.7785;Qwen 2.5-3B
ID_4482652690766445;0.4525;0.3249;0.4000;0.4000;0.2500;0.0385;0.0769;0.0962;0.0526;0.2435;0.6900;4;5;0.0576;0.2519;0.7012;Qwen 2.5-3B
ID_4585253466628293;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0665;0.7524;0;0;0.0000;0.0711;0.7101;Qwen 2.5-3B
ID_4621534549550979;0.5638;0.4705;0.8000;0.4000;0.3500;0.1081;0.1081;0.1892;0.1081;0.4087;0.5760;4;7;0.1404;0.4181;0.5308;Qwen 2.5-3B
ID_4639530865431823;0.4540;0.3264;0.6000;0.3000;0.2000;0.0909;0.0909;0.1212;0.0788;0.3030;0.6437;4;5;0.0855;0.3333;0.5727;Qwen 2.5-3B
ID_4656875806985353;0.0612;0.1165;0.0000;0.2000;0.2500;0.0000;0.0526;0.1316;0.0103;0.0690;0.8415;2;6;0.0288;0.3793;0.7759;Qwen 2.5-3B
ID_4702999283260777;0.2563;0.2489;0.2000;0.4000;0.3500;0.0244;0.0976;0.1707;0.0318;0.2542;0.7543;4;7;0.0571;0.2919;0.7626;Qwen 2.5-3B
ID_4703015447173949;0.3331;0.4427;0.4000;0.5000;0.5000;0.0769;0.1923;0.3846;0.1422;0.4247;0.5527;5;10;0.2398;0.5616;0.5219;Qwen 2.5-3B
ID_4720283421615359;0.5323;0.4838;0.8000;0.5000;0.5000;0.0870;0.1087;0.2174;0.1025;0.1175;0.7714;5;10;0.1612;0.2247;0.7227;Qwen 2.5-3B
ID_4739118307577897;0.6175;0.4134;0.8000;0.6000;0.3500;0.1000;0.1500;0.1750;0.1346;0.4933;0.6452;6;7;0.1455;0.5200;0.6581;Qwen 2.5-3B
ID_4751064542106755;0.2793;0.2536;0.2000;0.4000;0.2500;0.0625;0.2500;0.3125;0.0879;0.2133;0.7595;4;5;0.1139;0.2667;0.7390;Qwen 2.5-3B
ID_4765080870408661;0.1882;0.2742;0.2000;0.3000;0.3500;0.0270;0.0811;0.1892;0.0216;0.1006;0.7986;3;8;0.0647;0.1384;0.7709;Qwen 2.5-3B
ID_4824419385318370;0.4449;0.3234;0.4000;0.4000;0.2500;0.0606;0.1212;0.1515;0.0689;0.2182;0.7319;4;5;0.0797;0.2606;0.7246;Qwen 2.5-3B
ID_4940933921005830;0.3220;0.2441;0.4000;0.4000;0.2500;0.0541;0.1081;0.1351;0.0419;0.6074;0.6918;4;5;0.0515;0.6127;0.5763;Qwen 2.5-3B
ID_5012323059073352;0.6608;0.5616;0.8000;0.7000;0.5500;0.1250;0.2188;0.3438;0.2052;0.6154;0.5929;7;11;0.2728;0.6264;0.6336;Qwen 2.5-3B
ID_5349740107277233;0.1092;0.2206;0.2000;0.1000;0.2000;0.0370;0.0370;0.1481;0.0074;0.2500;0.7371;3;6;0.0348;0.3026;0.7692;Qwen 2.5-3B
ID_5379515759830546;0.1799;0.1748;0.2000;0.4000;0.3000;0.0417;0.1667;0.2500;0.0609;0.3145;0.6654;4;6;0.0930;0.3669;0.6541;Qwen 2.5-3B
ID_5465930712415985;0.0000;0.1271;0.0000;0.0000;0.2000;0.0000;0.0000;0.1143;0.0000;0.0744;0.7713;0;4;0.0202;0.3802;0.7296;Qwen 2.5-3B
ID_5486280310533660;0.2201;0.2802;0.2000;0.1000;0.3000;0.0263;0.0263;0.1579;0.0263;0.3693;0.6664;1;6;0.0599;0.5230;0.6746;Qwen 2.5-3B
ID_5605590098640584;0.0000;0.1359;0.0000;0.0000;0.2000;0.0000;0.0000;0.1333;0.0000;0.3602;0.7735;0;4;0.0177;0.5450;0.7605;Qwen 2.5-3B
ID_5719239270509869;0.3031;0.3018;0.2000;0.4000;0.3500;0.0179;0.0714;0.1250;0.0235;0.3044;0.8339;4;7;0.0445;0.3513;0.7798;Qwen 2.5-3B
ID_5759795720652106;0.2879;0.2807;0.6000;0.6000;0.4000;0.1034;0.2069;0.2759;0.1654;0.4068;0.6736;6;8;0.2018;0.4802;0.6353;Qwen 2.5-3B
ID_5822763057370791;0.5549;0.5771;0.8000;0.6000;0.5000;0.1600;0.2400;0.4000;0.1749;0.6099;0.6841;6;10;0.2609;0.6758;0.6609;Qwen 2.5-3B
ID_5871402136758674;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2000;0.8208;0;0;0.0000;0.3091;0.8209;Qwen 2.5-3B
ID_5877415967509579;0.0000;0.1172;0.0000;0.0000;0.1000;0.0000;0.0000;0.1667;0.0000;0.0146;0.8409;0;3;0.0140;0.2847;0.8168;Qwen 2.5-3B
ID_5942068988379022;0.3717;0.3446;0.6000;0.4000;0.2500;0.1000;0.1333;0.1667;0.1190;0.2682;0.6640;4;5;0.1302;0.2826;0.6640;Qwen 2.5-3B
ID_6009627088282581;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1859;0.8010;0;0;0.0000;0.1859;0.7905;Qwen 2.5-3B
ID_6072065135325168;0.1378;0.1106;0.2000;0.3000;0.2000;0.0303;0.0909;0.1212;0.0268;0.0893;0.7858;3;5;0.0378;0.0893;0.6295;Qwen 2.5-3B
ID_6170215694392885;0.3774;0.4104;0.6000;0.4000;0.4500;0.0909;0.1212;0.2727;0.0783;0.0705;0.7033;5;11;0.1538;0.1723;0.6985;Qwen 2.5-3B
ID_6249814039461102;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0074;0.8185;0;0;0.0000;0.0074;0.8151;Qwen 2.5-3B
ID_6266684004174408;0.1329;0.0858;0.2000;0.2000;0.1000;0.0294;0.0588;0.0588;0.0231;0.2332;0.7319;2;2;0.0231;0.2332;0.7432;Qwen 2.5-3B
ID_6286838179330044;0.1834;0.2376;0.2000;0.2000;0.2000;0.0370;0.0741;0.1481;0.0229;0.2314;0.5094;2;4;0.0401;0.2479;0.5253;Qwen 2.5-3B
ID_6328263723211152;0.2470;0.2711;0.2000;0.3000;0.3000;0.0270;0.0811;0.1622;0.0327;0.1519;0.6538;3;6;0.0630;0.3805;0.6416;Qwen 2.5-3B
ID_6378129193246016;0.2485;0.2692;0.2000;0.2000;0.2500;0.0233;0.0465;0.1163;0.0284;0.0337;0.8072;2;6;0.0453;0.2059;0.7536;Qwen 2.5-3B
ID_6425044612146340;0.1347;0.1041;0.0000;0.2000;0.1000;0.0000;0.0625;0.0625;0.0115;0.0776;0.7947;3;3;0.0115;0.6073;0.7621;Qwen 2.5-3B
ID_6509414402989975;0.0099;0.0524;0.0000;0.0000;0.0500;0.0000;0.0000;0.0667;0.0000;0.3659;0.6469;1;2;0.0039;0.4472;0.6968;Qwen 2.5-3B
