Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_5065411466998527;0.4113;0.4074;0.4000;0.5000;0.4500;0.0800;0.2000;0.3600;0.0905;0.6875;0.4957;0.1802;0.7375;0.5703;5;9;TF-IDF
ID_0581412073128121;0.5041;0.4787;0.6000;0.6000;0.6000;0.0789;0.1579;0.3158;0.0938;0.4126;0.5283;0.2041;0.5194;0.5587;6;12;TF-IDF
ID_4550717883781091;0.5290;0.4970;0.4000;0.5000;0.4000;0.0714;0.1786;0.2857;0.1224;0.6467;0.5978;0.1736;0.6946;0.6358;5;8;TF-IDF
ID_5175443246146343;0.5056;0.3977;0.8000;0.5000;0.3500;0.1333;0.1667;0.2333;0.1091;0.7039;0.5686;0.1382;0.7974;0.6089;6;8;TF-IDF
ID_4735402469304632;0.4497;0.4866;0.6000;0.4000;0.4000;0.1200;0.1600;0.3200;0.1360;0.7660;0.6976;0.1978;0.7872;0.6900;4;8;TF-IDF
ID_4073088744952858;0.1952;0.1615;0.4000;0.2000;0.1000;0.1333;0.1333;0.1333;0.0489;0.3662;0.6777;0.0489;0.5000;0.6862;2;2;TF-IDF
ID_8904044191613796;0.6154;0.5343;0.6000;0.6000;0.5000;0.0833;0.1667;0.2778;0.1134;0.7877;0.4631;0.1692;0.8994;0.5175;6;10;TF-IDF
ID_3874886795138290;0.6115;0.4287;0.6000;0.6000;0.3500;0.0857;0.1714;0.2000;0.1140;0.6310;0.5625;0.1258;0.6786;0.6193;6;7;TF-IDF
ID_4120322936662925;0.1790;0.2235;0.2000;0.2000;0.3000;0.0370;0.0741;0.2222;0.0309;0.3645;0.5182;0.0750;0.5607;0.6289;2;6;TF-IDF
ID_0004405929946327;0.3120;0.2699;0.4000;0.3000;0.2500;0.0606;0.0909;0.1515;0.0455;0.5982;0.5449;0.0654;0.7036;0.5906;3;5;TF-IDF
ID_3120810650181134;0.4492;0.4274;0.8000;0.5000;0.4500;0.1026;0.1282;0.2308;0.1135;0.7331;0.6609;0.1655;0.8267;0.6616;5;9;TF-IDF
ID_4415912100389601;0.2916;0.2731;0.4000;0.4000;0.3000;0.0741;0.1481;0.2222;0.0829;0.4583;0.7650;0.1063;0.4833;0.7430;5;7;TF-IDF
ID_2947188782090542;0.2891;0.2869;0.6000;0.5000;0.4500;0.0789;0.1316;0.2368;0.0684;0.4620;0.7792;0.1202;0.6266;0.7375;6;10;TF-IDF
ID_5949636124796250;0.6867;0.5151;0.8000;0.6000;0.4000;0.0976;0.1463;0.1951;0.1252;0.6888;0.5504;0.1505;0.7932;0.5690;6;8;TF-IDF
ID_7249500407405478;0.2136;0.2729;0.6000;0.3000;0.4000;0.0882;0.0882;0.2353;0.0564;0.6295;0.5944;0.1213;0.7366;0.6038;4;9;TF-IDF
ID_4608001746330875;0.5888;0.5886;0.6000;0.4000;0.2500;0.2727;0.3636;0.4545;0.2970;0.5765;0.7306;0.3294;0.6235;0.7147;6;7;TF-IDF
ID_7818012155694188;0.0000;0.1618;0.0000;0.0000;0.0500;0.0000;0.0000;0.5000;0.0000;0.6504;0.6329;0.0278;0.6992;0.6186;0;2;TF-IDF
ID_0822799877686090;0.2738;0.2609;0.2000;0.4000;0.2500;0.0556;0.2222;0.2778;0.0705;0.6020;0.5143;0.0844;0.6786;0.6435;5;6;TF-IDF
ID_6248532093883975;0.3791;0.3538;0.6000;0.4000;0.3500;0.1364;0.1818;0.3182;0.1452;0.7188;0.5755;0.1933;0.8010;0.6013;7;10;TF-IDF
ID_5377746284077362;0.5213;0.4513;0.4000;0.5000;0.4000;0.0833;0.2083;0.3333;0.1220;0.6208;0.5712;0.1795;0.7546;0.6486;5;8;TF-IDF
ID_2562652838103607;0.3742;0.4741;0.8000;0.6000;0.5000;0.1250;0.1875;0.3125;0.1388;0.6552;0.6231;0.2100;0.7734;0.6745;6;12;TF-IDF
ID_2951269593210008;0.3478;0.4049;0.4000;0.4000;0.3500;0.1429;0.2857;0.5000;0.1357;0.6566;0.5705;0.2232;0.7048;0.5880;4;7;TF-IDF
ID_0990344839864230;0.2168;0.3700;0.2000;0.2000;0.3000;0.0714;0.1429;0.4286;0.0516;0.5860;0.5847;0.1284;0.7366;0.6593;3;7;TF-IDF
ID_5170293352882261;0.1763;0.3028;0.4000;0.3000;0.4000;0.0870;0.1304;0.3478;0.0482;0.8201;0.6846;0.1257;0.8661;0.6630;3;8;TF-IDF
ID_8306415631811067;0.3183;0.3766;0.4000;0.3000;0.4500;0.0526;0.0789;0.2368;0.0406;0.4669;0.6030;0.1076;0.6987;0.5884;3;9;TF-IDF
ID_7285303481051362;0.4665;0.4502;0.4000;0.4000;0.3000;0.0714;0.1429;0.2143;0.0883;0.5607;0.6286;0.1224;0.6360;0.6375;5;7;TF-IDF
ID_2864595160355410;0.2831;0.3495;0.2000;0.3000;0.3500;0.0526;0.1579;0.3684;0.0553;0.4688;0.6237;0.1322;0.6625;0.5975;4;8;TF-IDF
ID_7569445393485879;0.4300;0.3123;0.4000;0.4000;0.2500;0.0444;0.0889;0.1111;0.0580;0.6408;0.6533;0.0650;0.6831;0.6647;4;5;TF-IDF
ID_1361522424662664;0.7084;0.5126;0.8000;0.6000;0.4000;0.1081;0.1622;0.2162;0.1486;0.5211;0.6300;0.1757;0.6620;0.6693;6;9;TF-IDF
ID_3589012014320121;0.1855;0.3319;0.4000;0.3000;0.3500;0.1250;0.1875;0.4375;0.1109;0.5407;0.5640;0.1940;0.6512;0.5818;4;9;TF-IDF
ID_0821562324429813;0.2805;0.3034;0.2000;0.4000;0.4000;0.0417;0.1667;0.3333;0.0583;0.7863;0.5788;0.1302;0.8092;0.5789;4;8;TF-IDF
ID_6738987664840341;0.2005;0.2019;0.2000;0.3000;0.2500;0.0278;0.0833;0.1389;0.0245;0.5105;0.6439;0.0419;0.6993;0.7106;3;5;TF-IDF
ID_5945879465310813;0.3371;0.4664;0.6000;0.5000;0.4500;0.1500;0.2500;0.4500;0.1411;0.7066;0.4999;0.2315;0.7954;0.5512;6;12;TF-IDF
ID_1508105634503621;0.1395;0.3178;0.2000;0.3000;0.5000;0.0196;0.0588;0.1961;0.0178;0.4009;0.6279;0.0807;0.4943;0.6961;3;10;TF-IDF
ID_1218389465274602;0.1169;0.1898;0.2000;0.1000;0.2000;0.0833;0.0833;0.3333;0.0167;0.8193;0.6189;0.0584;0.8554;0.6220;3;7;TF-IDF
ID_8855936483074666;0.5289;0.4605;0.8000;0.6000;0.4000;0.1538;0.2308;0.3077;0.2115;0.5901;0.6198;0.2565;0.6770;0.6143;7;9;TF-IDF
ID_7927416076958362;0.5165;0.4835;0.6000;0.5000;0.4500;0.1429;0.2381;0.4286;0.1896;0.8172;0.5221;0.2832;0.9247;0.6291;5;9;TF-IDF
ID_3713459809920718;0.2557;0.2420;0.2000;0.3000;0.2000;0.0667;0.2000;0.2667;0.0641;0.5588;0.6955;0.0782;0.5588;0.7228;4;6;TF-IDF
ID_8705409187799501;0.0773;0.0773;0.0000;0.1000;0.0500;0.0000;0.2500;0.2500;0.0278;0.7619;0.6551;0.0278;0.8571;0.6799;1;1;TF-IDF
ID_5456839333813472;0.3873;0.3690;0.4000;0.3000;0.3000;0.0741;0.1111;0.2222;0.0864;0.5000;0.7027;0.1217;0.5932;0.6940;3;6;TF-IDF
ID_3787147041050694;0.0720;0.0590;0.0000;0.1000;0.0500;0.0000;0.0625;0.0625;0.0063;0.5059;0.6760;0.0063;0.5353;0.7039;3;3;TF-IDF
ID_1051299337471169;0.2475;0.2862;0.6000;0.3000;0.3000;0.1500;0.1500;0.3000;0.0958;0.8156;0.5458;0.1467;0.8723;0.6116;4;7;TF-IDF
ID_8355947667910941;0.5203;0.4605;0.6000;0.5000;0.4500;0.0857;0.1429;0.2571;0.1012;0.7976;0.6102;0.1600;0.9167;0.5846;6;10;TF-IDF
ID_0524125552949586;0.1795;0.3108;0.2000;0.2000;0.3500;0.0333;0.0667;0.2333;0.0194;0.7448;0.5440;0.0746;0.7797;0.5669;2;7;TF-IDF
ID_5415710300902388;0.5455;0.5035;0.4000;0.6000;0.5500;0.0465;0.1395;0.2558;0.0922;0.7544;0.6927;0.1529;0.8070;0.6913;7;12;TF-IDF
ID_1339618330655263;0.1396;0.2121;0.0000;0.2000;0.3000;0.0000;0.0444;0.1333;0.0081;0.8148;0.5607;0.0339;0.9074;0.5576;2;6;TF-IDF
ID_1162362624079364;0.7606;0.6904;0.8000;0.7000;0.4500;0.2222;0.3889;0.5000;0.3313;0.4643;0.6211;0.3968;0.5893;0.6980;7;10;TF-IDF
ID_4993204839198672;0.8671;0.7022;1.0000;0.8000;0.6000;0.1136;0.1818;0.2727;0.1722;0.7101;0.6061;0.2358;0.7704;0.6062;9;13;TF-IDF
ID_1183078302328411;0.0000;0.1112;0.0000;0.0000;0.1000;0.0000;0.0000;0.1667;0.0000;0.6120;0.6152;0.0143;0.7000;0.6294;0;2;TF-IDF
ID_2644217574349073;0.7059;0.6547;0.6000;0.7000;0.6500;0.0698;0.1628;0.3023;0.1298;0.8788;0.6742;0.2345;0.8939;0.6646;8;14;TF-IDF
ID_1872968283445344;0.2772;0.3315;0.2000;0.3000;0.2500;0.0714;0.2143;0.3571;0.0833;0.5882;0.6141;0.1276;0.7353;0.5917;3;6;TF-IDF
ID_5990729462575602;0.4701;0.4555;0.4000;0.5000;0.4000;0.1000;0.2500;0.4000;0.1611;0.7685;0.6011;0.2182;0.8056;0.6458;5;8;TF-IDF
ID_4999509031047259;0.7760;0.6823;0.6000;0.8000;0.6500;0.0882;0.2353;0.3824;0.1802;0.9068;0.3739;0.2933;0.9421;0.5031;8;13;TF-IDF
ID_8031266925341697;0.4212;0.4845;0.6000;0.4000;0.4500;0.1304;0.1739;0.3913;0.1027;0.7715;0.4763;0.2098;0.9101;0.5282;5;11;TF-IDF
ID_3730620853566536;0.3231;0.2792;0.2000;0.3000;0.2000;0.0385;0.1154;0.1538;0.0657;0.3661;0.6721;0.0738;0.7589;0.6926;3;4;TF-IDF
ID_0472856771871140;0.1875;0.2927;0.2000;0.1000;0.2000;0.0588;0.0588;0.2353;0.0294;0.5511;0.6042;0.0607;0.7556;0.6499;3;8;TF-IDF
ID_8278472628252508;0.4570;0.3675;0.4000;0.4000;0.3000;0.0833;0.1667;0.2500;0.1030;0.7265;0.6338;0.1271;0.7892;0.6905;4;6;TF-IDF
ID_2323085679807602;0.6243;0.6108;0.6000;0.6000;0.6000;0.0857;0.1714;0.3429;0.1180;0.8660;0.5312;0.2165;0.9085;0.5255;6;12;TF-IDF
ID_6775629541151867;0.4153;0.4082;0.6000;0.3000;0.1500;0.3000;0.3000;0.3000;0.2267;0.9400;0.5174;0.2267;0.9900;0.5438;3;3;TF-IDF
ID_6474240798904132;0.2240;0.2521;0.4000;0.2000;0.3000;0.0541;0.0541;0.1622;0.0243;0.6812;0.5739;0.0534;0.7488;0.6004;2;8;TF-IDF
ID_6142558410927273;0.0925;0.1437;0.0000;0.0000;0.1000;0.0000;0.0000;0.1250;0.0000;0.7229;0.5124;0.0114;0.7518;0.6385;2;5;TF-IDF
ID_5916017746341882;0.3120;0.3451;0.4000;0.3000;0.3500;0.0588;0.0882;0.2059;0.0441;0.8306;0.6353;0.0830;0.8952;0.6990;3;8;TF-IDF
ID_0370020634398898;0.1284;0.1779;0.2000;0.2000;0.2000;0.0455;0.0909;0.1818;0.0265;0.8250;0.7722;0.0541;0.9100;0.7654;2;4;TF-IDF
ID_8509299951934973;0.5400;0.4905;0.6000;0.6000;0.5000;0.0769;0.1538;0.2564;0.0957;0.7647;0.6129;0.1530;0.8088;0.6615;6;10;TF-IDF
ID_1829406809818626;0.7827;0.6348;0.8000;0.8000;0.6000;0.1000;0.2000;0.3000;0.1565;0.8594;0.5262;0.2283;0.8851;0.6412;8;13;TF-IDF
ID_1896514405880465;0.1980;0.1683;0.2000;0.2000;0.1000;0.0625;0.1250;0.1250;0.0365;0.3611;0.6535;0.0365;0.6111;0.6569;4;4;TF-IDF
ID_4692980070480625;0.6640;0.6553;0.8000;0.7000;0.6000;0.1111;0.1944;0.3333;0.1539;0.5442;0.5845;0.2469;0.7493;0.5975;7;13;TF-IDF
ID_6217509029802638;0.4290;0.4915;0.2000;0.4000;0.4000;0.0526;0.2105;0.4211;0.1063;0.8636;0.7001;0.2038;0.9205;0.6886;5;10;TF-IDF
ID_7471111924336519;0.1570;0.2255;0.2000;0.1000;0.1500;0.1429;0.1429;0.4286;0.0286;0.4490;0.6861;0.0831;0.5306;0.6708;2;5;TF-IDF
ID_8602960801642916;0.3032;0.3575;0.2000;0.4000;0.3500;0.0625;0.2500;0.4375;0.0879;0.6100;0.5766;0.1743;0.7925;0.6451;4;7;TF-IDF
ID_6492048904483467;0.4145;0.4231;0.8000;0.6000;0.5000;0.1290;0.1935;0.3226;0.1433;0.6651;0.6781;0.2069;0.8325;0.6873;6;10;TF-IDF
ID_3457219624656691;0.6141;0.5390;0.6000;0.5000;0.4500;0.0732;0.1220;0.2195;0.0969;0.5404;0.6314;0.1452;0.6646;0.6913;6;10;TF-IDF
ID_9089204821424223;0.3191;0.3488;0.4000;0.4000;0.4000;0.0488;0.0976;0.1951;0.0422;0.6553;0.6939;0.0843;0.7500;0.7155;4;8;TF-IDF
ID_4933620329566048;0.3154;0.2824;0.2000;0.4000;0.2000;0.0833;0.3333;0.3333;0.1722;0.4355;0.5748;0.1722;0.5087;0.5798;4;4;TF-IDF
ID_7529510499149375;0.1082;0.2094;0.0000;0.2000;0.3500;0.0000;0.0392;0.1373;0.0082;0.4562;0.5318;0.0430;0.6000;0.6513;2;7;TF-IDF
ID_6446612054631446;0.3309;0.3045;0.4000;0.4000;0.3500;0.0667;0.1333;0.2333;0.0518;0.8114;0.6047;0.0946;0.8553;0.6535;4;7;TF-IDF
ID_2289579163604428;0.4634;0.4542;0.6000;0.5000;0.5000;0.0909;0.1515;0.3030;0.0855;0.6720;0.5256;0.1611;0.7153;0.5808;5;10;TF-IDF
ID_2339346345530509;0.4650;0.3867;0.6000;0.5000;0.4000;0.0882;0.1471;0.2353;0.1124;0.5437;0.5675;0.1466;0.7625;0.5698;5;9;TF-IDF
ID_6171517695707255;0.0451;0.0413;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.4483;0.6765;0.0000;0.7011;0.6822;1;1;TF-IDF
ID_6089287551555329;0.3229;0.3206;0.8000;0.7000;0.5500;0.0833;0.1458;0.2292;0.1207;0.7905;0.5503;0.1716;0.8333;0.6028;7;12;TF-IDF
ID_2086707959173246;0.3582;0.3487;0.6000;0.4000;0.3500;0.1071;0.1429;0.2500;0.1276;0.6364;0.6478;0.1651;0.7762;0.6851;4;7;TF-IDF
ID_9469987954896496;0.6527;0.6327;0.8000;0.6000;0.6000;0.1026;0.1538;0.3077;0.1459;0.7572;0.6317;0.2385;0.8942;0.6549;6;12;TF-IDF
ID_7728389320504879;0.4515;0.3665;0.4000;0.5000;0.3500;0.0741;0.1852;0.2593;0.1276;0.6870;0.5243;0.1560;0.7602;0.5932;5;7;TF-IDF
ID_7454736736043931;0.2956;0.1908;0.4000;0.3000;0.1500;0.0513;0.0769;0.0769;0.0513;0.5331;0.6451;0.0513;0.6434;0.6625;3;3;TF-IDF
ID_4031565135568125;0.3819;0.4339;0.6000;0.3000;0.2500;0.2143;0.2143;0.3571;0.1726;0.7704;0.5778;0.2209;0.8469;0.5531;4;6;TF-IDF
ID_6505039023842313;0.3585;0.3935;0.4000;0.4000;0.3000;0.1667;0.3333;0.5000;0.2024;0.7579;0.5926;0.2565;0.7789;0.6316;4;6;TF-IDF
ID_1387531666012807;0.4449;0.4154;0.4000;0.4000;0.4000;0.0690;0.1379;0.2759;0.0784;0.5591;0.5624;0.1392;0.8110;0.6189;4;9;TF-IDF
ID_6455990478032543;0.3120;0.3587;0.2000;0.2000;0.3000;0.0556;0.1111;0.3333;0.0741;0.6489;0.6232;0.1321;0.7492;0.6036;3;7;TF-IDF
ID_9763437636509266;0.3060;0.3940;0.2000;0.3000;0.3500;0.0625;0.1875;0.4375;0.0677;0.3262;0.6248;0.1596;0.4920;0.6707;4;8;TF-IDF
ID_0007332204631197;0.2687;0.3659;0.2000;0.3000;0.4500;0.0333;0.1000;0.3000;0.0341;0.7656;0.5342;0.1143;0.8517;0.5598;3;9;TF-IDF
ID_1124100372440117;0.2439;0.2940;0.2000;0.3000;0.3000;0.0400;0.1200;0.2400;0.0648;0.6609;0.4472;0.1053;0.7478;0.5430;4;9;TF-IDF
ID_2726230162746149;0.3719;0.4610;0.2000;0.3000;0.4500;0.0400;0.1200;0.3600;0.0705;0.5490;0.6258;0.1756;0.6887;0.6574;3;9;TF-IDF
ID_4150524692179865;0.6454;0.6098;0.6000;0.4000;0.2500;0.2727;0.3636;0.4545;0.3333;0.7279;0.6445;0.3617;0.7653;0.6795;4;5;TF-IDF
ID_3897283209013869;0.5317;0.5043;0.6000;0.7000;0.5500;0.1250;0.2917;0.4583;0.2295;0.5472;0.6220;0.3274;0.5860;0.6694;7;11;TF-IDF
ID_6460447408144781;0.4033;0.4040;0.4000;0.6000;0.5000;0.0500;0.1500;0.2500;0.0729;0.6543;0.6464;0.1252;0.7429;0.6820;6;11;TF-IDF
ID_6696857617864852;0.0935;0.1852;0.0000;0.2000;0.2500;0.0000;0.0800;0.2000;0.0124;0.6334;0.4937;0.0389;0.7007;0.5437;2;7;TF-IDF
ID_9364148865735922;0.4959;0.4714;0.4000;0.4000;0.4000;0.0667;0.1333;0.2667;0.0943;0.6959;0.6993;0.1500;0.7397;0.6640;4;10;TF-IDF
ID_0653707912025034;0.3223;0.2772;0.4000;0.4000;0.2000;0.1176;0.2353;0.2353;0.1134;0.6947;0.6629;0.1134;0.7684;0.6552;4;5;TF-IDF
ID_2364016372924935;0.6110;0.5338;0.6000;0.5000;0.4500;0.0811;0.1351;0.2432;0.1126;0.7980;0.5514;0.1628;0.8621;0.6395;5;9;TF-IDF
ID_8352745170435172;0.6188;0.5802;0.8000;0.8000;0.6500;0.0889;0.1778;0.2889;0.1330;0.8716;0.7700;0.2179;0.9277;0.6507;9;14;TF-IDF
ID_3792275882221002;0.1853;0.2081;0.2000;0.2000;0.2500;0.0476;0.0952;0.2381;0.0278;0.6304;0.6626;0.0702;0.7283;0.6730;3;6;TF-IDF
ID_0308213196926774;0.5914;0.6321;0.6000;0.6000;0.6500;0.0698;0.1395;0.3023;0.1003;0.6858;0.5317;0.2077;0.7625;0.5679;6;13;TF-IDF
ID_4407403389440011;0.3977;0.4360;0.4000;0.2000;0.2500;0.1538;0.1538;0.3846;0.1538;0.7636;0.6060;0.2146;0.8333;0.6152;5;10;TF-IDF
ID_2523040704958733;0.5897;0.5426;0.6000;0.6000;0.4500;0.1304;0.2609;0.3913;0.1953;0.7571;0.5348;0.2610;0.8184;0.5368;7;13;TF-IDF
ID_5860088594236271;0.5900;0.4494;0.4000;0.6000;0.4500;0.0465;0.1395;0.2093;0.0860;0.2717;0.6158;0.1280;0.5087;0.6489;6;9;TF-IDF
ID_4768528057390837;0.2746;0.2879;0.4000;0.4000;0.3500;0.0500;0.1000;0.1750;0.0593;0.7913;0.6934;0.0884;0.8346;0.7216;4;8;TF-IDF
ID_1571839544168040;0.4529;0.3949;0.6000;0.7000;0.4500;0.1429;0.3333;0.4286;0.2814;0.7857;0.6184;0.3332;0.9643;0.6357;7;9;TF-IDF
ID_5162043375426666;0.3301;0.2851;0.4000;0.2000;0.2000;0.0435;0.0435;0.0870;0.0362;0.7465;0.5885;0.0467;0.8662;0.5829;2;4;TF-IDF
ID_1980789059908737;0.8116;0.5919;0.8000;0.8000;0.5000;0.0755;0.1509;0.1887;0.1244;0.8981;0.6470;0.1455;0.9172;0.6745;8;10;TF-IDF
ID_7708469164258322;0.4746;0.5304;0.4000;0.5000;0.4500;0.0645;0.1613;0.2903;0.0976;0.6996;0.6634;0.1585;0.7848;0.6678;5;9;TF-IDF
ID_4095512091254454;0.2026;0.3559;0.4000;0.2000;0.3500;0.1176;0.1176;0.4118;0.0431;0.9196;0.5105;0.1332;0.9397;0.4752;2;8;TF-IDF
ID_6225394638610694;0.0851;0.1010;0.2000;0.1000;0.1000;0.0435;0.0435;0.0870;0.0087;0.7533;0.6431;0.0159;0.8533;0.6475;1;2;TF-IDF
ID_6532338737692493;0.0414;0.2251;0.0000;0.0000;0.2500;0.0000;0.0000;0.2500;0.0000;0.6722;0.6897;0.0417;0.8212;0.6787;2;10;TF-IDF
ID_5265254209364825;0.3124;0.3478;0.4000;0.4000;0.4000;0.0606;0.1212;0.2424;0.0635;0.8324;0.6216;0.1191;0.8497;0.6643;4;8;TF-IDF
ID_6374279398246756;0.3210;0.2833;0.2000;0.3000;0.2500;0.0294;0.0882;0.1471;0.0488;0.5106;0.6430;0.0693;0.7447;0.7014;3;6;TF-IDF
ID_0544144585124313;0.3498;0.4010;0.6000;0.5000;0.5500;0.0667;0.1111;0.2444;0.0569;0.7776;0.5795;0.1343;0.9041;0.5166;5;11;TF-IDF
ID_3302216368941503;0.6398;0.6039;0.8000;0.6000;0.6000;0.0909;0.1364;0.2727;0.1140;0.4579;0.6157;0.1976;0.6401;0.6406;6;12;TF-IDF
ID_3767979348338740;0.4579;0.4131;0.6000;0.6000;0.5000;0.0638;0.1277;0.2128;0.0743;0.6578;0.5864;0.1187;0.6958;0.6434;6;10;TF-IDF
ID_3165995344927892;0.5247;0.4610;0.6000;0.6000;0.5000;0.1154;0.2308;0.3846;0.1216;0.6353;0.5306;0.1940;0.7471;0.6242;7;11;TF-IDF
ID_6801014238742352;0.3076;0.2414;0.4000;0.4000;0.2500;0.0714;0.1429;0.1786;0.0655;0.6935;0.5672;0.0760;0.7419;0.6818;5;8;TF-IDF
ID_9385929088657818;0.1884;0.2381;0.2000;0.2000;0.2500;0.0476;0.0952;0.2381;0.0317;0.5972;0.5953;0.0703;0.7222;0.6438;2;5;TF-IDF
ID_2509301929350826;0.1635;0.1609;0.0000;0.3000;0.2000;0.0000;0.1034;0.1379;0.0238;0.4960;0.5724;0.0314;0.6267;0.6035;3;4;TF-IDF
ID_7966465975599953;0.5767;0.4446;0.6000;0.5000;0.3500;0.0968;0.1613;0.2258;0.1225;0.7609;0.4672;0.1519;0.8076;0.6470;5;7;TF-IDF
ID_6478091924064864;0.0920;0.1666;0.0000;0.2000;0.2500;0.0000;0.0465;0.1163;0.0072;0.4156;0.5872;0.0257;0.6496;0.6268;2;5;TF-IDF
ID_7866377101423210;0.4923;0.3835;0.4000;0.6000;0.4000;0.0588;0.1765;0.2353;0.0940;0.4158;0.4738;0.1172;0.6535;0.5740;6;8;TF-IDF
ID_4933326132948063;0.2297;0.2474;0.2000;0.2000;0.2000;0.0625;0.1250;0.2500;0.0521;0.4622;0.6594;0.0838;0.6134;0.6998;2;5;TF-IDF
ID_0471595469074043;0.4211;0.3041;0.6000;0.5000;0.3000;0.1034;0.1724;0.2069;0.0973;0.8333;0.5313;0.1077;0.8922;0.5604;5;6;TF-IDF
ID_2555147881487724;0.4381;0.3921;0.6000;0.4000;0.3500;0.0882;0.1176;0.2059;0.0933;0.7935;0.4229;0.1253;0.8732;0.5240;4;8;TF-IDF
ID_4679830870331445;0.4279;0.3697;0.4000;0.5000;0.4500;0.0741;0.1852;0.3333;0.0817;0.6612;0.6051;0.1544;0.8264;0.6015;6;10;TF-IDF
ID_7853140708995178;0.0935;0.1802;0.0000;0.1000;0.1500;0.0000;0.1429;0.4286;0.0179;0.5614;0.5614;0.0621;0.7807;0.5814;1;3;TF-IDF
ID_1976344298387988;0.0625;0.1000;0.0000;0.0000;0.0500;0.0000;0.0000;0.0435;0.0000;0.4755;0.6241;0.0027;0.7203;0.6235;3;5;TF-IDF
ID_7359896733836304;0.4429;0.4721;0.8000;0.5000;0.4500;0.1905;0.2381;0.4286;0.2087;0.8505;0.4323;0.3019;0.8826;0.5131;5;9;TF-IDF
ID_3553837998751021;0.5166;0.3730;0.8000;0.5000;0.3000;0.0833;0.1042;0.1250;0.0800;0.7268;0.6412;0.0914;0.8015;0.6276;5;6;TF-IDF
ID_3452982259415951;0.1129;0.1861;0.0000;0.1000;0.1000;0.0000;0.2000;0.4000;0.0286;0.5970;0.6305;0.0649;0.7015;0.6403;2;5;TF-IDF
ID_1262866723506084;0.2418;0.3057;0.6000;0.4000;0.3500;0.1000;0.1333;0.2333;0.0626;0.7500;0.6032;0.1001;0.7500;0.5978;6;12;TF-IDF
ID_4125254830545309;0.2597;0.3740;0.2000;0.2000;0.2500;0.1250;0.2500;0.6250;0.0667;0.8075;0.7077;0.1639;0.8075;0.6788;5;8;TF-IDF
ID_9157226124301186;0.1795;0.3061;0.2000;0.2000;0.3000;0.0500;0.1000;0.3000;0.0292;0.7470;0.6539;0.0867;0.8064;0.6134;2;6;TF-IDF
ID_9171504422944800;0.2387;0.2829;0.2000;0.3000;0.2000;0.0909;0.2727;0.3636;0.0758;0.9124;0.5595;0.1017;0.9124;0.6075;3;4;TF-IDF
ID_9092018794878372;0.1854;0.1854;0.0000;0.1000;0.0500;0.0000;0.5000;0.5000;0.0714;0.7423;0.6540;0.0714;0.8144;0.6748;1;1;TF-IDF
ID_3991335284097878;0.5107;0.4746;0.4000;0.4000;0.2500;0.1429;0.2857;0.3571;0.2194;0.7547;0.5914;0.2392;0.8679;0.5854;4;5;TF-IDF
ID_1802668440782138;0.5373;0.4523;0.6000;0.6000;0.4000;0.1429;0.2857;0.3810;0.1664;0.6757;0.4401;0.2142;0.8716;0.4784;6;8;TF-IDF
ID_0211323355347168;0.1331;0.0859;0.0000;0.2000;0.1000;0.0000;0.0667;0.0667;0.0108;0.6316;0.6369;0.0108;0.6886;0.6194;2;2;TF-IDF
ID_5635972225700254;0.6062;0.5578;0.6000;0.5000;0.5000;0.1200;0.2000;0.4000;0.1567;0.6355;0.6638;0.2556;0.7477;0.6319;6;11;TF-IDF
ID_2861424806494103;0.2494;0.2856;0.4000;0.3000;0.3500;0.0588;0.0882;0.2059;0.0301;0.6316;0.5578;0.0769;0.7544;0.6176;3;7;TF-IDF
ID_4671203889895341;0.4136;0.3685;0.6000;0.6000;0.4000;0.1304;0.2609;0.3478;0.1446;0.8105;0.5906;0.1798;0.8431;0.6984;7;9;TF-IDF
ID_4043924606392112;0.0000;0.1148;0.0000;0.0000;0.2000;0.0000;0.0000;0.1481;0.0000;0.3140;0.5639;0.0231;0.6621;0.6596;0;5;TF-IDF
ID_9170893104155674;0.5185;0.4701;0.4000;0.6000;0.5000;0.0741;0.2222;0.3704;0.1221;0.7000;0.6587;0.2074;0.7526;0.6801;6;12;TF-IDF
ID_5330038705900274;0.4777;0.4376;0.6000;0.4000;0.2500;0.2143;0.2857;0.3571;0.2044;0.7551;0.5007;0.2299;0.8469;0.6127;6;7;TF-IDF
ID_8547934593183920;0.3024;0.4256;0.4000;0.4000;0.4500;0.0741;0.1481;0.3333;0.0705;0.7574;0.5889;0.1544;0.8994;0.5920;4;10;TF-IDF
ID_1364246301366731;0.1802;0.2023;0.2000;0.3000;0.2000;0.0588;0.1765;0.2353;0.0462;0.6769;0.4810;0.0658;0.7521;0.5659;3;4;TF-IDF
ID_1128395832959780;0.2624;0.2459;0.4000;0.2000;0.2500;0.0588;0.0588;0.1471;0.0343;0.5704;0.5658;0.0599;0.7148;0.6837;3;7;TF-IDF
ID_1668340601837069;0.8512;0.5988;0.8000;0.8000;0.4500;0.1429;0.2857;0.3214;0.2662;0.8024;0.6181;0.2930;0.8306;0.6491;8;9;TF-IDF
