Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_0535860239259102;11;turbulentos;turbulence (rej);0.798;0;sem match válido;TF-IDF
ID_0535860239259102;12;eddy;eddy covariance (rej);0.627;0;sem match válido;TF-IDF
ID_0535860239259102;13;fluxos turbulentos;turbulence;0.807;2;match válido;TF-IDF
ID_0535860239259102;14;wet;wet season (rej);0.783;0;sem match válido;TF-IDF
ID_0535860239259102;15;floresta;tropical forest;0.790;2;match válido;TF-IDF
ID_0535860239259102;16;heat flux;heat fluxes;0.983;1;match válido;TF-IDF
ID_0535860239259102;17;wet season;wet season;1.000;1;match válido;TF-IDF
ID_0535860239259102;18;amazon;amazon;1.000;2;match válido;TF-IDF
ID_0535860239259102;19;soil moisture;soil moisture;1.000;1;match válido;TF-IDF
ID_0535860239259102;20;moisture;soil moisture (rej);0.765;0;sem match válido;TF-IDF
ID_0578253829444920;1;scfv;southern blot (rej);0.387;0;sem match válido;TF-IDF
ID_0578253829444920;2;phage display;fab phage display;0.856;3;match válido;TF-IDF
ID_0578253829444920;3;phage;phage display library (rej);0.694;0;sem match válido;TF-IDF
ID_0578253829444920;4;anticorpos recombinantes;recombinant antibody fragments;0.896;3;match válido;TF-IDF
ID_0578253829444920;5;brasiliensis;paracoccidioides brasiliensis (rej);0.444;0;sem match válido;TF-IDF
ID_0578253829444920;6;anticorpos;recombinant antibody (rej);0.776;0;sem match válido;TF-IDF
ID_0578253829444920;7;display;fab phage display (rej);0.643;0;sem match válido;TF-IDF
ID_0578253829444920;8;antibody;recombinant antibody (rej);0.797;0;sem match válido;TF-IDF
ID_0578253829444920;9;paracoccidioides;pathogenic fungus paracoccidiodes;0.835;2;match válido;TF-IDF
ID_0578253829444920;10;recombinantes;recombinant antibody (rej);0.681;0;sem match válido;TF-IDF
ID_0578253829444920;11;paracoccidioides brasiliensis;paracoccidioides brasiliensis;1.000;2;match válido;TF-IDF
ID_0578253829444920;12;paracoccidiodes;paracoccidioides brasiliensis (rej);0.857;0;sem match válido;TF-IDF
ID_0578253829444920;13;paracoccidiodes brasiliensis;fungus paracoccidioides brasiliensis;0.908;3;match válido;TF-IDF
ID_0578253829444920;14;humanization;expression (rej);0.402;0;sem match válido;TF-IDF
ID_0578253829444920;15;heterologa;est sequences (rej);0.509;0;sem match válido;TF-IDF
ID_0578253829444920;16;anti dna;est sequences (rej);0.558;0;sem match válido;TF-IDF
ID_0578253829444920;17;recombinant antibody;recombinant antibody;1.000;3;match válido;TF-IDF
ID_0578253829444920;18;pichia pastoris;fungus paracoccidioides brasiliensis (rej);0.570;0;sem match válido;TF-IDF
ID_0578253829444920;19;pichia;est sequences (rej);0.491;0;sem match válido;TF-IDF
ID_0578253829444920;20;pastoris;est sequences (rej);0.513;0;sem match válido;TF-IDF
ID_0676101131499422;1;scarabaeidae;scarabaeidae;1.000;3;match válido;TF-IDF
ID_0676101131499422;2;bosta;scarabaeoidea (rej);0.511;0;sem match válido;TF-IDF
ID_0676101131499422;3;rola bosta;scarabaeoidea (rej);0.678;0;sem match válido;TF-IDF
ID_0676101131499422;4;scarabaeinae;scarabaeoidea (rej);0.922;0;sem match válido;TF-IDF
ID_0676101131499422;5;coleoptera;coleoptera;1.000;3;match válido;TF-IDF
ID_0676101131499422;6;coleoptera scarabaeidae;coleoptera (rej);0.938;0;sem match válido;TF-IDF
ID_0676101131499422;7;biodiversidade;biodiversity;0.997;2;match válido;TF-IDF
ID_0676101131499422;8;dung;dung beetles (rej);0.664;0;sem match válido;TF-IDF
ID_0676101131499422;9;scarabaeoidea;scarabaeoidea;1.000;3;match válido;TF-IDF
ID_0676101131499422;10;rola;scarabaeoidea (rej);0.723;0;sem match válido;TF-IDF
ID_0676101131499422;11;faunistica;species;0.872;1;match válido;TF-IDF
ID_0676101131499422;12;scarabaeidae scarabaeinae;scarabaeidae (rej);0.957;0;sem match válido;TF-IDF
ID_0676101131499422;13;habitat;biodiversity (rej);0.691;0;sem match válido;TF-IDF
ID_0676101131499422;14;besouros;scarabaeidae (rej);0.816;0;sem match válido;TF-IDF
ID_0676101131499422;15;coleoptera scarabaeidae scarabaeinae;coleoptera (rej);0.914;0;sem match válido;TF-IDF
ID_0676101131499422;16;beetles;stag beetle;0.855;2;match válido;TF-IDF
ID_0676101131499422;17;dung beetle;dung beetle;1.000;3;match válido;TF-IDF
ID_0676101131499422;18;dung beetles;dung beetles;1.000;3;match válido;TF-IDF
ID_0676101131499422;19;taxonomia;species composition;0.801;1;match válido;TF-IDF
ID_0676101131499422;20;scarabaeinae coleoptera;coleoptera (rej);0.920;0;sem match válido;TF-IDF
ID_5393628668007180;1;cgg;array-cgh (rej);0.558;0;sem match válido;TF-IDF
ID_5393628668007180;2;fragil;fragile x (rej);0.768;0;sem match válido;TF-IDF
ID_5393628668007180;3;fragile;fragile x;0.822;3;match válido;TF-IDF
ID_5393628668007180;4;fmr;fragile x frequency (rej);0.456;0;sem match válido;TF-IDF
ID_5393628668007180;5;sindrome;robinow syndrome (rej);0.755;0;sem match válido;TF-IDF
ID_5393628668007180;6;chromosome;chromosome;1.000;2;match válido;TF-IDF
ID_5393628668007180;7;cgg repeats;array-cgh (rej);0.518;0;sem match válido;TF-IDF
ID_5393628668007180;8;mental;mental retardation (rej);0.666;0;sem match válido;TF-IDF
ID_5393628668007180;9;array cgh;array-cgh;0.983;1;match válido;TF-IDF
ID_5393628668007180;10;syndrome;robinow syndrome;0.775;3;match válido;TF-IDF
ID_5393628668007180;11;fragile syndrome;fragile x syndrome;0.848;3;match válido;TF-IDF
ID_5393628668007180;12;cgh;array-cgh (rej);0.619;0;sem match válido;TF-IDF
ID_5393628668007180;13;premutation;fragile x premutation (rej);0.701;0;sem match válido;TF-IDF
ID_5393628668007180;14;mental retardation;mental retardation;1.000;3;match válido;TF-IDF
ID_5393628668007180;15;fraxac;fraxac1 haplotypes (rej);0.624;0;sem match válido;TF-IDF
ID_5393628668007180;16;repeats;fragile x premutation (rej);0.276;0;sem match válido;TF-IDF
ID_5393628668007180;17;retardation;mental retardation (rej);0.885;0;sem match válido;TF-IDF
ID_5393628668007180;18;gene;chromosome (rej);0.664;0;sem match válido;TF-IDF
ID_5393628668007180;19;retardo mental;x-linked mental retardation;0.868;3;match válido;TF-IDF
ID_5393628668007180;20;robinow;robinow syndrome (rej);0.687;0;sem match válido;TF-IDF
ID_4290808161139329;1;niruri;phyllanthus niruri (rej);0.597;0;sem match válido;TF-IDF
ID_4290808161139329;2;phyllanthus niruri;phyllanthus niruri;1.000;1;match válido;TF-IDF
ID_4290808161139329;3;phyllanthus;extracts of phyllanthus;0.872;2;match válido;TF-IDF
ID_4290808161139329;4;bauhinia;leaves of bauhinia;0.791;1;match válido;TF-IDF
ID_4290808161139329;5;extrato seco;aqueous extractives (rej);0.568;0;sem match válido;TF-IDF
ID_4290808161139329;6;taninos;bauhinia monandra (rej);0.470;0;sem match válido;TF-IDF
ID_4290808161139329;7;monandra;bauhinia monandra (rej);0.668;0;sem match válido;TF-IDF
ID_4290808161139329;8;taninos totais;bauhinia monandra (rej);0.512;0;sem match válido;TF-IDF
ID_4290808161139329;9;bauhinia monandra;bauhinia monandra;1.000;1;match válido;TF-IDF
ID_4290808161139329;10;spray dried;spraydried extracts;0.795;3;match válido;TF-IDF
ID_4290808161139329;11;totais;pseudo-ternary diagram (rej);0.404;0;sem match válido;TF-IDF
ID_4290808161139329;12;seco;stationary cuvette (rej);0.451;0;sem match válido;TF-IDF
ID_4290808161139329;13;flavonoides totais;herbal drugs (rej);0.428;0;sem match válido;TF-IDF
ID_4290808161139329;14;doseamento;similar medicines (rej);0.647;0;sem match válido;TF-IDF
ID_4290808161139329;15;hlb;pseudo-ternary diagram (rej);0.472;0;sem match válido;TF-IDF
ID_4290808161139329;16;bauhinia monandra kurz;bauhinia monandra (rej);0.980;0;sem match válido;TF-IDF
ID_4290808161139329;17;kurz;pseudo-ternary diagram (rej);0.515;0;sem match válido;TF-IDF
ID_4290808161139329;18;monandra kurz;bauhinia monandra (rej);0.724;0;sem match válido;TF-IDF
ID_4290808161139329;19;prima vegetal;extracts of phyllanthus (rej);0.679;0;sem match válido;TF-IDF
ID_4290808161139329;20;ferrea;bauhinia monandra (rej);0.494;0;sem match válido;TF-IDF
ID_3296934538404596;1;films;thin films (rej);0.751;0;sem match válido;TF-IDF
ID_3296934538404596;2;xps;cu (rej);0.639;0;sem match válido;TF-IDF
ID_3296934538404596;3;filmes finos;thin films (rej);0.838;0;sem match válido;TF-IDF
ID_3296934538404596;4;finos;cu (rej);0.649;0;sem match válido;TF-IDF
ID_3296934538404596;5;thin films;thin films;1.000;3;match válido;TF-IDF
ID_3296934538404596;6;fe cu;cu (rej);0.884;0;sem match válido;TF-IDF
ID_3296934538404596;7;thin;thin films (rej);0.685;0;sem match válido;TF-IDF
ID_3296934538404596;8;caf;cu (rej);0.520;0;sem match válido;TF-IDF
ID_3296934538404596;9;photoelectron;x-ray photoelectron spectroscopy (rej);0.687;0;sem match válido;TF-IDF
ID_3296934538404596;10;ray photoelectron;x-ray photoelectron spectroscopy (rej);0.820;0;sem match válido;TF-IDF
ID_3296934538404596;11;znse;cu (rej);0.683;0;sem match válido;TF-IDF
ID_3296934538404596;12;si;cu (rej);0.688;0;sem match válido;TF-IDF
ID_3296934538404596;13;photoelectron spectroscopy;x-ray photoelectron spectroscopy (rej);0.866;0;sem match válido;TF-IDF
ID_3296934538404596;14;fe;cu (rej);0.301;0;sem match válido;TF-IDF
ID_3296934538404596;15;ray photoelectron spectroscopy;x-ray photoelectron spectroscopy;0.917;1;match válido;TF-IDF
ID_3296934538404596;16;filmes;thin films (rej);0.721;0;sem match válido;TF-IDF
ID_3296934538404596;17;ceo;cu (rej);0.718;0;sem match válido;TF-IDF
ID_3296934538404596;18;multilayers;thin film multilayers (rej);0.720;0;sem match válido;TF-IDF
ID_3296934538404596;19;eletrodeposicao;epoxy (rej);0.543;0;sem match válido;TF-IDF
ID_3296934538404596;20;cu;cu;1.000;1;match válido;TF-IDF
ID_6231675319360093;1;ni zn;preisach model (rej);0.260;0;sem match válido;TF-IDF
ID_6231675319360093;2;ferrite;preisach model (rej);0.505;0;sem match válido;TF-IDF
ID_6231675319360093;3;magnetization;magnetic properties (rej);0.816;0;sem match válido;TF-IDF
ID_6231675319360093;4;magnetic;magnetic interactions;0.887;2;match válido;TF-IDF
ID_6231675319360093;5;zn ferrite;preisach model (rej);0.350;0;sem match válido;TF-IDF
ID_6231675319360093;6;magnetic properties;magnetic properties;1.000;2;match válido;TF-IDF
ID_6231675319360093;7;zn;preisach model (rej);0.470;0;sem match válido;TF-IDF
ID_6231675319360093;8;ferritas;preisach model (rej);0.486;0;sem match válido;TF-IDF
ID_6231675319360093;9;ni;preisach model (rej);0.422;0;sem match válido;TF-IDF
ID_6231675319360093;10;combustion reaction;preisach analysis (rej);0.260;0;sem match válido;TF-IDF
ID_6231675319360093;11;ni zn ferrite;preisach model (rej);0.285;0;sem match válido;TF-IDF
ID_6231675319360093;12;forc;preisach model (rej);0.434;0;sem match válido;TF-IDF
ID_6231675319360093;13;combustion;preisach model (rej);0.312;0;sem match válido;TF-IDF
ID_6231675319360093;14;ferrites;preisach analysis (rej);0.476;0;sem match válido;TF-IDF
ID_6231675319360093;15;ferritas ni;preisach model (rej);0.366;0;sem match válido;TF-IDF
ID_6231675319360093;16;zn ferrites;preisach analysis (rej);0.342;0;sem match válido;TF-IDF
ID_6231675319360093;17;preisach;preisach model (rej);0.696;0;sem match válido;TF-IDF
ID_6231675319360093;18;powders;preisach model (rej);0.299;0;sem match válido;TF-IDF
ID_6231675319360093;19;smco;preisach model (rej);0.405;0;sem match válido;TF-IDF
ID_6231675319360093;20;irreversible magnetization;magnetic properties (rej);0.732;0;sem match válido;TF-IDF
ID_0174325304693036;1;neck;cabeça e pescoço;0.830;3;match válido;TF-IDF
ID_0174325304693036;2;head and neck;head and neck;1.000;2;match válido;TF-IDF
ID_0174325304693036;3;carcinoma;squamous cell carcinoma (rej);0.833;0;sem match válido;TF-IDF
ID_0174325304693036;4;cancer;câncer de cabeça (rej);0.762;0;sem match válido;TF-IDF
ID_0174325304693036;5;neck cancer;neck cancer;1.000;2;match válido;TF-IDF
ID_0174325304693036;6;head;head and neck (rej);0.816;0;sem match válido;TF-IDF
ID_0174325304693036;7;squamous;oral squamous cell (rej);0.632;0;sem match válido;TF-IDF
ID_0174325304693036;8;cabeca pescoco;cabeça e pescoço (rej);0.760;0;sem match válido;TF-IDF
ID_0174325304693036;9;squamous cell;oral squamous cell;0.811;2;match válido;TF-IDF
ID_0174325304693036;10;cabeca;cabeça e pescoço (rej);0.634;0;sem match válido;TF-IDF
ID_0174325304693036;11;neck dissection;neck dissection;1.000;3;match válido;TF-IDF
ID_0174325304693036;12;squamous cell carcinoma;squamous cell carcinoma;1.000;2;match válido;TF-IDF
ID_0174325304693036;13;cell carcinoma;head and neck squamous cell carcinoma;0.772;3;match válido;TF-IDF
ID_0174325304693036;14;patients;clinical stage (rej);0.720;0;sem match válido;TF-IDF
ID_0174325304693036;15;methylation;methylation;1.000;3;match válido;TF-IDF
ID_0174325304693036;16;boca;oral squamous cell (rej);0.526;0;sem match válido;TF-IDF
ID_0174325304693036;17;hypermethylation;methylation (rej);0.689;0;sem match válido;TF-IDF
ID_0174325304693036;18;pescoco;cabeça e pescoço (rej);0.430;0;sem match válido;TF-IDF
ID_0174325304693036;19;oral;oral cancer (rej);0.632;0;sem match válido;TF-IDF
ID_0174325304693036;20;cancer de cabeca;câncer de cabeça;0.810;2;match válido;TF-IDF
ID_0189095897739979;1;product lines;product line (rej);0.974;0;sem match válido;TF-IDF
ID_0189095897739979;2;aosd;design (rej);0.404;0;sem match válido;TF-IDF
ID_0189095897739979;3;aspect oriented;aspect-oriented implementations;0.817;3;match válido;TF-IDF
ID_0189095897739979;4;multi agent;process of multi-agent;0.857;3;match válido;TF-IDF
ID_0189095897739979;5;software;software architecture;0.818;3;match válido;TF-IDF
ID_0189095897739979;6;software product;software product line;0.901;3;match válido;TF-IDF
ID_0189095897739979;7;aspect;aspect-oriented implementations (rej);0.675;0;sem match válido;TF-IDF
ID_0189095897739979;8;agent systems;software agents;0.759;3;match válido;TF-IDF
ID_0189095897739979;9;multi agent systems;multi-agent systems;0.985;3;match válido;TF-IDF
ID_0189095897739979;10;product line;product line;1.000;3;match válido;TF-IDF
ID_0189095897739979;11;product;product line (rej);0.786;0;sem match válido;TF-IDF
ID_0189095897739979;12;software engineering;software design;0.873;3;match válido;TF-IDF
ID_0189095897739979;13;systems product;multi-agent system product (rej);0.682;0;sem match válido;TF-IDF
ID_0189095897739979;14;product derivation;product derivation process;0.907;3;match válido;TF-IDF
ID_0189095897739979;15;metadata based frameworks;reference architecture (rej);0.471;0;sem match válido;TF-IDF
ID_0189095897739979;16;software product lines;software product lines;1.000;3;match válido;TF-IDF
ID_0189095897739979;17;agent systems product;multi-agent system product;0.884;3;match válido;TF-IDF
ID_0189095897739979;18;systems product lines;software product lines (rej);0.806;0;sem match válido;TF-IDF
ID_0189095897739979;19;oriented software;software design (rej);0.781;0;sem match válido;TF-IDF
ID_0189095897739979;20;based frameworks;reference architecture (rej);0.660;0;sem match válido;TF-IDF
ID_0229339143607870;1;mansoni;schistosoma mansoni (rej);0.519;0;sem match válido;TF-IDF
ID_0229339143607870;2;schistosoma;schistosoma;1.000;3;match válido;TF-IDF
ID_0229339143607870;3;schistosoma mansoni;schistosoma mansoni;1.000;3;match válido;TF-IDF
ID_0229339143607870;4;septins;tegument (rej);0.475;0;sem match válido;TF-IDF
ID_0229339143607870;5;parasite;parasite;1.000;2;match válido;TF-IDF
ID_0229339143607870;6;ntpdase;tegument (rej);0.684;0;sem match válido;TF-IDF
ID_0229339143607870;7;smatpdase;tegument (rej);0.750;0;sem match válido;TF-IDF
ID_0229339143607870;8;schistosome;stages of schistosoma;0.876;3;match válido;TF-IDF
ID_0229339143607870;9;diphosphohydrolase;schistosome albumin (rej);0.436;0;sem match válido;TF-IDF
ID_0229339143607870;10;micro exon;micro-exon genes (rej);0.572;0;sem match válido;TF-IDF
ID_0229339143607870;11;schistosomes;schistosoma japonicum;0.814;2;match válido;TF-IDF
ID_0229339143607870;12;gene;genome (rej);0.778;0;sem match válido;TF-IDF
ID_0229339143607870;13;genes;genome;0.785;2;match válido;TF-IDF
ID_0229339143607870;14;mansoni adult;schistosoma mansoni adult-worms (rej);0.433;0;sem match válido;TF-IDF
ID_0229339143607870;15;parasite schistosoma;human parasite schistosoma;0.976;3;match válido;TF-IDF
ID_0229339143607870;16;parasite schistosoma mansoni;schistosoma mansoni adult-worms;0.890;3;match válido;TF-IDF
ID_0229339143607870;17;megs;tegument (rej);0.689;0;sem match válido;TF-IDF
ID_0229339143607870;18;schistosoma mansoni adult;schistosoma mansoni tnf-alpha;0.883;2;match válido;TF-IDF
ID_0229339143607870;19;transcriptome;transcriptome;1.000;3;match válido;TF-IDF
ID_0229339143607870;20;atp diphosphohydrolase;proteomics (rej);0.426;0;sem match válido;TF-IDF
ID_0278717765065500;1;mansoni;schistosoma mansoni (rej);0.519;0;sem match válido;TF-IDF
ID_0278717765065500;2;schizophrenia;schizophrenia;1.000;2;match válido;TF-IDF
ID_0278717765065500;3;gsk;sage (rej);0.489;0;sem match válido;TF-IDF
ID_0278717765065500;4;schistosoma mansoni;schistosoma mansoni;1.000;2;match válido;TF-IDF
ID_0278717765065500;5;schistosoma;schistosoma;1.000;1;match válido;TF-IDF
ID_0278717765065500;6;genes;dna polymorphisms (rej);0.673;0;sem match válido;TF-IDF
ID_0278717765065500;7;pcr;pcr amplification (rej);0.693;0;sem match válido;TF-IDF
ID_0278717765065500;8;ests;sage (rej);0.613;0;sem match válido;TF-IDF
ID_0278717765065500;9;gene;dna polymorphisms (rej);0.648;0;sem match válido;TF-IDF
ID_0278717765065500;10;dna;sage (rej);0.682;0;sem match válido;TF-IDF
ID_0278717765065500;11;abcb;sage (rej);0.444;0;sem match válido;TF-IDF
ID_0278717765065500;12;hmgb;sage (rej);0.504;0;sem match válido;TF-IDF
ID_0278717765065500;13;tags;orf sequence tags (rej);0.673;0;sem match válido;TF-IDF
ID_0278717765065500;14;sequence tags;orf sequence tags;0.857;2;match válido;TF-IDF
ID_0278717765065500;15;expressed sequence tags;orf sequence tags (rej);0.801;0;sem match válido;TF-IDF
ID_0278717765065500;16;expressed sequence;orf sequence tags (rej);0.593;0;sem match válido;TF-IDF
ID_0278717765065500;17;transcriptome;transcriptome analysis;0.939;3;match válido;TF-IDF
ID_0278717765065500;18;genome;dna polymorphisms (rej);0.675;0;sem match válido;TF-IDF
ID_0278717765065500;19;smhmgb;snp (rej);0.452;0;sem match válido;TF-IDF
ID_0278717765065500;20;low stringency;low stringency;1.000;1;match válido;TF-IDF
ID_0482551013400931;1;virus;estirpe do vírus;0.952;2;match válido;TF-IDF
ID_0482551013400931;2;brevipalpus;brevipalpus;1.000;3;match válido;TF-IDF
ID_0482551013400931;3;leprosis;citrus leprosis (rej);0.885;0;sem match válido;TF-IDF
ID_0482551013400931;4;citrus;citrus sinensis;0.821;2;match válido;TF-IDF
ID_0482551013400931;5;mosaic virus;cowpea severe mosaic virus;0.763;3;match válido;TF-IDF
ID_0482551013400931;6;citrus leprosis;citrus leprosis;1.000;3;match válido;TF-IDF
ID_0482551013400931;7;mosaic;mosaico comum;0.952;2;match válido;TF-IDF
ID_0482551013400931;8;leprosis virus;citrus leprosis virus (rej);0.928;0;sem match válido;TF-IDF
ID_0482551013400931;9;citrus leprosis virus;citrus leprosis virus;1.000;3;match válido;TF-IDF
ID_0482551013400931;10;tospovirus;tospovirus;1.000;3;match válido;TF-IDF
ID_0482551013400931;11;leprose;citrus leprosis (rej);0.756;0;sem match válido;TF-IDF
ID_0482551013400931;12;citros;xylella fastidiosa;0.793;3;match válido;TF-IDF
ID_0482551013400931;13;mosaico;mosaico comum (rej);0.951;0;sem match válido;TF-IDF
ID_0482551013400931;14;cilv;acari;0.904;2;match válido;TF-IDF
ID_0482551013400931;15;potyvirus;estirpe do vírus (rej);0.728;0;sem match válido;TF-IDF
ID_0482551013400931;16;leprose dos citros;citrus leprosis (rej);0.768;0;sem match válido;TF-IDF
ID_0482551013400931;17;microscopia eletronica;microscopia eletrônica;0.983;3;match válido;TF-IDF
ID_0482551013400931;18;phoenicis;chenopodium (rej);0.717;0;sem match válido;TF-IDF
ID_0482551013400931;19;brevipalpus phoenicis;brevipalpus phoenicis;1.000;3;match válido;TF-IDF
ID_0482551013400931;20;virus do mosaico;vírus do mosaico;0.998;2;match válido;TF-IDF
ID_0486569206159968;1;masco;grb (rej);0.536;0;sem match válido;TF-IDF
ID_0486569206159968;2;raios;ray burst grb (rej);0.600;0;sem match válido;TF-IDF
ID_0486569206159968;3;astrofisica de altas;astronomy (rej);0.829;0;sem match válido;TF-IDF
ID_0486569206159968;4;raios gama;gamma-ray burst grb;0.824;3;match válido;TF-IDF
ID_0486569206159968;5;altas energias;high energy transient;0.795;3;match válido;TF-IDF
ID_0486569206159968;6;mirax;astronomy (rej);0.427;0;sem match válido;TF-IDF
ID_0486569206159968;7;ray;ray burst grb;0.817;3;match válido;TF-IDF
ID_0486569206159968;8;energy astrophysics;astronomy (rej);0.645;0;sem match válido;TF-IDF
ID_0486569206159968;9;high energy astrophysics;high energy transient (rej);0.676;0;sem match válido;TF-IDF
ID_0486569206159968;10;balloon;balloon-borne imaging telescope (rej);0.717;0;sem match válido;TF-IDF
ID_0486569206159968;11;telescope;telescópio para espectroscopia;0.956;3;match válido;TF-IDF
ID_0486569206159968;12;hard ray;ray burst grb (rej);0.681;0;sem match válido;TF-IDF
ID_0486569206159968;13;astrofisica;astronomy (rej);0.832;0;sem match válido;TF-IDF
ID_0486569206159968;14;mask;stationary mask experiments (rej);0.700;0;sem match válido;TF-IDF
ID_0486569206159968;15;energias;high energy transient (rej);0.697;0;sem match válido;TF-IDF
ID_0486569206159968;16;astrofisica de;astronomy;0.836;3;match válido;TF-IDF
ID_0486569206159968;17;gamma ray;gamma ray bursts;0.899;3;match válido;TF-IDF
ID_0486569206159968;18;de altas energias;high energy transient (rej);0.726;0;sem match válido;TF-IDF
ID_0486569206159968;19;telescopios;astronomical telescopes;0.965;2;match válido;TF-IDF
ID_0486569206159968;20;de altas;grb (rej);0.503;0;sem match válido;TF-IDF
ID_0509655225224036;1;schizophrenia;schizophrenia;1.000;3;match válido;TF-IDF
ID_0509655225224036;2;darpp;bdnf (rej);0.470;0;sem match válido;TF-IDF
ID_0509655225224036;3;antipsychotic;schizophrenia and clozapine (rej);0.768;0;sem match válido;TF-IDF
ID_0509655225224036;4;rs;expression (rej);0.279;0;sem match válido;TF-IDF
ID_0509655225224036;5;induced weight gain;antipsychotic-induced weight gain;0.819;3;match válido;TF-IDF
ID_0509655225224036;6;induced weight;antipsychotic-induced weight (rej);0.762;0;sem match válido;TF-IDF
ID_0509655225224036;7;clozapine;schizophrenia and clozapine (rej);0.721;0;sem match válido;TF-IDF
ID_0509655225224036;8;antipsychotic induced weight;antipsychotic-induced weight;0.993;3;match válido;TF-IDF
ID_0509655225224036;9;suicide;suicide;1.000;2;match válido;TF-IDF
ID_0509655225224036;10;ncs;bdnf (rej);0.480;0;sem match válido;TF-IDF
ID_0509655225224036;11;methylphenidate;pharmacogenetics (rej);0.549;0;sem match válido;TF-IDF
ID_0509655225224036;12;antipsychotic induced;schizophrenia and clozapine;0.782;3;match válido;TF-IDF
ID_0509655225224036;13;weight gain;antipsychotic-induced weight gain (rej);0.742;0;sem match válido;TF-IDF
ID_0509655225224036;14;tardive dyskinesia;tardive dyskinesia;1.000;3;match válido;TF-IDF
ID_0509655225224036;15;drd;bdnf (rej);0.531;0;sem match válido;TF-IDF
ID_0509655225224036;16;darpp expression;expression (rej);0.532;0;sem match válido;TF-IDF
ID_0509655225224036;17;polymorphisms;genetics (rej);0.560;0;sem match válido;TF-IDF
ID_0509655225224036;18;tardive;tardive dyskinesia (rej);0.551;0;sem match válido;TF-IDF
ID_0509655225224036;19;dyskinesia;tardive dyskinesia (rej);0.915;0;sem match válido;TF-IDF
ID_0509655225224036;20;clozapine response;schizophrenia and clozapine (rej);0.693;0;sem match válido;TF-IDF
ID_0516941410000104;1;white dwarf;white dwarfs;0.962;3;match válido;TF-IDF
ID_0516941410000104;2;dwarf;white dwarfs (rej);0.818;0;sem match válido;TF-IDF
ID_0516941410000104;3;pulsation;pulsation mode;0.913;1;match válido;TF-IDF
ID_0516941410000104;4;anas brancas;white dwarfs (rej);0.676;0;sem match válido;TF-IDF
ID_0516941410000104;5;brancas;white dwarfs (rej);0.661;0;sem match válido;TF-IDF
ID_0516941410000104;6;asterosismologia;stellar evolution (rej);0.394;0;sem match válido;TF-IDF
ID_0516941410000104;7;anas;zz ceti (rej);0.381;0;sem match válido;TF-IDF
ID_0516941410000104;8;estrelas;stars: individual;0.857;3;match válido;TF-IDF
