Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_8752453650114092;8;fio de cobre;tellurium (rej);0.378;0;sem match válido;Qwen3.5-4B
ID_8752453650114092;9;ftalocianinas;organotellurium compound (rej);0.623;0;sem match válido;Qwen3.5-4B
ID_8752453650114092;10;oximas;oxidative stress (rej);0.576;0;sem match válido;Qwen3.5-4B
ID_8752453650114092;11;fenoilhidrazona;organotellurium compound (rej);0.656;0;sem match válido;Qwen3.5-4B
ID_8752453650114092;12;óxido nítrico;organotellurium compound (rej);0.497;0;sem match válido;Qwen3.5-4B
ID_8752453650114092;13;peroxidação lipídica;lipid peroxidation;0.946;2;match válido;Qwen3.5-4B
ID_8752453650114092;14;especies reativas;reactive oxygen species (rej);0.597;0;sem match válido;Qwen3.5-4B
ID_8752453650114092;15;sódio nitroprussiato;organotellurium compound (rej);0.556;0;sem match válido;Qwen3.5-4B
ID_8752453650114092;16;excitotoxicidade;toxicological study (rej);0.706;0;sem match válido;Qwen3.5-4B
ID_8752453650114092;17;glutamato;glutamate uptake (rej);0.838;0;sem match válido;Qwen3.5-4B
ID_8752453650114092;18;guanosina;guanosine;0.970;3;match válido;Qwen3.5-4B
ID_8752453650114092;19;selenio;selenium;0.899;3;match válido;Qwen3.5-4B
ID_8752453650114092;20;telúrio;tellurium (rej);0.411;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;1;estresse oxidativo;oxidative stress;0.979;2;match válido;Qwen3.5-4B
ID_3935055744673018;2;lipoperoxidacao;lipid peroxidation;0.848;3;match válido;Qwen3.5-4B
ID_3935055744673018;3;antioxidantes;antioxidant;0.987;3;match válido;Qwen3.5-4B
ID_3935055744673018;4;selenio;selenium;0.899;3;match válido;Qwen3.5-4B
ID_3935055744673018;5;organoselenios;organoselenium;0.859;3;match válido;Qwen3.5-4B
ID_3935055744673018;6;difenil disselenio;diselenide and diphenyl (rej);0.747;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;7;neuroprotecao;neurotoxicity (rej);0.747;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;8;toxicidade por mercuro;mercury;0.837;3;match válido;Qwen3.5-4B
ID_3935055744673018;9;metilmercuro;methylmercury;0.953;3;match válido;Qwen3.5-4B
ID_3935055744673018;10;enzima ALA-D;δ-aminolevulinate dehydratase (rej);0.645;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;11;enzima delta-aminolevulinico desidratase;δ-aminolevulinate dehydratase;0.799;3;match válido;Qwen3.5-4B
ID_3935055744673018;12;peroxido nitrico;glutathione peroxidase (rej);0.623;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;13;radicais livres;bal (rej);0.410;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;14;especies reativas;reactive oxygen species (rej);0.597;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;15;mitocondria;oxidative stress (rej);0.464;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;16;funcao mitocondrial;oxidative stress (rej);0.492;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;17;apoptose;lipid peroxidation (rej);0.438;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;18;caspase;atpase and adpase (rej);0.484;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;19;catalase;organotellurium (rej);0.444;0;sem match válido;Qwen3.5-4B
ID_3935055744673018;20;superoxido dismutase;antioxidant (rej);0.594;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;1;Paracoccidioides brasiliensis;paracoccidioides brasiliensis;0.998;3;match válido;Qwen3.5-4B
ID_1345781867765758;2;dimorfismo fúngico;characterization (rej);0.503;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;3;fase levedura;stage-specific forms (rej);0.581;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;4;fase micélio;mycelium and yeast (rej);0.646;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;5;transcriptoma;transcriptional profiles;0.825;2;match válido;Qwen3.5-4B
ID_1345781867765758;6;EST analysis;characterization (rej);0.533;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;7;Representational Difference Analysis;representational difference analysis;0.978;1;match válido;Qwen3.5-4B
ID_1345781867765758;8;RDA;pvdf (rej);0.555;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;9;malate synthase;malate synthase;1.000;3;match válido;Qwen3.5-4B
ID_1345781867765758;10;adhesin;amphotericin b (rej);0.470;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;11;interações proteína-proteína;protein;0.775;1;match válido;Qwen3.5-4B
ID_1345781867765758;12;doença de Chagas;paracoccidioides (rej);0.458;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;13;micose sistêmica;species (rej);0.521;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;14;antifúngico;amphotericin b (rej);0.606;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;15;oenothein B;amphotericin b (rej);0.559;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;16;isocitrate lyase;3-β-d-glucan (rej);0.554;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;17;ciclo goxilato;bcip (rej);0.426;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;18;argintilactona;amphotericin b (rej);0.426;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;19;carboline alkaloids;n-acetyl-β-d-glucosaminidase (rej);0.611;0;sem match válido;Qwen3.5-4B
ID_1345781867765758;20;celular wall;cell wall;0.894;2;match válido;Qwen3.5-4B
ID_7710344461864924;1;fitoterapia;phytotherapy;0.766;3;match válido;Qwen3.5-4B
ID_7710344461864924;2;extrato vegetal;vegetable;0.876;3;match válido;Qwen3.5-4B
ID_7710344461864924;3;Solanum lycocarpum;solanum lycocarpum;0.969;3;match válido;Qwen3.5-4B
ID_7710344461864924;4;Leishmania infantum;mikania glomerata (rej);0.600;0;sem match válido;Qwen3.5-4B
ID_7710344461864924;5;Stryphnodendron adstringens;stryphnodendron adstringens;0.976;1;match válido;Qwen3.5-4B
ID_7710344461864924;6;Dimorphandra mollis;dimorphandra mollis;0.998;2;match válido;Qwen3.5-4B
ID_7710344461864924;7;Spondias lutea;mikania glomerata (rej);0.610;0;sem match válido;Qwen3.5-4B
ID_7710344461864924;8;Eugenia uniflora;dimorphandra mollis (rej);0.639;0;sem match válido;Qwen3.5-4B
ID_7710344461864924;9;Melampodium divaricatum;solanum palinacanthum (rej);0.705;0;sem match válido;Qwen3.5-4B
ID_7710344461864924;10;Hedychium coronarium;hedychium coronarium;0.999;3;match válido;Qwen3.5-4B
ID_7710344461864924;11;fitocosmética;phytotherapic;0.815;3;match válido;Qwen3.5-4B
ID_7710344461864924;12;atividade antibacteriana;antimicrobial activity;0.897;3;match válido;Qwen3.5-4B
ID_7710344461864924;13;atividade antifúngica;antimicrobial activity (rej);0.610;0;sem match válido;Qwen3.5-4B
ID_7710344461864924;14;atividade antioxidante;antioxidant activities;0.988;2;match válido;Qwen3.5-4B
ID_7710344461864924;15;atividade fotoprotetora;ultraviolet radiation (rej);0.458;0;sem match válido;Qwen3.5-4B
ID_7710344461864924;16;oleo essencial;óleo essencial;0.966;3;match válido;Qwen3.5-4B
ID_7710344461864924;17;fitoquímica;químico e microbiológico (rej);0.730;0;sem match válido;Qwen3.5-4B
ID_7710344461864924;18;anatomia vegetal;eriocaulaceae (rej);0.684;0;sem match válido;Qwen3.5-4B
ID_7710344461864924;19;controle de qualidade;quality control;0.990;3;match válido;Qwen3.5-4B
ID_7710344461864924;20;formulação farmacêutica;pharmacopoeic;0.888;3;match válido;Qwen3.5-4B
ID_1840336983035010;1;Ant Colony Optimization;ant colony optimization;0.990;3;match válido;Qwen3.5-4B
ID_1840336983035010;2;ACO;objective function (rej);0.311;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;3;Particle Swarm Optimization;multiple particle collision algorithm (rej);0.625;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;4;PSO;ordenamento parcial (rej);0.376;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;5;Metaheurística;iniciação científica (rej);0.480;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;6;Otimização;optimization problem;0.756;3;match válido;Qwen3.5-4B
ID_1840336983035010;7;Problema Inverso;inverse problem;0.772;2;match válido;Qwen3.5-4B
ID_1840336983035010;8;Diagnóstico de Falhas;iniciação científica (rej);0.377;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;9;Radiativa;radiative transference problem (rej);0.728;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;10;Transferência Radiativa;radiative transference problem;0.869;2;match válido;Qwen3.5-4B
ID_1840336983035010;11;Albedo;dependent scattering albedo (rej);0.473;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;12;Chlorophyll;ocean chlorophyll;0.834;1;match válido;Qwen3.5-4B
ID_1840336983035010;13;Oceanografia;ocean chlorophyll (rej);0.535;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;14;Meteorologia;dependent scattering albedo (rej);0.526;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;15;Precipitação;dependent scattering albedo (rej);0.470;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;16;Atmosfera;space (rej);0.430;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;17;Espaço;space;0.987;1;match válido;Qwen3.5-4B
ID_1840336983035010;18;Satélite;programa espacial (rej);0.698;0;sem match válido;Qwen3.5-4B
ID_1840336983035010;19;Programação Espacial;programa espacial;0.864;2;match válido;Qwen3.5-4B
ID_1840336983035010;20;Fuzzy Logic;problema de programação (rej);0.453;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;1;propriedade intelectual;propriedade intelectual;1.000;3;match válido;Qwen3.5-4B
ID_3051627641386529;2;agricultura familiar;agricultura familiar;1.000;3;match válido;Qwen3.5-4B
ID_3051627641386529;3;agronegocio brasileiro;productive agricultural chains (rej);0.502;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;4;desenvolvimento rural;reforma agrária (rej);0.653;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;5;propriedade industrial;propriedade intelectual (rej);0.666;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;6;biotecnologia;agricultural biotechnology;0.831;1;match válido;Qwen3.5-4B
ID_3051627641386529;7;protecao de cultivares;risco agrícola (rej);0.669;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;8;vitivinicultura;productive agricultural chains (rej);0.486;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;9;semiarido brasileiro;structural adjustment (rej);0.202;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;10;economia agricola;productive agricultural chains;0.778;2;match válido;Qwen3.5-4B
ID_3051627641386529;11;politica agricola;reforma agrária;0.854;3;match válido;Qwen3.5-4B
ID_3051627641386529;12;sistemas de inovacao;technological innovation;0.858;2;match válido;Qwen3.5-4B
ID_3051627641386529;13;direitos de autor;propriedade intelectual (rej);0.796;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;14;indicacoes geograficas;land reform (rej);0.354;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;15;pobreza rural;rural credit (rej);0.675;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;16;desenvolvimento regional;sustainable development (rej);0.554;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;17;seguranca alimentar;agricultura familiar (rej);0.453;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;18;inovacao tecnologica;inovações tecnológicas;0.989;2;match válido;Qwen3.5-4B
ID_3051627641386529;19;agricultura brasileira;productive agricultural chains (rej);0.639;0;sem match válido;Qwen3.5-4B
ID_3051627641386529;20;canadeacucar;risco agrícola (rej);0.199;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;1;virologia;viremia;0.906;2;match válido;Qwen3.5-4B
ID_0218004426204544;2;imunidade inata;vaccinia (rej);0.527;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;3;imunidade adaptativa;antiviral (rej);0.532;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;4;herpes simplex virus 1;herpes simplex virus;0.962;3;match válido;Qwen3.5-4B
ID_0218004426204544;5;encefalite herpética;scleroderma (rej);0.534;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;6;resposta imune a vírus;antiviral;0.762;3;match válido;Qwen3.5-4B
ID_0218004426204544;7;receptores tipo Toll;diagnostic (rej);0.385;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;8;TLR2;erk (rej);0.377;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;9;TLR9;erk (rej);0.372;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;10;ganglio trigemeo;erk (rej);0.636;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;11;citocinas;vaccinia and cowpox (rej);0.360;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;12;quimioquinas;antiviral (rej);0.473;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;13;macrófagos;zoonosis (rej);0.613;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;14;células T CD8;scleroderma (rej);0.324;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;15;células T CD4;scleroderma (rej);0.331;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;16;interferon gama;interferon;0.806;3;match válido;Qwen3.5-4B
ID_0218004426204544;17;nitrito óxido sintase;viremia (rej);0.317;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;18;Dengue;dengue virus;0.957;3;match válido;Qwen3.5-4B
ID_0218004426204544;19;Dengue 3;dengue virus (rej);0.884;0;sem match válido;Qwen3.5-4B
ID_0218004426204544;20;encefalite por Dengue;dengue virus (rej);0.898;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;1;proteína prion celular;prion protein;0.868;3;match válido;Qwen3.5-4B
ID_2774467864626548;2;PrPC;prnp+/+ (rej);0.679;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;3;proteína Prnp;prion protein (rej);0.753;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;4;epilepsia mesial temporal;mesial temporal lobe epilepsy;0.911;1;match válido;Qwen3.5-4B
ID_2774467864626548;5;epilepsia refratária;mesial temporal lobe epilepsy (rej);0.875;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;6;hipocampo;hippocampus;0.984;1;match válido;Qwen3.5-4B
ID_2774467864626548;7;memória de curta duração;memory (rej);0.857;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;8;memória de longa duração;memory (rej);0.854;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;9;consolidação da memória;memory;0.870;1;match válido;Qwen3.5-4B
ID_2774467864626548;10;plasticidade neural;nervous system (rej);0.532;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;11;formação sináptica;nervous system (rej);0.567;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;12;neuritogênese;prion protein (rej);0.473;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;13;laminina;laminin;0.928;3;match válido;Qwen3.5-4B
ID_2774467864626548;14;ADAM23;mesial temporal lobe (rej);0.394;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;15;STI1;prnp variant alleles (rej);0.464;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;16;receptores de esteroides;steroid receptors;0.946;1;match válido;Qwen3.5-4B
ID_2774467864626548;17;tumores cerebrais;mesial temporal lobe epilepsy (rej);0.552;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;18;meningioma;endocytosis (rej);0.515;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;19;câncer de colo uterino;endocytosis (rej);0.263;0;sem match válido;Qwen3.5-4B
ID_2774467864626548;20;cariocardiomiopatia;endocytosis (rej);0.514;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;1;demencia;alzheimer disease;0.844;3;match válido;Qwen3.5-4B
ID_0807993828734491;2;doenca de alzheimer;doença de alzheimer;0.963;3;match válido;Qwen3.5-4B
ID_0807993828734491;3;neuropsicologia;neuropsychological tests;0.840;3;match válido;Qwen3.5-4B
ID_0807993828734491;4;cognicao;tremor (rej);0.661;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;5;funcoes executivas;normative data (rej);0.446;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;6;fluido verbal;cognition (rej);0.466;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;7;memoria;working memory (rej);0.749;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;8;atencao;tremor (rej);0.549;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;9;wilson disease;wilson's disease;0.976;2;match válido;Qwen3.5-4B
ID_0807993828734491;10;doenca de wilson;wilson's disease (rej);0.599;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;11;resonancia magnetica;tremor (rej);0.432;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;12;MRI;neuropsychological tests (rej);0.432;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;13;SPECT;tremor (rej);0.605;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;14;PET;diagnosis (rej);0.348;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;15;cortisol;stress (rej);0.378;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;16;galantamina;tremor (rej);0.491;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;17;nimodipine;tremor (rej);0.370;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;18;demencia vascular;vascular dementia;0.990;3;match válido;Qwen3.5-4B
ID_0807993828734491;19;parkinsonismo vascular;vascular dementia (rej);0.719;0;sem match válido;Qwen3.5-4B
ID_0807993828734491;20;frontotemporal dementia;frontotemporal dementia;1.000;3;match válido;Qwen3.5-4B
ID_9335253053250984;1;medicina fetal;fetal distress;0.787;3;match válido;Qwen3.5-4B
ID_9335253053250984;2;gestação de alto risco;high-risk pregnancy;0.931;3;match válido;Qwen3.5-4B
ID_9335253053250984;3;insuficiência placentária;fetal distress (rej);0.676;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;4;doppler velocimetria;dopplervelocimetry;0.752;3;match válido;Qwen3.5-4B
ID_9335253053250984;5;arteria umbilical;dopplervelocimetria das artérias (rej);0.737;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;6;diastole zero;diabetes mellitus (rej);0.506;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;7;diastole reversa;reversed end-diastolic velocity (rej);0.729;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;8;vitalidade fetal;vitalidade fetal;1.000;3;match válido;Qwen3.5-4B
ID_9335253053250984;9;cardiotocografia;cardiotocography;0.988;3;match válido;Qwen3.5-4B
ID_9335253053250984;10;monitorização fetal;fetal surveillance;0.910;3;match válido;Qwen3.5-4B
ID_9335253053250984;11;acidose fetal;perfil biofísico fetal (rej);0.631;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;12;equilíbrio ácido-base fetal;perfil biofísico fetal (rej);0.631;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;13;gastrosquise;gestational diabetes (rej);0.367;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;14;liquido amniotico;amniotic fluid;0.894;3;match válido;Qwen3.5-4B
ID_9335253053250984;15;oligoidramnio;dopplervelocimetry (rej);0.438;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;16;diabetes mellitus;diabetes mellitus;1.000;3;match válido;Qwen3.5-4B
ID_9335253053250984;17;asma na gestacao;fetal circulation (rej);0.521;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;18;hepatite autoimune;diabetes mellitus (rej);0.260;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;19;plaquetopenia;dopplervelocimetria das artérias (rej);0.508;0;sem match válido;Qwen3.5-4B
ID_9335253053250984;20;aborto provocado;fetal distress (rej);0.664;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;1;Rett syndrome;rett syndrome;0.893;3;match válido;Qwen3.5-4B
ID_0232075212409214;2;MECP2 gene;prader–willi syndrome (rej);0.276;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;3;spastic paraplegia;rett syndrome (rej);0.539;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;4;SPOAN syndrome;rett syndrome (rej);0.740;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;5;collagen XVIII;friedreich's ataxia (rej);0.311;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;6;Knobloch syndrome;schwartz-jampel syndrome (rej);0.745;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;7;array-CGH;x-linked inheritance (rej);0.256;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;8;chromosomal microdeletion;tandem mass spectrometry (rej);0.340;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;9;neurodegenerative disorders;doença de alzheimer (rej);0.720;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;10;hereditary spastic paraplegia;prader–willi syndrome (rej);0.596;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;11;metopic synostosis;myasthenia gravis (rej);0.572;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;12;trigonocephaly;neuromyelitis optica (rej);0.479;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;13;multiple sclerosis;multiple sclerosis;1.000;3;match válido;Qwen3.5-4B
ID_0232075212409214;14;natalizumab;neuromyelitis optica (rej);0.341;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;15;adverse events;síndrome de prader-willi (rej);0.378;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;16;lipid storage disease;recessive adult-onset leukoencephalopathy (rej);0.389;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;17;cerebrotendinous xanthomatosis;myasthenia gravis (rej);0.514;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;18;MR spectroscopy;tandem mass spectrometry (rej);0.606;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;19;MRS findings;maternal uniparental disomy (rej);0.317;0;sem match válido;Qwen3.5-4B
ID_0232075212409214;20;Allan-Herndon-Dudley syndrome;schwartz-jampel syndrome (rej);0.734;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;1;citogenetica;chromosome (rej);0.616;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;2;genetica;chromosome (rej);0.734;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;3;Fragile X;fragile x;0.953;3;match válido;Qwen3.5-4B
ID_5393628668007180;4;sindrome do X fragil;fragile x syndrome;0.964;3;match válido;Qwen3.5-4B
ID_5393628668007180;5;FMR1;fragile x frequency (rej);0.424;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;6;repeticoes CGG;array-cgh (rej);0.428;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;7;retardo mental;mental retardation;0.969;3;match válido;Qwen3.5-4B
ID_5393628668007180;8;mutacao;full mutation (rej);0.643;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;9;analisia molecular;ubiquitin proteasome (rej);0.426;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;10;array-CGH;array-cgh;0.976;1;match válido;Qwen3.5-4B
ID_5393628668007180;11;microarray;array-cgh (rej);0.373;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;12;imbalances cromossomicos;chromosome;0.804;2;match válido;Qwen3.5-4B
ID_5393628668007180;13;sindromes geneticas;fragile x syndrome (rej);0.647;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;14;diagnostico molecular;whole-genome array-cgh screening (rej);0.476;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;15;clinica genetica;chromosome (rej);0.563;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;16;neurologia;x-linked mental retardation (rej);0.518;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;17;cariotipo;chromosome (rej);0.437;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;18;haplotipos;fraxac1 haplotypes (rej);0.472;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;19;inativacao do X;fragile x (rej);0.622;0;sem match válido;Qwen3.5-4B
ID_5393628668007180;20;X-inactivation;fragile x (rej);0.551;0;sem match válido;Qwen3.5-4B
ID_4290808161139329;1;farmacognosia;similar medicines (rej);0.725;0;sem match válido;Qwen3.5-4B
ID_4290808161139329;2;extrato vegetal;extracts of phyllanthus (rej);0.688;0;sem match válido;Qwen3.5-4B
ID_4290808161139329;3;fitoterapia;similar medicines (rej);0.618;0;sem match válido;Qwen3.5-4B
ID_4290808161139329;4;antimicrobiano;similar medicines (rej);0.636;0;sem match válido;Qwen3.5-4B
ID_4290808161139329;5;anti-inflamatório;similar medicines (rej);0.736;0;sem match válido;Qwen3.5-4B
ID_4290808161139329;6;anti-diabético;similar medicines (rej);0.494;0;sem match válido;Qwen3.5-4B
ID_4290808161139329;7;apoptose;catechin and epicatechin (rej);0.305;0;sem match válido;Qwen3.5-4B
ID_4290808161139329;8;células cancerígenas;xylan microcapsules (rej);0.322;0;sem match válido;Qwen3.5-4B
