Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_8049184468038869;0.0784;0.0506;0.0000;0.1000;0.0500;0.0000;0.0208;0.0208;0.0035;0.0497;0.6412;1;1;0.0035;0.0497;0.6412;Qwen3-1.7B
ID_8237569228020224;0.2002;0.1656;0.4000;0.3000;0.1500;0.1250;0.1875;0.1875;0.0646;0.6429;0.6519;4;4;0.0646;0.7571;0.6795;Qwen3-1.7B
ID_8241999499678979;0.1696;0.1094;0.4000;0.2000;0.1000;0.0571;0.0571;0.0571;0.0333;0.1118;0.6948;2;2;0.0333;0.1118;0.6948;Qwen3-1.7B
ID_8496716957724133;0.0000;0.0334;0.0000;0.0000;0.0500;0.0000;0.0000;0.0278;0.0000;0.0173;0.7798;0;1;0.0015;0.2422;0.7665;Qwen3-1.7B
ID_0321740024191482;0.2395;0.2436;0.2000;0.4000;0.2500;0.0323;0.1290;0.1613;0.0436;0.2675;0.7272;4;6;0.0537;0.3040;0.7192;Qwen3-1.7B
ID_6372649810646310;0.1826;0.1478;0.2000;0.3000;0.1500;0.0256;0.0769;0.0769;0.0226;0.1044;0.5629;3;3;0.0226;0.1044;0.5424;Qwen3-1.7B
ID_6723353746838236;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0589;0.6647;0;0;0.0000;0.0600;0.7199;Qwen3-1.7B
ID_3532765293459410;0.1732;0.2228;0.2000;0.2000;0.3000;0.0250;0.0500;0.1500;0.0146;0.3793;0.6512;2;6;0.0432;0.4645;0.6545;Qwen3-1.7B
ID_7057449448661416;0.4976;0.4928;0.4000;0.4000;0.2000;0.2000;0.4000;0.4000;0.2219;0.7531;0.6016;4;6;0.2219;0.8642;0.6206;Qwen3-1.7B
ID_7506578377321090;0.2827;0.2984;0.4000;0.4000;0.3500;0.0769;0.1538;0.2692;0.0665;0.3446;0.5518;4;7;0.1098;0.3784;0.5738;Qwen3-1.7B
ID_2662364620923506;0.2533;0.2020;0.4000;0.3000;0.1500;0.1176;0.1765;0.1765;0.0634;0.5745;0.5474;3;3;0.0634;0.5745;0.5474;Qwen3-1.7B
ID_2929963416385218;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2394;0.6692;0;0;0.0000;0.2394;0.6692;Qwen3-1.7B
ID_5183458350445779;0.4348;0.3103;0.6000;0.3000;0.1500;0.1034;0.1034;0.1034;0.0833;0.1705;0.6796;4;4;0.0833;0.1903;0.6975;Qwen3-1.7B
ID_7216933992248038;0.6529;0.6157;0.8000;0.6000;0.6000;0.1000;0.1500;0.3000;0.1170;0.3083;0.8015;6;12;0.2127;0.3406;0.7468;Qwen3-1.7B
ID_9836776931160228;0.2983;0.4102;0.2000;0.5000;0.5000;0.0556;0.2778;0.5556;0.1057;0.2564;0.5726;5;10;0.2629;0.3675;0.4788;Qwen3-1.7B
ID_1686212165863890;0.3149;0.2354;0.4000;0.2000;0.1000;0.0625;0.0625;0.0625;0.0469;0.0692;0.5203;2;2;0.0469;0.0692;0.5203;Qwen3-1.7B
ID_6201224121456969;0.1635;0.1464;0.2000;0.2000;0.1500;0.0222;0.0444;0.0667;0.0119;0.4975;0.7056;2;4;0.0163;0.5764;0.6814;Qwen3-1.7B
ID_8479803539567479;0.0963;0.0703;0.2000;0.1000;0.0500;0.0435;0.0435;0.0435;0.0087;0.1609;0.7247;2;2;0.0087;0.1609;0.7247;Qwen3-1.7B
ID_7572366766177648;0.2429;0.1732;0.4000;0.3000;0.2000;0.0444;0.0667;0.0889;0.0354;0.2024;0.6912;3;4;0.0429;0.2065;0.7320;Qwen3-1.7B
ID_1717412318563908;0.1441;0.1158;0.2000;0.1000;0.0500;0.0294;0.0294;0.0294;0.0147;0.0242;0.8104;1;1;0.0147;0.0695;0.7604;Qwen3-1.7B
ID_7254844415865063;0.4459;0.3021;0.2000;0.6000;0.3500;0.0312;0.1875;0.2188;0.0834;0.4330;0.5727;6;7;0.0955;0.5000;0.6162;Qwen3-1.7B
ID_3107924103069456;0.1027;0.2090;0.2000;0.2000;0.3000;0.0222;0.0444;0.1333;0.0094;0.1735;0.7049;2;6;0.0351;0.2761;0.6807;Qwen3-1.7B
ID_7233767393471644;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0144;0.5157;0;0;0.0000;0.0144;0.5157;Qwen3-1.7B
ID_1511271976880714;0.2249;0.1821;0.4000;0.3000;0.1500;0.0556;0.0833;0.0833;0.0308;0.3083;0.7515;3;3;0.0308;0.3167;0.7318;Qwen3-1.7B
ID_3496070172209437;0.1428;0.1892;0.0000;0.2000;0.2500;0.0000;0.0645;0.1613;0.0127;0.1419;0.6543;2;6;0.0412;0.3023;0.6452;Qwen3-1.7B
ID_4928616387172275;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0094;0.5023;0;0;0.0000;0.0094;0.5023;Qwen3-1.7B
ID_5554472337681978;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0433;0.7386;0;0;0.0000;0.0433;0.7386;Qwen3-1.7B
ID_7606805059403041;0.2548;0.3196;0.2000;0.4000;0.4500;0.0233;0.0930;0.2093;0.0327;0.4353;0.5845;5;10;0.0824;0.6078;0.5328;Qwen3-1.7B
ID_8391627429679768;0.6173;0.4347;0.8000;0.5000;0.3000;0.1143;0.1429;0.1714;0.1252;0.6310;0.6875;5;6;0.1375;0.6931;0.6698;Qwen3-1.7B
ID_6046165866539973;0.3716;0.2905;0.6000;0.5000;0.2500;0.1875;0.3125;0.3125;0.1868;0.2383;0.7373;5;5;0.1868;0.2642;0.6879;Qwen3-1.7B
ID_3718352314610417;0.5885;0.4138;0.8000;0.5000;0.3000;0.0976;0.1220;0.1463;0.0988;0.4119;0.6649;5;6;0.1074;0.4554;0.6183;Qwen3-1.7B
ID_8647270006257055;0.3183;0.2839;0.4000;0.3000;0.2500;0.0741;0.1111;0.1852;0.0571;0.1588;0.6110;3;5;0.0762;0.1913;0.6395;Qwen3-1.7B
ID_0291695624884565;0.2201;0.1420;0.2000;0.1000;0.0500;0.0204;0.0204;0.0204;0.0204;0.0612;0.0000;1;1;0.0204;0.0612;0.0000;Qwen3-1.7B
ID_1612969183171944;0.4045;0.3814;0.6000;0.4000;0.2500;0.1765;0.2353;0.2941;0.1683;0.1396;0.5157;5;6;0.1846;0.2943;0.5482;Qwen3-1.7B
ID_0433763336350310;0.0314;0.0203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0201;0.6772;1;1;0.0000;0.0201;0.6772;Qwen3-1.7B
ID_3256932358053453;0.4659;0.4577;0.6000;0.3000;0.2500;0.2500;0.2500;0.4167;0.2500;0.4176;0.6856;5;7;0.2946;0.4631;0.6800;Qwen3-1.7B
ID_7967486980814458;0.3863;0.4064;0.6000;0.4000;0.4500;0.0625;0.0833;0.1875;0.0642;0.5101;0.7547;4;9;0.1114;0.5168;0.7171;Qwen3-1.7B
ID_9273702863744424;0.0663;0.1124;0.0000;0.1000;0.1500;0.0000;0.0263;0.0789;0.0029;0.1447;0.6928;1;3;0.0109;0.2237;0.7054;Qwen3-1.7B
ID_4408599021040004;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0321;0.6106;0;0;0.0000;0.0321;0.6106;Qwen3-1.7B
ID_5317385915649516;0.6489;0.4543;1.0000;0.5000;0.3000;0.0962;0.0962;0.1154;0.0962;0.3546;0.6476;5;6;0.1038;0.4125;0.6337;Qwen3-1.7B
ID_8209219651894646;0.0716;0.0783;0.0000;0.1000;0.0500;0.0000;0.1000;0.1000;0.0111;0.4286;0.6882;1;2;0.0111;0.5714;0.6846;Qwen3-1.7B
ID_6377288674588197;0.1878;0.2422;0.4000;0.5000;0.5000;0.0345;0.0862;0.1724;0.0423;0.3590;0.6010;5;10;0.0889;0.5288;0.6167;Qwen3-1.7B
ID_9430398566741698;0.3120;0.2052;0.4000;0.3000;0.1500;0.0667;0.1000;0.1000;0.0500;0.2505;0.5034;3;3;0.0500;0.2505;0.5034;Qwen3-1.7B
ID_5936682335701497;0.2895;0.3118;0.2000;0.2000;0.2000;0.0526;0.1053;0.2105;0.0658;0.1477;0.7567;2;4;0.0920;0.2727;0.7637;Qwen3-1.7B
ID_2543067198319684;0.2712;0.2260;0.6000;0.3000;0.2000;0.1364;0.1364;0.1818;0.0803;0.3217;0.6589;3;5;0.0904;0.4314;0.6024;Qwen3-1.7B
ID_7532334620264577;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0133;0.2081;0;0;0.0000;0.0133;0.2081;Qwen3-1.7B
ID_6555511233950866;0.0000;0.0227;0.0000;0.0000;0.0500;0.0000;0.0000;0.0625;0.0000;0.0706;0.6899;0;1;0.0035;0.1632;0.7105;Qwen3-1.7B
ID_6535298436643783;0.0754;0.1069;0.0000;0.1000;0.1000;0.0000;0.0385;0.0769;0.0038;0.1962;0.6678;1;2;0.0081;0.3038;0.6435;Qwen3-1.7B
ID_0228970585981305;0.2795;0.3464;0.2000;0.2000;0.2500;0.0500;0.1000;0.2500;0.0611;0.5435;0.5361;4;8;0.1029;0.5870;0.5143;Qwen3-1.7B
ID_0577007377836185;0.3149;0.2477;0.4000;0.2000;0.1500;0.0526;0.0526;0.0789;0.0395;0.3404;0.6578;2;4;0.0467;0.4894;0.6893;Qwen3-1.7B
ID_2691497637313274;0.2883;0.2201;0.6000;0.5000;0.3000;0.0612;0.1020;0.1224;0.0574;0.1736;0.6957;5;6;0.0646;0.1983;0.6945;Qwen3-1.7B
ID_4210289862552350;0.3270;0.3431;0.4000;0.4000;0.3500;0.0667;0.1333;0.2333;0.0592;0.2164;0.5768;4;8;0.1077;0.3394;0.6667;Qwen3-1.7B
ID_8047078292358267;0.2704;0.1901;0.6000;0.4000;0.2500;0.0577;0.0769;0.0962;0.0610;0.2230;0.6547;4;5;0.0679;0.2995;0.6314;Qwen3-1.7B
ID_4041211770858318;0.2103;0.1965;0.0000;0.3000;0.2000;0.0000;0.1200;0.1600;0.0290;0.4145;0.5787;4;6;0.0424;0.4974;0.6876;Qwen3-1.7B
ID_8696858608013659;0.1596;0.1843;0.4000;0.3000;0.3000;0.0645;0.0968;0.1935;0.0333;0.2469;0.6085;3;6;0.0632;0.2693;0.5604;Qwen3-1.7B
ID_2538824540800669;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0392;0.6505;0;0;0.0000;0.0392;0.6505;Qwen3-1.7B
ID_8884890472193474;0.4763;0.5243;0.4000;0.4000;0.3500;0.1667;0.3333;0.5833;0.2072;0.3143;0.5405;6;9;0.3138;0.4286;0.6213;Qwen3-1.7B
ID_4735276653354808;0.1005;0.0815;0.0000;0.1000;0.0500;0.0000;0.0556;0.0556;0.0079;0.3165;0.6267;2;2;0.0079;0.3393;0.6322;Qwen3-1.7B
ID_1966638146185479;0.2786;0.1868;0.4000;0.4000;0.2000;0.0690;0.1379;0.1379;0.0828;0.6549;0.6158;4;4;0.0828;0.6549;0.6158;Qwen3-1.7B
ID_6751513272539561;0.0000;0.0341;0.0000;0.0000;0.0500;0.0000;0.0000;0.0370;0.0000;0.6463;0.6774;0;1;0.0022;0.6768;0.6483;Qwen3-1.7B
ID_0588546982625730;0.0000;0.2393;0.0000;0.0000;0.3500;0.0000;0.0000;0.1667;0.0000;0.0026;0.6769;0;7;0.0374;0.4238;0.6961;Qwen3-1.7B
ID_3752951275341381;0.5200;0.3884;0.8000;0.5000;0.3000;0.1081;0.1351;0.1622;0.1128;0.3239;0.6810;5;6;0.1264;0.3709;0.7096;Qwen3-1.7B
ID_0967035318418472;0.2935;0.2715;0.2000;0.2000;0.2000;0.0227;0.0455;0.0909;0.0292;0.2284;0.6846;2;6;0.0403;0.3328;0.6992;Qwen3-1.7B
ID_7305428791149745;0.2588;0.1770;0.4000;0.3000;0.1500;0.1000;0.1500;0.1500;0.0517;0.3750;0.6479;3;3;0.0517;0.3947;0.6577;Qwen3-1.7B
ID_7464190101117707;0.2893;0.3105;0.2000;0.1000;0.1500;0.0556;0.0556;0.1667;0.0556;0.2550;0.7239;2;4;0.0760;0.4550;0.7269;Qwen3-1.7B
ID_7881527576747420;0.3933;0.3286;0.4000;0.3000;0.2500;0.0606;0.0909;0.1515;0.0606;0.2640;0.8099;3;5;0.0791;0.4264;0.7527;Qwen3-1.7B
ID_0353944603330456;0.5120;0.3305;1.0000;0.7000;0.3500;0.0862;0.1207;0.1207;0.1185;0.6254;0.6287;7;7;0.1185;0.6355;0.6497;Qwen3-1.7B
ID_0654596992211296;0.4257;0.3771;0.6000;0.5000;0.4000;0.1034;0.1724;0.2759;0.0858;0.2849;0.7360;5;8;0.1283;0.3101;0.7227;Qwen3-1.7B
ID_6499108085922209;0.1209;0.1805;0.2000;0.1000;0.2000;0.0500;0.0500;0.2000;0.0125;0.1770;0.7700;3;6;0.0408;0.2876;0.7837;Qwen3-1.7B
ID_5424781102486268;0.1370;0.1372;0.0000;0.2000;0.2000;0.0000;0.0588;0.1176;0.0101;0.0732;0.6854;2;4;0.0233;0.0948;0.6524;Qwen3-1.7B
ID_0277415539607307;0.2319;0.1899;0.2000;0.3000;0.2000;0.0303;0.0909;0.1212;0.0268;0.3017;0.5373;4;6;0.0343;0.3602;0.5699;Qwen3-1.7B
ID_7090419604571199;0.0118;0.0103;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1057;0.5065;1;1;0.0000;0.1057;0.5065;Qwen3-1.7B
ID_1050516524103988;0.6325;0.4729;0.8000;0.5000;0.2500;0.1818;0.2273;0.2273;0.2106;0.6439;0.6248;5;5;0.2106;0.6634;0.5580;Qwen3-1.7B
ID_2714004273523549;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0728;0.5886;0;0;0.0000;0.0728;0.5886;Qwen3-1.7B
ID_5832250655889116;0.3490;0.2915;0.8000;0.4000;0.2500;0.1333;0.1333;0.1667;0.1267;0.1242;0.5142;4;5;0.1406;0.1560;0.4878;Qwen3-1.7B
ID_7740917144757410;0.7047;0.5994;0.6000;0.7000;0.6000;0.0714;0.1667;0.2857;0.1174;0.6727;0.5599;8;14;0.1997;0.7288;0.4715;Qwen3-1.7B
ID_5898801580033554;0.4898;0.3161;0.8000;0.5000;0.2500;0.1000;0.1250;0.1250;0.0943;0.2816;0.6235;5;5;0.0943;0.3394;0.5887;Qwen3-1.7B
ID_3569531507114017;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3660;0.6686;0;0;0.0000;0.5000;0.6771;Qwen3-1.7B
ID_5187181156228197;0.1719;0.2956;0.0000;0.3000;0.4000;0.0000;0.1034;0.2759;0.0238;0.3305;0.6963;3;8;0.0988;0.5128;0.6485;Qwen3-1.7B
ID_7430030311775522;0.5958;0.5566;0.6000;0.5000;0.5000;0.1000;0.1667;0.3333;0.1306;0.3843;0.5488;5;12;0.2116;0.4752;0.5656;Qwen3-1.7B
ID_0422858064703713;0.1447;0.1262;0.0000;0.2000;0.1500;0.0000;0.0571;0.0857;0.0111;0.1345;0.5805;2;3;0.0156;0.3325;0.6044;Qwen3-1.7B
ID_1234565160573730;0.1879;0.1889;0.2000;0.2000;0.1500;0.0833;0.1667;0.2500;0.1071;0.1080;0.6737;5;6;0.1210;0.1080;0.6577;Qwen3-1.7B
ID_4804205224697296;0.4789;0.3464;0.6000;0.4000;0.2500;0.0714;0.0952;0.1190;0.0635;0.5460;0.7077;4;5;0.0726;0.5517;0.7039;Qwen3-1.7B
ID_0932673194762377;0.1349;0.0871;0.4000;0.2000;0.1000;0.0400;0.0400;0.0400;0.0300;0.1837;0.6472;2;2;0.0300;0.1837;0.6251;Qwen3-1.7B
ID_1836274062343953;0.5557;0.4325;0.6000;0.6000;0.4000;0.1111;0.2222;0.2963;0.1382;0.7308;0.6635;7;9;0.1795;0.8077;0.6232;Qwen3-1.7B
ID_4120322936662925;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1776;0.6328;0;0;0.0000;0.2710;0.6508;Qwen3-1.7B
ID_7249500407405478;0.5877;0.5430;0.6000;0.7000;0.5500;0.0882;0.2059;0.3235;0.1715;0.4509;0.6738;7;12;0.2530;0.4866;0.6463;Qwen3-1.7B
ID_9542837933586912;0.0113;0.0175;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.4259;0.6785;1;2;0.0000;0.4630;0.7423;Qwen3-1.7B
ID_5065411466998527;0.4478;0.3178;0.6000;0.4000;0.2500;0.1200;0.1600;0.2000;0.1329;0.3125;0.6658;4;5;0.1510;0.3375;0.6711;Qwen3-1.7B
ID_4550717883781091;0.2332;0.2836;0.4000;0.2000;0.2500;0.0714;0.0714;0.1786;0.0714;0.3533;0.6043;2;5;0.0988;0.4311;0.4690;Qwen3-1.7B
ID_1218389465274602;0.1406;0.1789;0.2000;0.1000;0.1000;0.0833;0.0833;0.1667;0.0833;0.4819;0.6562;2;6;0.0962;0.4819;0.6884;Qwen3-1.7B
ID_2864595160355410;0.0636;0.1454;0.0000;0.1000;0.2000;0.0000;0.0526;0.2105;0.0053;0.2875;0.6484;1;4;0.0367;0.3500;0.6907;Qwen3-1.7B
ID_0990344839864230;0.1183;0.1523;0.0000;0.2000;0.1500;0.0000;0.1429;0.2143;0.0278;0.1882;0.7461;2;3;0.0391;0.3548;0.7432;Qwen3-1.7B
ID_8970751075617926;0.4690;0.3554;0.6000;0.3000;0.1500;0.1667;0.1667;0.1667;0.1667;0.1856;0.7228;3;4;0.1667;0.2076;0.6734;Qwen3-1.7B
ID_2086707959173246;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2867;0.5786;0;0;0.0000;0.2867;0.5786;Qwen3-1.7B
ID_7927416076958362;0.5380;0.5319;0.4000;0.5000;0.5000;0.0952;0.2381;0.4762;0.1701;0.6237;0.7004;5;10;0.2908;0.7204;0.7063;Qwen3-1.7B
ID_6171517695707255;0.0311;0.1426;0.0000;0.0000;0.1000;0.0000;0.0000;0.2000;0.0000;0.1609;0.7330;2;5;0.0196;0.3448;0.7209;Qwen3-1.7B
ID_9763437636509266;0.3539;0.3022;0.4000;0.4000;0.2500;0.1250;0.2500;0.3125;0.1021;0.2193;0.7302;4;5;0.1194;0.3048;0.7140;Qwen3-1.7B
ID_6217509029802638;0.8021;0.7172;1.0000;0.7000;0.5000;0.2632;0.3684;0.5263;0.3618;0.6477;0.6809;7;11;0.4577;0.6932;0.6450;Qwen3-1.7B
ID_7471111924336519;0.1482;0.1513;0.2000;0.1000;0.0500;0.1429;0.1429;0.1429;0.0476;0.2041;0.6813;1;2;0.0476;0.2449;0.6301;Qwen3-1.7B
ID_1387531666012807;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0079;0.5023;0;0;0.0000;0.0079;0.5023;Qwen3-1.7B
ID_0544144585124313;0.6241;0.4570;0.8000;0.6000;0.4000;0.0889;0.1333;0.1778;0.1196;0.6061;0.4542;6;8;0.1442;0.6224;0.4135;Qwen3-1.7B
ID_2364016372924935;0.0851;0.0549;0.2000;0.1000;0.0500;0.0270;0.0270;0.0270;0.0054;0.2709;0.6399;1;1;0.0054;0.2709;0.6399;Qwen3-1.7B
ID_6532338737692493;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0530;0.7175;0;0;0.0000;0.0530;0.7175;Qwen3-1.7B
ID_5265254209364825;0.2579;0.2060;0.2000;0.3000;0.2000;0.0303;0.0909;0.1212;0.0316;0.4162;0.5291;3;4;0.0426;0.4249;0.4704;Qwen3-1.7B
ID_1364246301366731;0.0000;0.0687;0.0000;0.0000;0.1000;0.0000;0.0000;0.1176;0.0000;0.3844;0.6198;0;2;0.0124;0.5961;0.6132;Qwen3-1.7B
ID_5118629875846648;0.1478;0.1630;0.0000;0.2000;0.2000;0.0000;0.0741;0.1481;0.0154;0.4235;0.7272;2;4;0.0302;0.5229;0.7108;Qwen3-1.7B
ID_3594651355252245;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0231;0.6973;0;0;0.0000;0.0231;0.6973;Qwen3-1.7B
ID_7927685281122435;0.1358;0.2534;0.4000;0.2000;0.4000;0.0741;0.0741;0.2963;0.0241;0.4531;0.6496;2;8;0.0986;0.6172;0.6656;Qwen3-1.7B
ID_0915732258069388;0.0000;0.0440;0.0000;0.0000;0.1000;0.0000;0.0000;0.1053;0.0000;0.0720;0.7472;0;2;0.0088;0.2055;0.7611;Qwen3-1.7B
ID_3867942762661182;0.5280;0.3572;0.6000;0.5000;0.3000;0.0882;0.1471;0.1765;0.1047;0.4643;0.6916;6;7;0.1194;0.5446;0.6832;Qwen3-1.7B
ID_7930540518087267;0.1064;0.0841;0.2000;0.1000;0.0500;0.0435;0.0435;0.0435;0.0435;0.0478;0.1824;1;1;0.0435;0.0478;0.1824;Qwen3-1.7B
ID_5957855817378897;0.3637;0.3944;0.4000;0.3000;0.3500;0.0667;0.1000;0.2333;0.0722;0.1369;0.6965;3;7;0.1216;0.2614;0.7227;Qwen3-1.7B
ID_1290711673273506;0.4595;0.4663;0.6000;0.4000;0.3000;0.1304;0.1739;0.2609;0.1498;0.5503;0.7345;6;8;0.1869;0.5714;0.6993;Qwen3-1.7B
ID_3746397954560718;0.0000;0.1142;0.0000;0.0000;0.1500;0.0000;0.0000;0.2308;0.0000;0.3191;0.5735;0;4;0.0276;0.4043;0.6134;Qwen3-1.7B
ID_5006741787749124;0.0000;0.0341;0.0000;0.0000;0.0500;0.0000;0.0000;0.0909;0.0000;0.1702;0.7386;0;1;0.0083;0.1844;0.7475;Qwen3-1.7B
