Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_9848311210578810;6;"abstract"":";theoretical study (rej);0.541;0;sem match válido;Qwen3-1.7B
ID_9848311210578810;7;"titulo"": ""Photoluminescence of ZnO and its doped with different metal ions";photoluminescent properties (rej);0.658;0;sem match válido;Qwen3-1.7B
ID_9848311210578810;8;;;;;;Qwen3-1.7B
ID_9848311210578810;9;;;;;;Qwen3-1.7B
ID_9848311210578810;10;;;;;;Qwen3-1.7B
ID_9848311210578810;11;;;;;;Qwen3-1.7B
ID_9848311210578810;12;;;;;;Qwen3-1.7B
ID_9848311210578810;13;;;;;;Qwen3-1.7B
ID_9848311210578810;14;;;;;;Qwen3-1.7B
ID_9848311210578810;15;;;;;;Qwen3-1.7B
ID_9848311210578810;16;;;;;;Qwen3-1.7B
ID_9848311210578810;17;;;;;;Qwen3-1.7B
ID_9848311210578810;18;;;;;;Qwen3-1.7B
ID_9848311210578810;19;;;;;;Qwen3-1.7B
ID_9848311210578810;20;;;;;;Qwen3-1.7B
ID_0144465590218939;1;};pparα;0.768;1;match válido;Qwen3-1.7B
ID_0144465590218939;2;{;pparα (rej);0.766;0;sem match válido;Qwen3-1.7B
ID_0144465590218939;3;"keywords"":";protein kinase (rej);0.239;0;sem match válido;Qwen3-1.7B
ID_0144465590218939;4;"abstract"":";akt (rej);0.383;0;sem match válido;Qwen3-1.7B
ID_0144465590218939;5;;;;;;Qwen3-1.7B
ID_0144465590218939;6;;;;;;Qwen3-1.7B
ID_0144465590218939;7;;;;;;Qwen3-1.7B
ID_0144465590218939;8;;;;;;Qwen3-1.7B
ID_0144465590218939;9;;;;;;Qwen3-1.7B
ID_0144465590218939;10;;;;;;Qwen3-1.7B
ID_0144465590218939;11;;;;;;Qwen3-1.7B
ID_0144465590218939;12;;;;;;Qwen3-1.7B
ID_0144465590218939;13;;;;;;Qwen3-1.7B
ID_0144465590218939;14;;;;;;Qwen3-1.7B
ID_0144465590218939;15;;;;;;Qwen3-1.7B
ID_0144465590218939;16;;;;;;Qwen3-1.7B
ID_0144465590218939;17;;;;;;Qwen3-1.7B
ID_0144465590218939;18;;;;;;Qwen3-1.7B
ID_0144465590218939;19;;;;;;Qwen3-1.7B
ID_0144465590218939;20;;;;;;Qwen3-1.7B
ID_0174325304693036;1;"abstract"":";methylation (rej);0.264;0;sem match válido;Qwen3-1.7B
ID_0174325304693036;2;};retrospective study (rej);0.522;0;sem match válido;Qwen3-1.7B
ID_0174325304693036;3;{;retrospective study (rej);0.504;0;sem match válido;Qwen3-1.7B
ID_0174325304693036;4;"titulo"": ""Expression of the gene MDM2 in head and neck squamous cell carcinomas";head and neck squamous cell carcinoma;0.777;3;match válido;Qwen3-1.7B
ID_0174325304693036;5;"keywords"":";methylation (rej);0.211;0;sem match válido;Qwen3-1.7B
ID_0174325304693036;6;"titulo"": ""Eosinophilic Infiltration in Oral Cancer: A Review of the Literature";oral cancer;0.757;3;match válido;Qwen3-1.7B
ID_0174325304693036;7;;;;;;Qwen3-1.7B
ID_0174325304693036;8;;;;;;Qwen3-1.7B
ID_0174325304693036;9;;;;;;Qwen3-1.7B
ID_0174325304693036;10;;;;;;Qwen3-1.7B
ID_0174325304693036;11;;;;;;Qwen3-1.7B
ID_0174325304693036;12;;;;;;Qwen3-1.7B
ID_0174325304693036;13;;;;;;Qwen3-1.7B
ID_0174325304693036;14;;;;;;Qwen3-1.7B
ID_0174325304693036;15;;;;;;Qwen3-1.7B
ID_0174325304693036;16;;;;;;Qwen3-1.7B
ID_0174325304693036;17;;;;;;Qwen3-1.7B
ID_0174325304693036;18;;;;;;Qwen3-1.7B
ID_0174325304693036;19;;;;;;Qwen3-1.7B
ID_0174325304693036;20;;;;;;Qwen3-1.7B
ID_0229339143607870;1;};tegument (rej);0.737;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;2;{;tegument;0.760;2;match válido;Qwen3-1.7B
ID_0229339143607870;3;"keywords"":";rna-seq (rej);0.324;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;4;which affects 200 million individuals in 74 countries. We generated 163;tegument (rej);0.346;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;5;resulting in 31;tegument (rej);0.413;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;6;000 assembled sequences and 92 sampling of an estimated 14;genome (rej);0.402;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;7;000 gene complement. By analyzing automated Gene Ontology assignments;genome (rej);0.659;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;8;we provide a detailed view of important S. mansoni biological systems;schistosoma mansoni (rej);0.649;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;9;development;tegument (rej);0.489;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;10;signaling;tegument (rej);0.521;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;11;sexual dimorphism;tegument (rej);0.356;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;12;"titulo"": ""Schistosoma mansoni: A review of its biology";schistosoma mansoni tnf-alpha;0.862;2;match válido;Qwen3-1.7B
ID_0229339143607870;13;pathogenesis and medical importance;trypanosoma cruzi infectivity (rej);0.569;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;14;pathogenesis;parasite (rej);0.629;0;sem match válido;Qwen3-1.7B
ID_0229339143607870;15;"titulo"": ""Schistosoma mansoni: a review of its biology";schistosoma mansoni;0.936;3;match válido;Qwen3-1.7B
ID_0229339143607870;16;;;;;;Qwen3-1.7B
ID_0229339143607870;17;;;;;;Qwen3-1.7B
ID_0229339143607870;18;;;;;;Qwen3-1.7B
ID_0229339143607870;19;;;;;;Qwen3-1.7B
ID_0229339143607870;20;;;;;;Qwen3-1.7B
ID_0535860239259102;1;Amazonia;amazonia;0.984;2;match válido;Qwen3-1.7B
ID_0535860239259102;2;Fluxos de carbono;terrestrial carbon exchange;0.835;3;match válido;Qwen3-1.7B
ID_0535860239259102;3;Evapotranspiracao;evapotranspiration;0.920;2;match válido;Qwen3-1.7B
ID_0535860239259102;4;Ciclo do carbono;energy and carbon;0.816;3;match válido;Qwen3-1.7B
ID_0535860239259102;5;Educação ambiental;energy and carbon (rej);0.505;0;sem match válido;Qwen3-1.7B
ID_0535860239259102;6;Biomassa;energy and carbon (rej);0.683;0;sem match válido;Qwen3-1.7B
ID_0535860239259102;7;Albedo;smoke and clouds (rej);0.446;0;sem match válido;Qwen3-1.7B
ID_0535860239259102;8;Fluxos de energia;variations in energy;0.776;1;match válido;Qwen3-1.7B
ID_0535860239259102;9;Fluxos turbulentos;turbulence (rej);0.778;0;sem match válido;Qwen3-1.7B
ID_0535860239259102;10;Clima;seasonal variations (rej);0.653;0;sem match válido;Qwen3-1.7B
ID_0535860239259102;11;Desmatamento;forest (rej);0.740;0;sem match válido;Qwen3-1.7B
ID_0535860239259102;12;Biosfera;terrestrial biosphere;0.910;3;match válido;Qwen3-1.7B
ID_0535860239259102;13;Turbulencia;turbulence;0.977;2;match válido;Qwen3-1.7B
ID_0535860239259102;14;Fluxos de calor;heat fluxes;0.899;1;match válido;Qwen3-1.7B
ID_0535860239259102;15;Fluxos de água;water fluxes;0.825;2;match válido;Qwen3-1.7B
ID_0535860239259102;16;Ciclo hidrológico;water fluxes (rej);0.670;0;sem match válido;Qwen3-1.7B
ID_0535860239259102;17;Ecossistema;terrestrial biosphere (rej);0.767;0;sem match válido;Qwen3-1.7B
ID_0535860239259102;18;Fluxos de CO2;terrestrial carbon exchange (rej);0.706;0;sem match válido;Qwen3-1.7B
ID_0535860239259102;19;;;;;;Qwen3-1.7B
ID_0535860239259102;20;;;;;;Qwen3-1.7B
ID_0848413770343284;1;};proexosite i (rej);0.820;0;sem match válido;Qwen3-1.7B
ID_0848413770343284;2;{;proexosite i;0.829;1;match válido;Qwen3-1.7B
ID_0848413770343284;3;"keywords"":";venom (rej);0.289;0;sem match válido;Qwen3-1.7B
ID_0848413770343284;4;and;proexosite i (rej);0.743;0;sem match válido;Qwen3-1.7B
ID_0848413770343284;5;surprisingly;proexosite i (rej);0.558;0;sem match válido;Qwen3-1.7B
ID_0848413770343284;6;"titulo"": ""Allosteric Activation of Human Thrombin by Suramin Analogues";α-thrombin;0.825;3;match válido;Qwen3-1.7B
ID_0848413770343284;7;evidencing the interaction through the anion binding exosite 2. Here;bothrojaracin interaction (rej);0.558;0;sem match válido;Qwen3-1.7B
ID_0848413770343284;8;;;;;;Qwen3-1.7B
ID_0848413770343284;9;;;;;;Qwen3-1.7B
ID_0848413770343284;10;;;;;;Qwen3-1.7B
ID_0848413770343284;11;;;;;;Qwen3-1.7B
ID_0848413770343284;12;;;;;;Qwen3-1.7B
ID_0848413770343284;13;;;;;;Qwen3-1.7B
ID_0848413770343284;14;;;;;;Qwen3-1.7B
ID_0848413770343284;15;;;;;;Qwen3-1.7B
ID_0848413770343284;16;;;;;;Qwen3-1.7B
ID_0848413770343284;17;;;;;;Qwen3-1.7B
ID_0848413770343284;18;;;;;;Qwen3-1.7B
ID_0848413770343284;19;;;;;;Qwen3-1.7B
ID_0848413770343284;20;;;;;;Qwen3-1.7B
ID_1041565102315246;1;solar flares;solar flares;1.000;3;match válido;Qwen3-1.7B
ID_1041565102315246;2;submillimeter;submillimeter spectral component;0.843;3;match válido;Qwen3-1.7B
ID_1041565102315246;3;radio emission;sun: radio radiation (rej);0.758;0;sem match válido;Qwen3-1.7B
ID_1041565102315246;4;magnetic fields;scale magnetic structures;0.822;3;match válido;Qwen3-1.7B
ID_1041565102315246;5;active regions;active region;0.979;2;match válido;Qwen3-1.7B
ID_1041565102315246;6;sun activity;sun: activity;0.985;3;match válido;Qwen3-1.7B
ID_1041565102315246;7;particle emission;spectral component emitting (rej);0.521;0;sem match válido;Qwen3-1.7B
ID_1041565102315246;8;sun- flares;sun: flares;0.982;3;match válido;Qwen3-1.7B
ID_1041565102315246;9;gamma-rays;submm and gamma-ray;0.817;2;match válido;Qwen3-1.7B
ID_1041565102315246;10;X-ray;x-ray observations;0.938;1;match válido;Qwen3-1.7B
ID_1041565102315246;11;telescopes;rotation of starspots (rej);0.625;0;sem match válido;Qwen3-1.7B
ID_1041565102315246;12;instrumentation;spectral analysis (rej);0.579;0;sem match válido;Qwen3-1.7B
ID_1041565102315246;13;solar telescope;solar radius (rej);0.755;0;sem match válido;Qwen3-1.7B
ID_1041565102315246;14;radio spectra;sun: radio radiation;0.773;3;match válido;Qwen3-1.7B
ID_1041565102315246;15;submm waves;submillimeter spectral component (rej);0.642;0;sem match válido;Qwen3-1.7B
ID_1041565102315246;16;high energy;solar flare (rej);0.474;0;sem match válido;Qwen3-1.7B
ID_1041565102315246;17;non-thermal electrons;radiation mechanisms: non-thermal (rej);0.653;0;sem match válido;Qwen3-1.7B
ID_1041565102315246;18;gyrosynchrotron;sun: synchrotron radiation (rej);0.549;0;sem match válido;Qwen3-1.7B
ID_1041565102315246;19;solar bursts;solar flare;0.880;3;match válido;Qwen3-1.7B
ID_1041565102315246;20;solar activity;solar radius;0.783;2;match válido;Qwen3-1.7B
ID_1305553577433058;1;aceae family;roots of cordia (rej);0.594;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;2;is found in the remaining Brazilian Atlantic Forest. In this study;brazilian cerrado plant (rej);0.604;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;3;NCI-H358M;micronucleus test (rej);0.412;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;4;and PC-3M);ml (rej);0.391;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;5;(E)-caryophyllene (11.36 );phenolic compounds (rej);0.573;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;6;Î²-pinene (10.37 );ml (rej);0.510;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;7;germacrene D (6.72 );vitro (rej);0.489;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;8;bicyclogermacrene (5.97 );vitro (rej);0.478;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;9;Î -pinene (5.33 );ml (rej);0.525;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;10;and germacrene B (4.69 ). The essential oil;essential oil (rej);0.750;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;11;but neither (E)-caryophyllene nor Î²-pinene;phenolic compounds (rej);0.550;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;12;respectively. Hence;present (rej);0.383;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;13;the essential oil showed significant in vitro and in vivo antitumor activity.;vivo antitumor effect (rej);0.680;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;14;};ml (rej);0.635;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;15;{;ml (rej);0.642;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;16;"keywords"":";synthesis and evaluation (rej);0.308;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;17;"popularly known as \""envireira\";roots of cordia (rej);0.466;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;18;Î²;ml (rej);0.558;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;19;EOGF and its components Î;vitro (rej);0.392;0;sem match válido;Qwen3-1.7B
ID_1305553577433058;20;and Î³-eudesmol displayed cytotoxicity against tumor cell lines;tumor cell (rej);0.623;0;sem match válido;Qwen3-1.7B
ID_1351748125964309;1;especialmente para espécies conspicuas que vivem em grupos menores;small mammal species;0.766;2;match válido;Qwen3-1.7B
ID_1351748125964309;2;como o tamarins. Apesar da importância das agroflorestas para a conservação;wildlife-friendly agriculture (rej);0.696;0;sem match válido;Qwen3-1.7B
ID_1351748125964309;3;incluindo primatas;small mammal species (rej);0.626;0;sem match válido;Qwen3-1.7B
ID_1351748125964309;4;};edge effects (rej);0.412;0;sem match válido;Qwen3-1.7B
ID_1351748125964309;5;{;forest (rej);0.399;0;sem match válido;Qwen3-1.7B
ID_1351748125964309;6;"keywords"":";secondary forest (rej);0.145;0;sem match válido;Qwen3-1.7B
ID_1351748125964309;7;most models on the effects of habitat loss are stochastic;habitat loss (rej);0.694;0;sem match válido;Qwen3-1.7B
ID_1351748125964309;8;representing 35 of the small mammal species of the Atlantic Forest hotspot;atlantic forest remnants (rej);0.693;0;sem match válido;Qwen3-1.7B
ID_1351748125964309;9;;;;;;Qwen3-1.7B
ID_1351748125964309;10;;;;;;Qwen3-1.7B
ID_1351748125964309;11;;;;;;Qwen3-1.7B
ID_1351748125964309;12;;;;;;Qwen3-1.7B
ID_1351748125964309;13;;;;;;Qwen3-1.7B
ID_1351748125964309;14;;;;;;Qwen3-1.7B
ID_1351748125964309;15;;;;;;Qwen3-1.7B
ID_1351748125964309;16;;;;;;Qwen3-1.7B
ID_1351748125964309;17;;;;;;Qwen3-1.7B
ID_1351748125964309;18;;;;;;Qwen3-1.7B
ID_1351748125964309;19;;;;;;Qwen3-1.7B
ID_1351748125964309;20;;;;;;Qwen3-1.7B
ID_1827829018668226;1;multiple sclerosis;multi-agent system (rej);0.280;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;2;natalizumab;model composition (rej);0.207;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;3;adverse events;impact analysis (rej);0.535;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;4;gravidez;busca de agilidade (rej);0.166;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;5;imunomoduladores;multi-agent systems (rej);0.213;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;6;esclerose multipla;multi-agent systems (rej);0.286;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;7;face recognition;design patterns (rej);0.300;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;8;mobile environment;software artifacts (rej);0.393;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;9;aspect-oriented software development;aspect-oriented software;0.912;3;match válido;Qwen3-1.7B
ID_1827829018668226;10;aosd;design (rej);0.404;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;11;software engineering;software engineering;1.000;3;match válido;Qwen3-1.7B
ID_1827829018668226;12;architectural styles;design (rej);0.656;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;13;software architecture;software architecture;1.000;3;match válido;Qwen3-1.7B
ID_1827829018668226;14;aspectual decomposition;model composition (rej);0.515;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;15;architecture stability;stability assessment (rej);0.737;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;16;aspect-oriented composition;aspect-oriented software (rej);0.722;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;17;model composition;model composition;1.000;2;match válido;Qwen3-1.7B
ID_1827829018668226;18;model-centric software development;software development;0.806;3;match válido;Qwen3-1.7B
ID_1827829018668226;19;dynamic reconfiguration;model composition (rej);0.386;0;sem match válido;Qwen3-1.7B
ID_1827829018668226;20;reconfiguration interactions;crosscutting interfaces (rej);0.497;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;1;multiple sclerosis;mixture (rej);0.202;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;2;natalizumab;azospirillum amazonense (rej);0.557;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;3;adverse events;survival (rej);0.359;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;4;bioremediation;photo- and bio-degradation (rej);0.585;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;5;lipase;protein (rej);0.332;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;6;bioemulsifier;tissue culture (rej);0.536;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;7;soil microbiology;soil types (rej);0.704;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;8;biodegradation;photo- and bio-degradation (rej);0.697;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;9;biofertilizers;inoculated with nitrogen-fixing (rej);0.557;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;10;endophytic bacteria;quantification of aspergillus (rej);0.509;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;11;plant growth-promoting bacteria;plants with acetobacter (rej);0.628;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;12;bacterial culture;quantification of aspergillus (rej);0.535;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;13;enzymes;protein (rej);0.598;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;14;sugarcane;sugarcane;1.000;1;match válido;Qwen3-1.7B
ID_1885766127325722;15;nitrogen fixation;inoculated with nitrogen-fixing;0.844;1;match válido;Qwen3-1.7B
ID_1885766127325722;16;bioactive compounds;azospirillum amazonense (rej);0.512;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;17;microbial interactions;plantas micropropagadas (rej);0.480;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;18;bioactive substances;azospirillum amazonense (rej);0.512;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;19;phosphorus;inoculated with nitrogen-fixing (rej);0.432;0;sem match válido;Qwen3-1.7B
ID_1885766127325722;20;soil properties;soil types;0.853;1;match válido;Qwen3-1.7B
ID_2129963760543898;1;};espinhaço;0.799;2;match válido;Qwen3-1.7B
ID_2129963760543898;2;{;espinhaço (rej);0.785;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;3;"titulo"": ""A new species of Uleiorchis (Orchidaceae";família orchidaceae (rej);0.757;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;4;"keywords"": ""Orchidaceae";família orchidaceae (rej);0.823;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;5;Filogenia Molecular;molecular phylogeny;0.806;3;match válido;Qwen3-1.7B
ID_2129963760543898;6;New Species;taxonomy (rej);0.662;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;7;"abstract"":";systematics (rej);0.534;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;8;"titulo"": ""Molecular phylogeny of the genus Cattleya (Epidendreae";molecular phylogenetics (rej);0.626;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;9;Epidendroideae;filogenia (rej);0.557;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;10;Orchidaceae);família orchidaceae;0.959;3;match válido;Qwen3-1.7B
ID_2129963760543898;11;Cattleya;espinhaço (rej);0.413;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;12;"abstract"": ""Abstract The genus Cattleya is a large";taxonomy (rej);0.510;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;13;diverse;espinhaço (rej);0.642;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;14;and morphologically complex genus of orchids. It is divided into five subgenera;família orchidaceae (rej);0.858;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;15;three sections;principal components (rej);0.550;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;16;and five series. The phylogenetic relationships among the subgenera;phylogenetic relationships;0.814;3;match válido;Qwen3-1.7B
ID_2129963760543898;17;sections;systematics (rej);0.493;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;18;and series are not well resolved. In this study;current distribution patterns (rej);0.483;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;19;we present a new molecular phylogeny of the genus Cattleya;molecular phylogenetics (rej);0.560;0;sem match válido;Qwen3-1.7B
ID_2129963760543898;20;and in all analyses;systematics (rej);0.537;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;1;multiple sclerosis;sintomas de deficiências (rej);0.534;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;2;natalizumab;necromass (rej);0.474;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;3;adverse events;sintomas de deficiências (rej);0.502;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;4;immunoglobulin;necromass (rej);0.316;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;5;postpartum treatment;sintomas de deficiências (rej);0.283;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;6;musas sp;seca e acúmulo (rej);0.517;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;7;cultivares;áreas de cultivo;0.808;1;match válido;Qwen3-1.7B
ID_2220699289355930;8;fenologia;swietenia macrophylla (rej);0.508;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;9;adaptacao edafoclimatica;latossolo (rej);0.368;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;10;sorgum bicolor;swietenia macrophylla (rej);0.494;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;11;salinidade;composição mineral (rej);0.499;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;12;retencao de ons;omissão (rej);0.480;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;13;crescimento;áreas de cultivo (rej);0.438;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;14;particao de materia seca;matéria seca;0.907;1;match válido;Qwen3-1.7B
ID_2220699289355930;15;nutricao mineral;mineral nutrition;0.955;3;match válido;Qwen3-1.7B
ID_2220699289355930;16;diagnose visual;sintomas de deficiências (rej);0.579;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;17;micronutrientes;mineral nutrition (rej);0.606;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;18;boron;latossolo (rej);0.356;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;19;liming;seca e acúmulo (rej);0.549;0;sem match válido;Qwen3-1.7B
ID_2220699289355930;20;soil macroinvertebrates;swietenia macrophylla;0.787;2;match válido;Qwen3-1.7B
ID_2324159515825927;1;Multiple sclerosis;statistical multifragmentation (rej);0.332;0;sem match válido;Qwen3-1.7B
ID_2324159515825927;2;Natalizumab;ternary fission (rej);0.411;0;sem match válido;Qwen3-1.7B
ID_2324159515825927;3;Adverse events;dynamical effects (rej);0.435;0;sem match válido;Qwen3-1.7B
ID_2324159515825927;4;Fusion;fusion processes;0.867;3;match válido;Qwen3-1.7B
