Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_3256932358053453;0.2546;0.2602;0.2000;0.2000;0.1500;0.0833;0.1667;0.2500;0.1071;0.8011;0.6450;0.1299;0.8608;0.6932;4;6;POP
ID_8488895049659124;0.2496;0.2991;0.2000;0.3000;0.2500;0.0500;0.1500;0.2500;0.0460;0.7256;0.6162;0.0773;0.8049;0.6847;3;5;POP
ID_7967486980814458;0.3197;0.2559;0.6000;0.5000;0.3000;0.0625;0.1042;0.1250;0.0808;0.7047;0.6329;0.0886;0.7987;0.6230;6;10;POP
ID_0223997495223283;0.5806;0.4808;0.8000;0.6000;0.4500;0.1053;0.1579;0.2368;0.1160;0.8171;0.6990;0.1572;0.8519;0.6802;6;9;POP
ID_0291695624884565;0.6025;0.6001;0.8000;0.5000;0.5500;0.0816;0.1020;0.2245;0.0827;0.5684;0.6786;0.1486;0.6432;0.7042;5;11;POP
ID_6198328194771800;0.4191;0.3730;0.2000;0.5000;0.3500;0.0476;0.2381;0.3333;0.0958;0.7857;0.5858;0.1363;0.8512;0.6199;6;8;POP
ID_1612969183171944;0.2533;0.3327;0.4000;0.2000;0.3000;0.1176;0.1176;0.3529;0.0529;0.7057;0.5575;0.1214;0.7736;0.6138;3;8;POP
ID_5420932551635217;0.7651;0.5479;1.0000;0.8000;0.4500;0.1515;0.2424;0.2727;0.2364;0.8627;0.5822;0.2524;0.8889;0.6584;8;11;POP
ID_5547874183666459;0.3764;0.3298;0.4000;0.4000;0.2500;0.0909;0.1818;0.2273;0.0877;0.6682;0.6075;0.1019;0.8909;0.5964;4;5;POP
ID_2014918752636286;0.2083;0.1699;0.2000;0.2000;0.1500;0.0417;0.0833;0.1250;0.0312;0.6982;0.6308;0.0396;0.8031;0.6601;2;3;POP
ID_4568109140874315;0.3438;0.4392;0.4000;0.5000;0.5500;0.0426;0.1064;0.2340;0.0475;0.7152;0.6456;0.1220;0.7944;0.6428;5;11;POP
ID_7836545332605210;0.2359;0.3231;0.4000;0.5000;0.4500;0.0833;0.2083;0.3750;0.1104;0.8536;0.5823;0.1945;0.9165;0.5698;5;10;POP
ID_8835491732653277;0.5427;0.5784;0.6000;0.5000;0.3500;0.2308;0.3846;0.5385;0.2427;0.4474;0.7013;0.3164;0.6036;0.6740;5;7;POP
ID_6207084434110255;0.2380;0.1940;0.4000;0.3000;0.2000;0.0800;0.1200;0.1600;0.0867;0.5046;0.6777;0.0947;0.6560;0.6524;3;4;POP
ID_8209219651894646;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7333;0.6536;0.0000;0.7810;0.6530;0;0;POP
ID_9217526978424330;0.0000;0.1015;0.0000;0.0000;0.1000;0.0000;0.0000;0.1176;0.0000;0.5478;0.5227;0.0108;0.6688;0.5684;0;3;POP
ID_3794477872946546;0.0948;0.0658;0.2000;0.1000;0.0500;0.0385;0.0385;0.0385;0.0096;0.7686;0.6224;0.0096;0.8365;0.6768;1;2;POP
ID_2768799008412205;0.1584;0.1759;0.2000;0.2000;0.2000;0.0303;0.0606;0.1212;0.0136;0.6753;0.5803;0.0293;0.7792;0.6631;2;4;POP
ID_8219997657167540;0.3597;0.2695;0.2000;0.3000;0.2000;0.0286;0.0857;0.1143;0.0463;0.8564;0.5977;0.0550;0.9309;0.5909;3;4;POP
ID_6410871756552953;0.1137;0.1912;0.2000;0.1000;0.2000;0.0625;0.0625;0.2500;0.0156;0.6951;0.4415;0.0582;0.8372;0.5074;2;6;POP
ID_7943088143954973;0.0194;0.2170;0.0000;0.0000;0.2000;0.0000;0.0000;0.3333;0.0000;0.7344;0.5639;0.0460;0.8714;0.5926;1;6;POP
ID_9032973705204320;0.2201;0.1447;0.2000;0.1000;0.0500;0.0435;0.0435;0.0435;0.0435;0.5914;0.7191;0.0435;0.7177;0.7065;1;1;POP
ID_5588269274851789;0.0663;0.1775;0.0000;0.1000;0.2000;0.0000;0.0370;0.1481;0.0041;0.8494;0.6649;0.0256;0.8855;0.6412;1;6;POP
ID_0433763336350310;0.3822;0.3472;0.2000;0.5000;0.4000;0.0345;0.1724;0.2759;0.0713;0.7805;0.5899;0.1114;0.8379;0.6938;5;8;POP
ID_2325513222088331;0.1428;0.2173;0.0000;0.2000;0.2500;0.0000;0.0952;0.2381;0.0163;0.7248;0.6225;0.0542;0.8188;0.6495;5;10;POP
ID_5571899755175457;0.0948;0.1224;0.2000;0.1000;0.1500;0.0385;0.0385;0.1154;0.0096;0.8362;0.5068;0.0249;0.9052;0.5577;1;3;POP
ID_6870958743124961;0.3348;0.4281;0.4000;0.4000;0.5000;0.0513;0.1026;0.2564;0.0412;0.7173;0.6856;0.1143;0.7482;0.7149;4;10;POP
ID_0345959348124698;0.0000;0.1033;0.0000;0.0000;0.1500;0.0000;0.0000;0.1364;0.0000;0.7918;0.5258;0.0168;0.8525;0.5453;0;3;POP
ID_7363908432737523;0.0754;0.0761;0.0000;0.1000;0.0500;0.0000;0.0769;0.0769;0.0077;0.8006;0.5912;0.0077;0.9017;0.6053;1;2;POP
ID_4408599021040004;0.4797;0.4466;0.6000;0.5000;0.4000;0.1200;0.2000;0.3200;0.1652;0.6522;0.6909;0.2223;0.7164;0.6879;5;8;POP
ID_0639583185408398;0.3246;0.3872;0.2000;0.4000;0.4500;0.0303;0.1212;0.2727;0.0685;0.7188;0.5036;0.1377;0.7383;0.5026;5;10;POP
ID_3641356939660511;0.1677;0.1804;0.2000;0.2000;0.1500;0.0400;0.0800;0.1200;0.0514;0.7384;0.5236;0.0577;0.8278;0.6187;2;6;POP
ID_3355141192938134;0.4252;0.4034;0.4000;0.3000;0.2500;0.0952;0.1429;0.2381;0.1111;0.8177;0.6226;0.1330;0.8932;0.6522;3;5;POP
ID_9264997837722900;0.3897;0.2562;0.6000;0.3000;0.1500;0.0698;0.0698;0.0698;0.0698;0.9264;0.6229;0.0698;0.9397;0.5714;3;4;POP
ID_5618495903090773;0.3364;0.3603;0.8000;0.5000;0.4500;0.0976;0.1220;0.2195;0.0907;0.7696;0.6780;0.1395;0.9174;0.6670;5;9;POP
ID_1694260923221276;0.1389;0.2328;0.2000;0.1000;0.2500;0.0303;0.0303;0.1515;0.0152;0.7651;0.5776;0.0424;0.8253;0.6308;1;5;POP
ID_5366157471959981;0.1807;0.2719;0.4000;0.5000;0.5000;0.0625;0.1562;0.3125;0.0658;0.6405;0.5850;0.1466;0.8071;0.5625;6;11;POP
ID_8886217002903392;0.4736;0.4163;0.6000;0.6000;0.4500;0.0968;0.1935;0.2903;0.1211;0.7969;0.5910;0.1705;0.8621;0.5965;6;10;POP
ID_9273702863744424;0.1331;0.1232;0.0000;0.2000;0.1500;0.0000;0.0526;0.0789;0.0086;0.5497;0.6376;0.0146;0.7281;0.6659;2;3;POP
ID_5268607684223281;0.3479;0.2332;0.2000;0.4000;0.2000;0.0278;0.1111;0.1111;0.0446;0.6411;0.6406;0.0446;0.7607;0.6874;4;4;POP
ID_9523087479617594;0.0950;0.2443;0.0000;0.1000;0.1500;0.0000;0.1111;0.3333;0.0159;0.6962;0.7226;0.0569;0.7342;0.7194;1;3;POP
ID_4568229398778798;0.6497;0.5573;0.8000;0.6000;0.5000;0.1176;0.1765;0.2941;0.1352;0.9073;0.5237;0.1957;0.9171;0.5674;6;10;POP
ID_2370717228259133;0.7001;0.5996;0.8000;0.7000;0.4500;0.1818;0.3182;0.4091;0.2700;0.6027;0.6480;0.3107;0.7507;0.6235;7;9;POP
ID_1422895308009825;0.4122;0.2851;0.6000;0.6000;0.3500;0.0698;0.1395;0.1628;0.0901;0.6761;0.7137;0.0983;0.7183;0.7127;6;8;POP
ID_5349557509612483;0.1981;0.2496;0.6000;0.3000;0.3000;0.1071;0.1071;0.2143;0.0512;0.7057;0.6820;0.0855;0.7936;0.7193;5;8;POP
ID_2935371042756080;0.4758;0.4660;0.6000;0.5000;0.5000;0.0750;0.1250;0.2500;0.1010;0.6041;0.6016;0.1656;0.6894;0.6280;5;10;POP
ID_9973065319516772;0.5798;0.3742;0.6000;0.5000;0.2500;0.1000;0.1667;0.1667;0.1219;0.6077;0.6020;0.1219;0.6692;0.6733;5;5;POP
ID_2377601975207604;0.1518;0.1544;0.0000;0.2000;0.2000;0.0000;0.0769;0.1538;0.0174;0.7826;0.6046;0.0342;0.8370;0.5976;2;4;POP
ID_7331062615542814;0.0663;0.1519;0.0000;0.1000;0.2000;0.0000;0.0370;0.1481;0.0041;0.7718;0.6911;0.0227;0.8154;0.6698;1;5;POP
ID_0384816069731675;0.3440;0.3270;0.4000;0.3000;0.3000;0.0625;0.0938;0.1875;0.0458;0.8798;0.6366;0.0712;0.9663;0.6988;4;8;POP
ID_7860759306517929;0.5804;0.5778;0.8000;0.6000;0.6000;0.1026;0.1538;0.3077;0.1357;0.7477;0.5853;0.2311;0.8333;0.5857;6;12;POP
ID_8298199857246323;0.3747;0.3176;0.6000;0.5000;0.3000;0.1500;0.2500;0.3000;0.1328;0.7143;0.5962;0.1559;0.7687;0.6550;5;7;POP
ID_0970789513843822;0.6718;0.6669;0.6000;0.6000;0.6500;0.0833;0.1667;0.3611;0.1333;0.7401;0.5584;0.2653;0.8268;0.6158;6;13;POP
ID_3059638279617376;0.3856;0.3749;0.4000;0.3000;0.2500;0.1053;0.1579;0.2632;0.0789;0.7087;0.5867;0.1067;0.8738;0.6247;4;6;POP
ID_5317385915649516;0.4323;0.4268;0.4000;0.5000;0.4500;0.0385;0.0962;0.1731;0.0451;0.7555;0.6438;0.0874;0.8413;0.6643;5;9;POP
ID_5500701970351238;0.2341;0.2374;0.2000;0.2000;0.1500;0.0833;0.1667;0.2500;0.0583;0.5969;0.6576;0.0740;0.7120;0.6398;3;4;POP
ID_0293321489114247;0.1413;0.1282;0.2000;0.2000;0.1000;0.0588;0.1176;0.1176;0.0364;0.7895;0.5792;0.0364;0.9023;0.5903;3;5;POP
ID_4996734160632011;0.3531;0.3951;0.2000;0.3000;0.3500;0.0435;0.1304;0.3043;0.0674;0.8762;0.6333;0.1295;0.9116;0.6614;3;7;POP
ID_0162059400153020;0.5876;0.5698;0.4000;0.6000;0.6000;0.0426;0.1277;0.2553;0.0763;0.7380;0.6774;0.1542;0.8409;0.6762;6;12;POP
ID_5873636553295704;0.1682;0.1719;0.2000;0.2000;0.2000;0.0370;0.0741;0.1481;0.0198;0.6626;0.6280;0.0370;0.7447;0.6449;2;4;POP
ID_6465314260773099;0.1884;0.2138;0.2000;0.2000;0.2000;0.0323;0.0645;0.1290;0.0215;0.7178;0.6422;0.0395;0.7475;0.6321;2;4;POP
ID_8892860312621183;0.4632;0.3842;0.4000;0.4000;0.3500;0.0588;0.1176;0.2059;0.0718;0.6937;0.5603;0.1055;0.8108;0.6182;4;7;POP
ID_4626372929936792;0.0919;0.1660;0.2000;0.1000;0.1000;0.1000;0.1000;0.2000;0.0500;0.8714;0.6819;0.0654;0.9286;0.7093;2;4;POP
ID_0277415539607307;0.3507;0.3784;0.4000;0.3000;0.4500;0.0606;0.0909;0.2727;0.0596;0.7059;0.6076;0.1300;0.7759;0.5943;4;11;POP
ID_4675204840701752;0.5816;0.4801;0.6000;0.6000;0.4500;0.0638;0.1277;0.1915;0.0790;0.8596;0.4370;0.1111;0.9149;0.5874;7;10;POP
ID_6309609498284949;0.3623;0.3605;0.6000;0.4000;0.3000;0.1200;0.1600;0.2400;0.0935;0.8901;0.6867;0.1243;0.9267;0.6954;6;8;POP
ID_6420054948441113;0.1166;0.1296;0.2000;0.2000;0.2000;0.0238;0.0476;0.0952;0.0139;0.7463;0.6545;0.0272;0.8439;0.6498;2;4;POP
ID_7107963864874501;0.2518;0.3158;0.4000;0.3000;0.4000;0.0588;0.0882;0.2353;0.0392;0.8430;0.5330;0.0936;0.9327;0.6179;4;9;POP
ID_4394162331037750;0.1441;0.1919;0.2000;0.1000;0.1500;0.0526;0.0526;0.1579;0.0263;0.8423;0.5847;0.0434;0.9346;0.6191;1;4;POP
ID_3658669547742426;0.3999;0.3799;0.2000;0.6000;0.5000;0.0256;0.1538;0.2564;0.0671;0.6722;0.6052;0.1221;0.7311;0.6896;6;10;POP
ID_9002682113889454;0.2787;0.2998;0.4000;0.3000;0.2500;0.0541;0.0811;0.1351;0.0642;0.5868;0.6565;0.0785;0.7218;0.6785;4;8;POP
ID_1324552190537148;0.1421;0.1939;0.4000;0.2000;0.2000;0.1053;0.1053;0.2105;0.0614;0.5821;0.7309;0.0807;0.6866;0.7272;2;5;POP
ID_6188875235262429;0.3094;0.3297;0.2000;0.2000;0.1500;0.0667;0.1333;0.2000;0.0800;0.7290;0.5918;0.0982;0.8103;0.6017;2;4;POP
ID_2745679186354681;0.6332;0.4779;0.6000;0.6000;0.4000;0.0652;0.1304;0.1739;0.0921;0.7076;0.6699;0.1122;0.7953;0.6665;6;8;POP
ID_0762445046640965;0.5766;0.4817;0.6000;0.6000;0.4500;0.0732;0.1463;0.2195;0.1251;0.7421;0.6746;0.1619;0.8506;0.6640;7;11;POP
ID_8238856071147246;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.4730;0.6643;0.0000;0.6081;0.6853;0;0;POP
ID_9404945858555096;0.2465;0.2772;0.2000;0.3000;0.2000;0.0769;0.2308;0.3077;0.0701;0.5840;0.6578;0.0906;0.7311;0.6529;3;5;POP
ID_1670622312616696;0.3707;0.3208;0.4000;0.3000;0.2000;0.1053;0.1579;0.2105;0.1211;0.6304;0.6081;0.1372;0.6739;0.6686;3;4;POP
ID_4581537476491370;0.6771;0.5077;0.6000;0.7000;0.4500;0.1250;0.2917;0.3750;0.2151;0.7140;0.5559;0.2617;0.8205;0.5936;7;9;POP
ID_9325751411452030;0.7975;0.6609;0.8000;0.8000;0.6000;0.0851;0.1702;0.2553;0.1419;0.6242;0.5887;0.2001;0.8298;0.6418;8;13;POP
ID_4470985193764980;0.4039;0.3520;0.4000;0.6000;0.4500;0.0444;0.1333;0.2000;0.0747;0.7957;0.5573;0.1080;0.8511;0.5808;6;9;POP
ID_6377288674588197;0.3394;0.2905;0.8000;0.6000;0.4500;0.0690;0.1034;0.1552;0.0850;0.7340;0.6498;0.1141;0.8462;0.6475;6;9;POP
ID_7615891473051775;0.2180;0.2082;0.0000;0.3000;0.2500;0.0000;0.0769;0.1282;0.0201;0.5672;0.6542;0.0333;0.8358;0.6543;3;5;POP
ID_4602221579308599;0.4073;0.3312;0.6000;0.4000;0.3000;0.1034;0.1379;0.2069;0.0799;0.6188;0.6575;0.1023;0.7459;0.6923;4;6;POP
ID_5936682335701497;0.4171;0.3669;0.6000;0.4000;0.2500;0.1579;0.2105;0.2632;0.1310;0.6023;0.6656;0.1497;0.6477;0.6708;4;5;POP
ID_7279612728721005;0.3843;0.4417;0.4000;0.3000;0.3500;0.1053;0.1579;0.3684;0.0987;0.7345;0.5913;0.1673;0.8407;0.6512;3;7;POP
ID_0204571709680830;0.0943;0.0609;0.2000;0.1000;0.0500;0.0303;0.0303;0.0303;0.0303;0.5374;0.6829;0.0303;0.5903;0.6706;1;1;POP
ID_0916805360400109;0.2766;0.3187;0.4000;0.3000;0.2500;0.1250;0.1875;0.3125;0.1484;0.7934;0.6699;0.1846;0.8300;0.7104;4;7;POP
ID_9497366266156796;0.1933;0.2477;0.2000;0.2000;0.3000;0.0370;0.0741;0.2222;0.0229;0.6193;0.6852;0.0654;0.7477;0.6948;3;7;POP
ID_6999749984515755;0.6275;0.4974;0.8000;0.5000;0.3000;0.0909;0.1136;0.1364;0.1026;0.6654;0.6509;0.1111;0.7813;0.6910;5;6;POP
ID_2554509868510718;0.5386;0.4467;0.6000;0.6000;0.5000;0.0698;0.1395;0.2326;0.0912;0.7302;0.6377;0.1384;0.8246;0.6889;6;10;POP
ID_5472512244993546;0.3626;0.3726;0.4000;0.5000;0.4000;0.0588;0.1471;0.2353;0.0747;0.7258;0.7068;0.1089;0.7540;0.7098;6;11;POP
ID_1325247019367288;0.0784;0.1080;0.0000;0.1000;0.1000;0.0000;0.0476;0.0952;0.0053;0.6985;0.6059;0.0116;0.8189;0.6016;2;3;POP
ID_0447165000513961;0.2150;0.2759;0.4000;0.2000;0.3500;0.0690;0.0690;0.2414;0.0253;0.7760;0.5352;0.0874;0.8720;0.5541;3;8;POP
ID_5168806776816009;0.2554;0.2906;0.6000;0.4000;0.4000;0.0698;0.0930;0.1860;0.0466;0.6461;0.5836;0.0883;0.7051;0.6181;5;9;POP
ID_9529870514669368;0.1866;0.1656;0.0000;0.2000;0.1000;0.0000;0.1111;0.1111;0.0203;0.6692;0.6045;0.0203;0.7692;0.6510;4;6;POP
ID_3319303431365448;0.3149;0.3277;0.4000;0.2000;0.3000;0.0541;0.0541;0.1622;0.0405;0.5286;0.5982;0.0726;0.7357;0.6399;2;6;POP
ID_7552747227876113;0.1674;0.1612;0.0000;0.2000;0.1500;0.0000;0.0800;0.1200;0.0124;0.7407;0.6782;0.0210;0.7963;0.6612;3;5;POP
ID_9430398566741698;0.0694;0.0980;0.0000;0.1000;0.1500;0.0000;0.0333;0.1000;0.0042;0.4741;0.6294;0.0146;0.7433;0.6661;1;3;POP
ID_1405345303844318;0.2999;0.2498;0.2000;0.2000;0.1000;0.0417;0.0833;0.0833;0.0509;0.7566;0.6523;0.0509;0.8092;0.6292;3;4;POP
ID_2248201275641475;0.4109;0.3528;0.4000;0.4000;0.3000;0.0606;0.1212;0.1818;0.0697;0.5176;0.7084;0.0872;0.6118;0.6694;4;6;POP
ID_6601047915062407;0.1722;0.2366;0.2000;0.2000;0.2500;0.0476;0.0952;0.2381;0.0225;0.7500;0.6392;0.0558;0.8669;0.6532;3;6;POP
ID_6310868104861653;0.0000;0.0898;0.0000;0.0000;0.1500;0.0000;0.0000;0.0833;0.0000;0.5167;0.6385;0.0092;0.5762;0.6600;0;3;POP
ID_6682919653508224;0.5900;0.4896;0.4000;0.6000;0.4500;0.0833;0.2500;0.3750;0.1540;0.8966;0.5060;0.2241;0.9172;0.5107;6;9;POP
ID_8886634592087842;0.3123;0.3110;0.2000;0.4000;0.3500;0.0385;0.1538;0.2692;0.0503;0.7530;0.5177;0.0992;0.8234;0.5907;5;8;POP
ID_2364470149264554;0.1906;0.3244;0.2000;0.1000;0.3000;0.0357;0.0357;0.2143;0.0179;0.8934;0.5712;0.0634;0.9099;0.6272;3;9;POP
ID_4762940910820774;0.1623;0.2636;0.4000;0.3000;0.3500;0.0667;0.1000;0.2333;0.0411;0.8299;0.5988;0.0907;0.8969;0.6007;3;7;POP
ID_8423282472108016;0.2339;0.2604;0.4000;0.4000;0.3500;0.0588;0.1176;0.2059;0.0485;0.6621;0.6859;0.0859;0.7547;0.6942;4;7;POP
ID_7698857382467031;0.3440;0.4430;0.4000;0.4000;0.3500;0.1538;0.3077;0.5385;0.1535;0.6000;0.6996;0.2552;0.6756;0.6796;4;9;POP
ID_8819255631696337;0.3517;0.3251;0.6000;0.4000;0.2500;0.1429;0.1905;0.2381;0.1053;0.6207;0.6666;0.1269;0.7517;0.6913;4;5;POP
ID_7999725101052805;0.4257;0.4343;0.4000;0.4000;0.4000;0.0800;0.1600;0.3200;0.0989;0.9027;0.5731;0.1579;0.9381;0.6566;5;10;POP
ID_0228970585981305;0.2199;0.1840;0.4000;0.3000;0.1500;0.1000;0.1500;0.1500;0.0914;0.7609;0.6204;0.0914;0.8315;0.5769;4;5;POP
ID_6786625245467484;0.2201;0.2708;0.2000;0.1000;0.1500;0.0476;0.0476;0.1429;0.0476;0.8272;0.5854;0.0651;0.8456;0.6465;1;3;POP
ID_0577007377836185;0.4593;0.4060;0.6000;0.6000;0.5000;0.0789;0.1579;0.2632;0.0916;0.4255;0.7356;0.1553;0.8085;0.7427;6;11;POP
ID_0668341723493631;0.1579;0.1184;0.2000;0.2000;0.1500;0.0179;0.0357;0.0536;0.0214;0.6000;0.6734;0.0259;0.6909;0.6765;2;3;POP
ID_1050709055776428;0.5396;0.4651;0.6000;0.5000;0.4500;0.0938;0.1562;0.2812;0.1008;0.7474;0.6350;0.1543;0.8211;0.6594;5;9;POP
ID_6472062816736936;0.7089;0.6673;0.8000;0.7000;0.6500;0.0816;0.1429;0.2653;0.1166;0.9221;0.5723;0.1965;0.9513;0.5825;7;13;POP
ID_6418711808050575;0.2012;0.1815;0.4000;0.3000;0.2000;0.0833;0.1250;0.1667;0.0764;0.7482;0.6476;0.0868;0.8345;0.6484;3;4;POP
ID_7541486051032916;0.2797;0.2794;0.4000;0.5000;0.3500;0.0741;0.1852;0.2593;0.1111;0.8979;0.4839;0.1421;0.9234;0.5214;5;8;POP
ID_1930698807457777;0.4194;0.4743;0.6000;0.4000;0.2500;0.2500;0.3333;0.4167;0.2569;0.9231;0.6010;0.2917;0.9231;0.6338;6;12;POP
ID_9479420856670926;0.5167;0.4689;0.6000;0.4000;0.2000;0.3333;0.4444;0.4444;0.3549;0.6012;0.6271;0.3549;0.6510;0.6658;4;5;POP
ID_3386857761295187;0.1474;0.2916;0.2000;0.2000;0.3000;0.0556;0.1111;0.3333;0.0463;0.7250;0.5489;0.1206;0.8562;0.6075;3;8;POP
ID_5582765254731004;0.3278;0.2643;0.4000;0.4000;0.3000;0.0444;0.0889;0.1333;0.0367;0.9099;0.6190;0.0495;0.9231;0.6749;4;7;POP
ID_5428410587250830;0.0784;0.0863;0.0000;0.1000;0.1000;0.0000;0.0500;0.1000;0.0083;0.7388;0.6337;0.0142;0.8507;0.6333;1;2;POP
ID_5839835671483987;0.3210;0.3154;0.4000;0.2000;0.2000;0.1000;0.1000;0.2000;0.0700;0.6327;0.7287;0.0949;0.7396;0.7140;3;5;POP
ID_5911570002355863;0.4789;0.4465;0.6000;0.4000;0.4500;0.0698;0.0930;0.2093;0.0620;0.5729;0.6816;0.1137;0.7344;0.7185;4;9;POP
ID_6535298436643783;0.1115;0.1352;0.0000;0.1000;0.1000;0.0000;0.0385;0.0769;0.0064;0.6769;0.6107;0.0107;0.8462;0.6400;2;3;POP
ID_7754712826522774;0.6032;0.5203;0.8000;0.7000;0.3500;0.2667;0.4667;0.4667;0.3719;0.6730;0.5439;0.3719;0.7676;0.6231;7;8;POP
ID_7316338454902623;0.0478;0.2469;0.0000;0.0000;0.2500;0.0000;0.0000;0.3125;0.0000;0.5272;0.6751;0.0609;0.6130;0.6912;4;9;POP
ID_2543067198319684;0.6870;0.5094;0.6000;0.6000;0.3500;0.1364;0.2727;0.3182;0.2294;0.6234;0.6172;0.2539;0.7157;0.6565;6;7;POP
ID_7532334620264577;0.4780;0.4638;0.6000;0.6000;0.5000;0.1071;0.2143;0.3571;0.1771;0.6907;0.5490;0.2646;0.7732;0.6268;6;10;POP
ID_2280062846829854;0.2994;0.3003;0.4000;0.4000;0.3500;0.0690;0.1379;0.2414;0.0655;0.8584;0.6438;0.1070;0.9066;0.6744;4;7;POP
ID_0382135664206404;0.4175;0.3578;0.6000;0.4000;0.3500;0.1034;0.1379;0.2414;0.1178;0.8069;0.6318;0.1515;0.9208;0.6629;5;8;POP
ID_1635197498453054;0.4528;0.3891;0.6000;0.4000;0.3000;0.0938;0.1250;0.1875;0.1068;0.7747;0.6345;0.1327;0.8571;0.6354;4;6;POP
ID_2691497637313274;0.0910;0.2316;0.2000;0.1000;0.3500;0.0204;0.0204;0.1429;0.0102;0.6281;0.6397;0.0445;0.7107;0.6826;2;8;POP
ID_8231471391500358;0.3745;0.3933;0.6000;0.5000;0.5000;0.0667;0.1111;0.2222;0.0664;0.6784;0.6751;0.1189;0.8080;0.6505;7;12;POP
ID_8582867831317500;0.5622;0.4670;0.4000;0.5000;0.4000;0.0488;0.1220;0.1951;0.0823;0.7355;0.6176;0.1137;0.7865;0.6125;5;8;POP
ID_2762761928704612;0.2910;0.2725;0.4000;0.6000;0.4500;0.0385;0.1154;0.1731;0.0588;0.5810;0.6851;0.0888;0.7075;0.6790;6;9;POP
ID_3794241680729178;0.4678;0.4257;0.6000;0.5000;0.3500;0.1200;0.2000;0.2800;0.1500;0.6498;0.5769;0.1815;0.7604;0.6198;5;8;POP
ID_4210289862552350;0.4945;0.4548;0.4000;0.5000;0.4500;0.0667;0.1667;0.3000;0.1148;0.6105;0.5901;0.1771;0.7392;0.6093;6;10;POP
ID_6167112361623319;0.1256;0.2777;0.2000;0.2000;0.4000;0.0303;0.0606;0.2424;0.0202;0.6421;0.5417;0.0840;0.9263;0.6541;2;8;POP
ID_0863139085649116;0.1390;0.2461;0.2000;0.1000;0.1500;0.0909;0.0909;0.2727;0.0303;0.8403;0.5999;0.0591;0.9259;0.5715;3;7;POP
ID_0412902005436369;0.4000;0.3882;0.6000;0.5000;0.3500;0.1071;0.1786;0.2500;0.1062;0.6375;0.5846;0.1372;0.8000;0.5797;5;8;POP
ID_3306508070151070;0.2231;0.2340;0.4000;0.3000;0.2500;0.0800;0.1200;0.2000;0.0560;0.8535;0.5831;0.0754;0.9011;0.6531;3;5;POP
ID_8901320181295016;0.1834;0.2621;0.2000;0.2000;0.3000;0.0385;0.0769;0.2308;0.0238;0.7659;0.6431;0.0640;0.8150;0.6046;2;6;POP
ID_9787209999258590;0.0804;0.1213;0.2000;0.2000;0.1500;0.0526;0.1053;0.1579;0.0237;0.8575;0.6558;0.0316;0.9386;0.6374;3;6;POP
ID_6806598641626508;0.2341;0.2584;0.6000;0.4000;0.3000;0.1111;0.1481;0.2222;0.0778;0.7841;0.6925;0.1117;0.8068;0.6945;5;8;POP
ID_0564459901385144;0.1723;0.2273;0.2000;0.3000;0.3500;0.0370;0.1111;0.2593;0.0402;0.7836;0.4700;0.0992;0.9082;0.5246;4;9;POP
ID_3888832724995864;0.3794;0.4415;0.2000;0.5000;0.6000;0.0357;0.1786;0.4286;0.0701;0.8819;0.6359;0.2112;0.9289;0.6227;6;14;POP
ID_6408169127073219;0.6083;0.5970;0.6000;0.6000;0.4500;0.1200;0.2400;0.3600;0.1569;0.7389;0.6233;0.2180;0.8670;0.6574;6;11;POP
ID_2097340857065853;0.1532;0.1878;0.0000;0.2000;0.2500;0.0000;0.0741;0.1852;0.0135;0.8541;0.6583;0.0438;0.9027;0.6461;3;6;POP
ID_2137955582623291;0.3811;0.4065;0.4000;0.3000;0.4000;0.0500;0.0750;0.2000;0.0458;0.7981;0.6898;0.0941;0.9068;0.6413;3;9;POP
ID_2538824540800669;0.4194;0.4762;0.4000;0.3000;0.3500;0.1053;0.1579;0.3684;0.1015;0.9314;0.7337;0.1788;0.9510;0.6820;3;7;POP
ID_7686768230673663;0.0949;0.1613;0.4000;0.2000;0.2500;0.0513;0.0513;0.1282;0.0188;0.7408;0.6721;0.0364;0.7706;0.6829;3;6;POP
ID_8884890472193474;0.4707;0.4213;0.6000;0.3000;0.1500;0.2500;0.2500;0.2500;0.2167;0.9429;0.6475;0.2167;0.9429;0.6744;4;4;POP
ID_3192535148881095;0.3413;0.4261;0.4000;0.4000;0.4500;0.0870;0.1739;0.3913;0.1000;0.8818;0.5918;0.1932;0.9261;0.6533;5;11;POP
ID_6233411996499255;0.4423;0.3747;0.8000;0.5000;0.4500;0.0952;0.1190;0.2143;0.1015;0.8926;0.5688;0.1496;0.9162;0.6417;5;9;POP
ID_8921922898103482;0.2752;0.2981;0.4000;0.3000;0.3000;0.0645;0.0968;0.1935;0.0591;0.7049;0.6106;0.0893;0.7781;0.6054;4;7;POP
ID_8302650734477213;0.3405;0.3214;0.4000;0.4000;0.4000;0.0769;0.1538;0.3077;0.0636;0.7901;0.6635;0.1286;0.8282;0.6729;4;8;POP
