Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_8752453650114092;8;diphenyl diselenide;δ-aminolevulinate dehydratase (rej);0.651;0;sem match válido;Qwen3-4B
ID_8752453650114092;9;ALA-D;δ-ala-d activity (rej);0.701;0;sem match válido;Qwen3-4B
ID_8752453650114092;10;reactive oxygen species;reactive oxygen species;1.000;3;match válido;Qwen3-4B
ID_8752453650114092;11;reactive nitrogen species;reactive oxygen species (rej);0.626;0;sem match válido;Qwen3-4B
ID_8752453650114092;12;lipid peroxidation;lipid peroxidation;1.000;2;match válido;Qwen3-4B
ID_8752453650114092;13;catalase;organotellurium compound (rej);0.447;0;sem match válido;Qwen3-4B
ID_8752453650114092;14;superoxide dismutase;superoxide dismutase gene;0.872;1;match válido;Qwen3-4B
ID_8752453650114092;15;glutamatergic system;glutamate uptake (rej);0.777;0;sem match válido;Qwen3-4B
ID_8752453650114092;16;excitotoxicity;toxicological study (rej);0.690;0;sem match válido;Qwen3-4B
ID_8752453650114092;17;neuroprotection;central nervous system (rej);0.479;0;sem match válido;Qwen3-4B
ID_8752453650114092;18;brain damage;attenuate mn-induced toxicity (rej);0.473;0;sem match válido;Qwen3-4B
ID_8752453650114092;19;oxidative damage;oxidative damage;1.000;2;match válido;Qwen3-4B
ID_8752453650114092;20;mitochondrial function;mitochondrial dysfunction (rej);0.872;0;sem match válido;Qwen3-4B
ID_3935055744673018;1;aminolevulinate dehydratase (Î -ALA-D). However;-aminolevulinate dehydratase;0.916;3;match válido;Qwen3-4B
ID_3935055744673018;2;when HP was combined with valerian;valeriana officinalis (rej);0.358;0;sem match válido;Qwen3-4B
ID_3935055744673018;3;};bal (rej);0.700;0;sem match válido;Qwen3-4B
ID_3935055744673018;4;{;bal (rej);0.702;0;sem match válido;Qwen3-4B
ID_3935055744673018;5;"keywords"": ""valerian";valeriana officinalis (rej);0.456;0;sem match válido;Qwen3-4B
ID_3935055744673018;6;oxidative stress;oxidative stress;1.000;2;match válido;Qwen3-4B
ID_3935055744673018;7;antioxidant enzymes;antioxidant;0.894;3;match válido;Qwen3-4B
ID_3935055744673018;8;ALA-D;δ-ala-d;0.876;3;match válido;Qwen3-4B
ID_3935055744673018;9;liver;organoselenium (rej);0.502;0;sem match válido;Qwen3-4B
ID_3935055744673018;10;kidney;organotellurium (rej);0.536;0;sem match válido;Qwen3-4B
ID_3935055744673018;11;such as superoxide dismutase (SOD) and catalase (CAT);diselenide and diphenyl (rej);0.609;0;sem match válido;Qwen3-4B
ID_3935055744673018;12;were not affected by valerian. However;valeriana officinalis (rej);0.457;0;sem match válido;Qwen3-4B
ID_3935055744673018;13;but not affect the activity of antioxidant enzymes or Î -ALA-D.;vitro antioxidant activities (rej);0.731;0;sem match válido;Qwen3-4B
ID_3935055744673018;14;"titulo"": ""The effect of valerian on the liver and kidney of rats";valeriana officinalis (rej);0.561;0;sem match válido;Qwen3-4B
ID_3935055744673018;15;"titulo"": ""Antioxidant properties of Lantana camara L";antioxidant (rej);0.675;0;sem match válido;Qwen3-4B
ID_3935055744673018;16;"keywords"":";bal (rej);0.302;0;sem match válido;Qwen3-4B
ID_3935055744673018;17;which are responsible for its antioxidant properties.;antioxidant effect;0.897;2;match válido;Qwen3-4B
ID_3935055744673018;18;;;;;;Qwen3-4B
ID_3935055744673018;19;;;;;;Qwen3-4B
ID_3935055744673018;20;;;;;;Qwen3-4B
ID_1345781867765758;1;Paracoccidioides brasiliensis;paracoccidioides brasiliensis;0.998;3;match válido;Qwen3-4B
ID_1345781867765758;2;malate synthase;malate synthase;1.000;3;match válido;Qwen3-4B
ID_1345781867765758;3;dimorphic transition;reverse (rej);0.435;0;sem match válido;Qwen3-4B
ID_1345781867765758;4;yeast phase;yeast phase;1.000;1;match válido;Qwen3-4B
ID_1345781867765758;5;cell wall;cell wall;1.000;2;match válido;Qwen3-4B
ID_1345781867765758;6;transcriptome;transcriptional profiles;0.857;2;match válido;Qwen3-4B
ID_1345781867765758;7;gene expression;number of genes;0.758;1;match válido;Qwen3-4B
ID_1345781867765758;8;protein interaction;protein;0.801;1;match válido;Qwen3-4B
ID_1345781867765758;9;cellular transport;cell wall (rej);0.486;0;sem match válido;Qwen3-4B
ID_1345781867765758;10;signal transduction;cdna encoding (rej);0.387;0;sem match válido;Qwen3-4B
ID_1345781867765758;11;pathogenesis;infection;0.763;1;match válido;Qwen3-4B
ID_1345781867765758;12;fungal infection;human pathogenic fungus;0.923;2;match válido;Qwen3-4B
ID_1345781867765758;13;cellular metabolism;protein synthesis (rej);0.518;0;sem match válido;Qwen3-4B
ID_1345781867765758;14;protein synthesis;protein synthesis;1.000;1;match válido;Qwen3-4B
ID_1345781867765758;15;cell defense;cell wall (rej);0.603;0;sem match válido;Qwen3-4B
ID_1345781867765758;16;cell wall remodeling;cell wall (rej);0.821;0;sem match válido;Qwen3-4B
ID_1345781867765758;17;sterol metabolism;ethylenediaminetetraacetic acid (rej);0.464;0;sem match válido;Qwen3-4B
ID_1345781867765758;18;iron homeostasis;amino (rej);0.429;0;sem match válido;Qwen3-4B
ID_1345781867765758;19;molecular biology;protein synthesis (rej);0.645;0;sem match válido;Qwen3-4B
ID_1345781867765758;20;genomics;genome;0.867;1;match válido;Qwen3-4B
ID_7710344461864924;1;fitoterapia;phytotherapy;0.766;3;match válido;Qwen3-4B
ID_7710344461864924;2;extrato glicolico;crude ethanolic extract (rej);0.567;0;sem match válido;Qwen3-4B
ID_7710344461864924;3;atividade antibacteriana;antimicrobial activity;0.897;3;match válido;Qwen3-4B
ID_7710344461864924;4;atividade antifungica;antimicrobial activity (rej);0.758;0;sem match válido;Qwen3-4B
ID_7710344461864924;5;atividade antiparasitaria;antimicrobial activity (rej);0.607;0;sem match válido;Qwen3-4B
ID_7710344461864924;6;atividade antisseptica;antimicrobial activity (rej);0.671;0;sem match válido;Qwen3-4B
ID_7710344461864924;7;atividade fotoprotetora;ultraviolet radiation (rej);0.458;0;sem match válido;Qwen3-4B
ID_7710344461864924;8;atividade antioxida;antioxidant activities;0.859;2;match válido;Qwen3-4B
ID_7710344461864924;9;anatomia vegetal;eriocaulaceae (rej);0.684;0;sem match válido;Qwen3-4B
ID_7710344461864924;10;fitoquimica;phytotherapic;0.824;3;match válido;Qwen3-4B
ID_7710344461864924;11;saponinas;plant drug (rej);0.587;0;sem match válido;Qwen3-4B
ID_7710344461864924;12;tannins;total tanin content;0.774;2;match válido;Qwen3-4B
ID_7710344461864924;13;sabonete liquido;pulverizadas de endopleura (rej);0.641;0;sem match válido;Qwen3-4B
ID_7710344461864924;14;cosmeticos;pharmacopoeic (rej);0.510;0;sem match válido;Qwen3-4B
ID_7710344461864924;15;controle de qualidade;quality control;0.990;3;match válido;Qwen3-4B
ID_7710344461864924;16;extrato de frutas;vegetable (rej);0.630;0;sem match válido;Qwen3-4B
ID_7710344461864924;17;extrato de folhas;eriocaulaceae (rej);0.613;0;sem match válido;Qwen3-4B
ID_7710344461864924;18;extrato de casca;pulverizadas de endopleura (rej);0.708;0;sem match válido;Qwen3-4B
ID_7710344461864924;19;solanum lycocarpum;solanum lycocarpum;1.000;3;match válido;Qwen3-4B
ID_7710344461864924;20;spondias lutea;dimorphandra mollis (rej);0.661;0;sem match válido;Qwen3-4B
ID_1840336983035010;1;Portugues Popular do Brasil;objective function (rej);0.127;0;sem match válido;Qwen3-4B
ID_1840336983035010;2;Contato entre Linguas;enumeration (rej);0.384;0;sem match válido;Qwen3-4B
ID_1840336983035010;3;Morfossintaxe;iniciação científica (rej);0.437;0;sem match válido;Qwen3-4B
ID_1840336983035010;4;arquitetura de software;high performance computational environment (rej);0.557;0;sem match válido;Qwen3-4B
ID_1840336983035010;5;sistema distribuido;spread (rej);0.510;0;sem match válido;Qwen3-4B
ID_1840336983035010;6;telecomando;ordenamento parcial (rej);0.306;0;sem match válido;Qwen3-4B
ID_1840336983035010;7;Fault diagnosis;iniciação científica (rej);0.306;0;sem match válido;Qwen3-4B
ID_1840336983035010;8;Ant Colony Optimization;standard ant colony;0.829;1;match válido;Qwen3-4B
ID_1840336983035010;9;Fuzzy-ACO;fuzzy ant colony (rej);0.464;0;sem match válido;Qwen3-4B
ID_1840336983035010;10;Inverse problem;inverse problem;0.999;2;match válido;Qwen3-4B
ID_1840336983035010;11;Precipitation field identification;dependent scattering albedo (rej);0.427;0;sem match válido;Qwen3-4B
ID_1840336983035010;12;Multi-model ensemble;multiple particle collision algorithm (rej);0.531;0;sem match válido;Qwen3-4B
ID_1840336983035010;13;MPCA;mpca in solving;0.788;1;match válido;Qwen3-4B
ID_1840336983035010;14;BRAMS;spread (rej);0.462;0;sem match válido;Qwen3-4B
ID_1840336983035010;15;Inverse hydrological optics;inherent optical properties (rej);0.613;0;sem match válido;Qwen3-4B
ID_1840336983035010;16;Intrinsic regularization;ordenamento parcial (rej);0.475;0;sem match válido;Qwen3-4B
ID_1840336983035010;17;Ant colony optimization;ant colony optimization;0.995;3;match válido;Qwen3-4B
ID_1840336983035010;18;Inverse radiative transfer;radiative transference problem;0.917;2;match válido;Qwen3-4B
ID_1840336983035010;19;Hybrid ant colony optimization;hybrid ant colony;0.869;1;match válido;Qwen3-4B
ID_1840336983035010;20;Fuzzy system;fuzzy ant colony (rej);0.456;0;sem match válido;Qwen3-4B
ID_3051627641386529;1;Portugues Popular do Brasil;human capital (rej);0.164;0;sem match válido;Qwen3-4B
ID_3051627641386529;2;Contato entre Linguas;modern technology (rej);0.241;0;sem match válido;Qwen3-4B
ID_3051627641386529;3;Morfossintaxe;structural adjustment (rej);0.295;0;sem match válido;Qwen3-4B
ID_3051627641386529;4;agronegocio;reforma agrária (rej);0.673;0;sem match válido;Qwen3-4B
ID_3051627641386529;5;vinho;risco agrícola (rej);0.293;0;sem match válido;Qwen3-4B
ID_3051627641386529;6;Agricultura Familiar;agricultura familiar;0.964;3;match válido;Qwen3-4B
ID_3051627641386529;7;Semi-Arido Brasileiro;structural adjustment (rej);0.191;0;sem match válido;Qwen3-4B
ID_3051627641386529;8;Desenvolvimento Rural;reforma agrária (rej);0.662;0;sem match válido;Qwen3-4B
ID_3051627641386529;9;Politicas Publicas;reforma agrária (rej);0.370;0;sem match válido;Qwen3-4B
ID_3051627641386529;10;Sociologia rural;agricultura familiar (rej);0.522;0;sem match válido;Qwen3-4B
ID_3051627641386529;11;Estado e Politicas de Desenvolvimento Rural;reforma agrária (rej);0.673;0;sem match válido;Qwen3-4B
ID_3051627641386529;12;Propriedade Intelectual;propriedade intelectual;0.913;3;match válido;Qwen3-4B
ID_3051627641386529;13;Inovacao Tecnologica;technological innovation;0.991;2;match válido;Qwen3-4B
ID_3051627641386529;14;Protecao de Cultivares;risco agrícola (rej);0.745;0;sem match válido;Qwen3-4B
ID_3051627641386529;15;Sementes;agricultural biotechnology (rej);0.498;0;sem match válido;Qwen3-4B
ID_3051627641386529;16;Direitos de Autor;propriedade intelectual (rej);0.786;0;sem match válido;Qwen3-4B
ID_3051627641386529;17;Lei de Direito Autoral;propriedade intelectual (rej);0.843;0;sem match válido;Qwen3-4B
ID_3051627641386529;18;Indicacoes Geograficas;land reform (rej);0.357;0;sem match válido;Qwen3-4B
ID_3051627641386529;19;Politica de Propriedade Intelectual;propriedade intelectual (rej);0.885;0;sem match válido;Qwen3-4B
ID_3051627641386529;20;Saude;modern technology (rej);0.298;0;sem match válido;Qwen3-4B
ID_0218004426204544;1;vaccinia virus;vaccinia virus;1.000;3;match válido;Qwen3-4B
ID_0218004426204544;2;herpes simplex virus;herpes simplex virus;1.000;3;match válido;Qwen3-4B
ID_0218004426204544;3;innate immunity;antiviral (rej);0.504;0;sem match válido;Qwen3-4B
ID_0218004426204544;4;TLR2;erk (rej);0.377;0;sem match válido;Qwen3-4B
ID_0218004426204544;5;TLR9;erk (rej);0.372;0;sem match válido;Qwen3-4B
ID_0218004426204544;6;HSV-1;erk (rej);0.326;0;sem match válido;Qwen3-4B
ID_0218004426204544;7;encephalitis;scleroderma (rej);0.461;0;sem match válido;Qwen3-4B
ID_0218004426204544;8;neutrophil;interferon humano (rej);0.418;0;sem match válido;Qwen3-4B
ID_0218004426204544;9;chemokine;antiviral (rej);0.404;0;sem match válido;Qwen3-4B
ID_0218004426204544;10;CCL5;diagnostic (rej);0.339;0;sem match válido;Qwen3-4B
ID_0218004426204544;11;nitric oxide;interferon (rej);0.243;0;sem match válido;Qwen3-4B
ID_0218004426204544;12;immune response;antiviral activity (rej);0.603;0;sem match válido;Qwen3-4B
ID_0218004426204544;13;virology;viremia;0.909;2;match válido;Qwen3-4B
ID_0218004426204544;14;dengue virus;dengue virus;1.000;3;match válido;Qwen3-4B
ID_0218004426204544;15;poxvirus;poxvirus;1.000;3;match válido;Qwen3-4B
ID_0218004426204544;16;infection;vaccinia virus infection (rej);0.656;0;sem match válido;Qwen3-4B
ID_0218004426204544;17;viral replication;viral replication;1.000;3;match válido;Qwen3-4B
ID_0218004426204544;18;cytokine;vaccinia and cowpox (rej);0.403;0;sem match válido;Qwen3-4B
ID_0218004426204544;19;monoclonal antibody;antiviral (rej);0.528;0;sem match válido;Qwen3-4B
ID_0218004426204544;20;smallpox;poxvirus (rej);0.692;0;sem match válido;Qwen3-4B
ID_2774467864626548;1;prion;prion;1.000;3;match válido;Qwen3-4B
ID_2774467864626548;2;cellular prion protein;prion protein;0.942;3;match válido;Qwen3-4B
ID_2774467864626548;3;prp;prnp+/+ (rej);0.693;0;sem match válido;Qwen3-4B
ID_2774467864626548;4;epilepsy;mesial temporal lobe epilepsy;0.885;1;match válido;Qwen3-4B
ID_2774467864626548;5;seizures;mesial temporal lobe epilepsy (rej);0.754;0;sem match válido;Qwen3-4B
ID_2774467864626548;6;memory;memory;1.000;1;match válido;Qwen3-4B
ID_2774467864626548;7;neuroplasticity;transmissible spongiform encephalopathies (rej);0.514;0;sem match válido;Qwen3-4B
ID_2774467864626548;8;neuritogenesis;ras transformed cells (rej);0.475;0;sem match válido;Qwen3-4B
ID_2774467864626548;9;laminin;laminin;1.000;3;match válido;Qwen3-4B
ID_2774467864626548;10;prion disease;prion diseases;0.989;3;match válido;Qwen3-4B
ID_2774467864626548;11;epileptic syndrome;mesial temporal lobe epilepsy (rej);0.855;0;sem match válido;Qwen3-4B
ID_2774467864626548;12;hippocampus;hippocampus;1.000;1;match válido;Qwen3-4B
ID_2774467864626548;13;cognitive performance;cognitive performance;1.000;1;match válido;Qwen3-4B
ID_2774467864626548;14;anxiety;nervous system (rej);0.350;0;sem match válido;Qwen3-4B
ID_2774467864626548;15;behavior;cognitive performance (rej);0.525;0;sem match válido;Qwen3-4B
ID_2774467864626548;16;neurotransmission;nervous system (rej);0.654;0;sem match válido;Qwen3-4B
ID_2774467864626548;17;excitotoxicity;endocytosis (rej);0.580;0;sem match válido;Qwen3-4B
ID_2774467864626548;18;mitochondrial respiration;oxidative stress (rej);0.508;0;sem match válido;Qwen3-4B
ID_2774467864626548;19;oxidative stress;oxidative stress;1.000;1;match válido;Qwen3-4B
ID_2774467864626548;20;neurodegeneration;rapidly progressive dementia (rej);0.617;0;sem match válido;Qwen3-4B
ID_0807993828734491;1;cognicao;tremor (rej);0.661;0;sem match válido;Qwen3-4B
ID_0807993828734491;2;demencia;alzheimer disease;0.844;3;match válido;Qwen3-4B
ID_0807993828734491;3;alzheimer;doença de alzheimer;0.982;3;match válido;Qwen3-4B
ID_0807993828734491;4;neuropsicologia;neuropsychological tests (rej);0.840;0;sem match válido;Qwen3-4B
ID_0807993828734491;5;dementia;alzheimer's disease;0.828;3;match válido;Qwen3-4B
ID_0807993828734491;6;executive functions;cognition (rej);0.388;0;sem match válido;Qwen3-4B
ID_0807993828734491;7;cognitive impairment;cognitive impairment;1.000;3;match válido;Qwen3-4B
ID_0807993828734491;8;magnetic resonance imaging;neuropsychological tests (rej);0.363;0;sem match válido;Qwen3-4B
ID_0807993828734491;9;neuroimaging;neuropsychological tests (rej);0.686;0;sem match válido;Qwen3-4B
ID_0807993828734491;10;neurocysticercosis;spinocerebellar ataxia type 3 (rej);0.585;0;sem match válido;Qwen3-4B
ID_0807993828734491;11;cognitive decline;cognitive impairment (rej);0.819;0;sem match válido;Qwen3-4B
ID_0807993828734491;12;cerebrovascular disorders;vascular dementia (rej);0.675;0;sem match válido;Qwen3-4B
ID_0807993828734491;13;galantamine;tremor (rej);0.467;0;sem match válido;Qwen3-4B
ID_0807993828734491;14;neuropsychological tests;neuropsychological tests;1.000;3;match válido;Qwen3-4B
ID_0807993828734491;15;cognitive assessment;cognition;0.847;3;match válido;Qwen3-4B
ID_0807993828734491;16;frontotemporal dementia;frontotemporal dementia;1.000;3;match válido;Qwen3-4B
ID_0807993828734491;17;vascular dementia;vascular dementia;1.000;3;match válido;Qwen3-4B
ID_0807993828734491;18;parkinsonism;parkinsonism;1.000;3;match válido;Qwen3-4B
ID_0807993828734491;19;cerebrovascular disease;vascular dementia (rej);0.688;0;sem match válido;Qwen3-4B
ID_0807993828734491;20;neurodegenerative disorders;alzheimer disease (rej);0.733;0;sem match válido;Qwen3-4B
ID_9335253053250984;1;intranasal glioma;gestational diabetes (rej);0.379;0;sem match válido;Qwen3-4B
ID_9335253053250984;2;neuroimaging;dopplervelocimetry (rej);0.435;0;sem match válido;Qwen3-4B
ID_9335253053250984;3;computed tomography;cardiotocography (rej);0.518;0;sem match válido;Qwen3-4B
ID_9335253053250984;4;magnetic resonance imaging;cardiotocography (rej);0.412;0;sem match válido;Qwen3-4B
ID_9335253053250984;5;skull base;perfil biofísico fetal (rej);0.407;0;sem match válido;Qwen3-4B
ID_9335253053250984;6;cranial extension;perfil biofísico fetal (rej);0.366;0;sem match válido;Qwen3-4B
ID_9335253053250984;7;nasal lesions;adverse neonatal outcomes (rej);0.294;0;sem match válido;Qwen3-4B
ID_9335253053250984;8;clustering;fetal surveillance (rej);0.251;0;sem match válido;Qwen3-4B
ID_9335253053250984;9;supervised learning;fetal surveillance (rej);0.310;0;sem match válido;Qwen3-4B
ID_9335253053250984;10;patient records;diabetes mellitus (rej);0.357;0;sem match válido;Qwen3-4B
ID_9335253053250984;11;chest x-ray;cardiotocography (rej);0.572;0;sem match válido;Qwen3-4B
ID_9335253053250984;12;diagnostic accuracy;ph values (rej);0.453;0;sem match válido;Qwen3-4B
ID_9335253053250984;13;medical imaging;cardiotocography (rej);0.604;0;sem match válido;Qwen3-4B
ID_9335253053250984;14;healthcare ai;adverse neonatal outcomes (rej);0.340;0;sem match válido;Qwen3-4B
ID_9335253053250984;15;convolutional networks;reversed end-diastolic flow (rej);0.247;0;sem match válido;Qwen3-4B
ID_9335253053250984;16;computer vision;fetal surveillance (rej);0.275;0;sem match válido;Qwen3-4B
ID_9335253053250984;17;biomedical engineering;biophysical profile scores (rej);0.522;0;sem match válido;Qwen3-4B
ID_9335253053250984;18;pattern recognition;fetal surveillance (rej);0.224;0;sem match válido;Qwen3-4B
ID_9335253053250984;19;classification;biophysical profile scores (rej);0.292;0;sem match válido;Qwen3-4B
ID_9335253053250984;20;dysglycemia;diabetes mellitus (rej);0.736;0;sem match válido;Qwen3-4B
ID_0232075212409214;1;MR espectroscopia;tandem mass spectrometry (rej);0.617;0;sem match válido;Qwen3-4B
ID_0232075212409214;2;Cerebrotendinous xantomatose;myasthenia gravis (rej);0.454;0;sem match válido;Qwen3-4B
ID_0232075212409214;3;Doencas da substancia branca;síndrome de prader-willi (rej);0.496;0;sem match válido;Qwen3-4B
ID_0232075212409214;4;Crianças;maternal uniparental disomy (rej);0.317;0;sem match válido;Qwen3-4B
ID_0232075212409214;5;Cerebelo;síndrome de prader-willi (rej);0.424;0;sem match válido;Qwen3-4B
ID_0232075212409214;6;Lipídios;vitamin b12 deficiency (rej);0.364;0;sem match válido;Qwen3-4B
ID_0232075212409214;7;NAA;friedreich's ataxia (rej);0.252;0;sem match válido;Qwen3-4B
ID_0232075212409214;8;mIns;deletion of 15q11–q13 (rej);0.356;0;sem match válido;Qwen3-4B
ID_0232075212409214;9;Multiple sclerosis;multiple sclerosis;0.970;3;match válido;Qwen3-4B
ID_0232075212409214;10;natalizumab;neuromyelitis optica (rej);0.341;0;sem match válido;Qwen3-4B
ID_0232075212409214;11;adverse events;síndrome de prader-willi (rej);0.378;0;sem match válido;Qwen3-4B
ID_0232075212409214;12;Imunoglobulina;recessive adult-onset leukoencephalopathy (rej);0.451;0;sem match válido;Qwen3-4B
ID_0232075212409214;13;Tratamento pós-parto;maternal uniparental disomy (rej);0.449;0;sem match válido;Qwen3-4B
ID_0232075212409214;14;Ressonancia magnetica;tandem mass spectrometry (rej);0.372;0;sem match válido;Qwen3-4B
ID_0232075212409214;15;Difusao;skewed x inactivation (rej);0.360;0;sem match válido;Qwen3-4B
ID_0232075212409214;16;Fenilcetonuria;myasthenia gravis (rej);0.506;0;sem match válido;Qwen3-4B
ID_0232075212409214;17;Quimica do solo;tandem mass spectrometry (rej);0.420;0;sem match válido;Qwen3-4B
ID_0232075212409214;18;Solos tropicais;myasthenia gravis (rej);0.280;0;sem match válido;Qwen3-4B
ID_0232075212409214;19;Agronomia;myasthenia gravis (rej);0.373;0;sem match válido;Qwen3-4B
ID_0232075212409214;20;Fertilidade do solo;myasthenia gravis (rej);0.210;0;sem match válido;Qwen3-4B
ID_5393628668007180;1;Neuroradiology;multiple congenital anomalies/mental retardation (mca/mr) syndrome (rej);0.418;0;sem match válido;Qwen3-4B
ID_5393628668007180;2;MR imaging;multiple congenital anomalies/mental retardation (mca/mr) syndrome (rej);0.334;0;sem match válido;Qwen3-4B
ID_5393628668007180;3;Multiple sclerosis;multiple congenital anomalies/mental retardation (mca/mr) syndrome (rej);0.560;0;sem match válido;Qwen3-4B
ID_5393628668007180;4;Immunoglobulin;ubiquitin proteasome (rej);0.470;0;sem match válido;Qwen3-4B
ID_5393628668007180;5;Postpartum treatment;premature ovarian (rej);0.478;0;sem match válido;Qwen3-4B
ID_5393628668007180;6;Adverse events;fragile x syndrome (rej);0.365;0;sem match válido;Qwen3-4B
ID_5393628668007180;7;Natalizumab;robinow syndrome (rej);0.507;0;sem match válido;Qwen3-4B
ID_5393628668007180;8;Monoclonal antibodies;ubiquitin proteasome (rej);0.419;0;sem match válido;Qwen3-4B
ID_5393628668007180;9;Chromosomal imbalances;fragile x chromosomes;0.760;2;match válido;Qwen3-4B
ID_5393628668007180;10;Craniosynostosis;robinow syndrome (rej);0.467;0;sem match válido;Qwen3-4B
ID_5393628668007180;11;Microsatellite segregation analysis;fragile x frequency (rej);0.326;0;sem match válido;Qwen3-4B
ID_5393628668007180;12;Subtelomeric multiplex ligation-dependent probe amplification;fragile x frequency (rej);0.382;0;sem match válido;Qwen3-4B
ID_5393628668007180;13;Whole-genome array-based comparative genome hybridisation;whole-genome array-cgh screening (rej);0.622;0;sem match válido;Qwen3-4B
ID_5393628668007180;14;Genomic chromosomal analysis;chromosome;0.833;2;match válido;Qwen3-4B
ID_5393628668007180;15;Syndromic craniosynostosis;robinow syndrome (rej);0.553;0;sem match válido;Qwen3-4B
ID_5393628668007180;16;Interstitial duplications;x-chromosome duplication (rej);0.470;0;sem match válido;Qwen3-4B
ID_5393628668007180;17;11q11 q13;fragile x premutation (rej);0.336;0;sem match válido;Qwen3-4B
ID_5393628668007180;18;Craniosynostoses;mixed gonadal dysgenesis (rej);0.421;0;sem match válido;Qwen3-4B
ID_5393628668007180;19;Congenital heart defect;multiple congenital anomalies/mental retardation (mca/mr) syndrome (rej);0.541;0;sem match válido;Qwen3-4B
ID_5393628668007180;20;Developmental delay;x-linked mental retardation (rej);0.400;0;sem match válido;Qwen3-4B
ID_4290808161139329;1;Schinus terebinthifolius;phyllanthus niruri (rej);0.636;0;sem match válido;Qwen3-4B
ID_4290808161139329;2;mangroves;bauhinia monandra (rej);0.388;0;sem match válido;Qwen3-4B
ID_4290808161139329;3;sediment distribution;aqueous extractives (rej);0.379;0;sem match válido;Qwen3-4B
ID_4290808161139329;4;vegetation type;phyllanthus niruri (rej);0.574;0;sem match válido;Qwen3-4B
ID_4290808161139329;5;mangrove crab;bauhinia monandra (rej);0.372;0;sem match válido;Qwen3-4B
ID_4290808161139329;6;ecological importance;turnera ulmifolia (rej);0.300;0;sem match válido;Qwen3-4B
ID_4290808161139329;7;sustainability;quality control (rej);0.397;0;sem match válido;Qwen3-4B
ID_4290808161139329;8;phytochemical analysis;extracts of phyllanthus (rej);0.564;0;sem match válido;Qwen3-4B
ID_4290808161139329;9;biological evaluation;evaluate analytical procedures (rej);0.564;0;sem match válido;Qwen3-4B
ID_4290808161139329;10;antimicrobial activity;similar medicines (rej);0.575;0;sem match válido;Qwen3-4B
ID_4290808161139329;11;anti-inflammatory activity;similar medicines (rej);0.590;0;sem match válido;Qwen3-4B
ID_4290808161139329;12;analgesic activity;herbal drugs (rej);0.606;0;sem match válido;Qwen3-4B
ID_4290808161139329;13;polyphenols;similar medicines (rej);0.462;0;sem match válido;Qwen3-4B
ID_4290808161139329;14;tannins;bauhinia monandra (rej);0.368;0;sem match válido;Qwen3-4B
