Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_0482551013400931;0.2115;0.2442;0.0000;0.3000;0.3000;0.0000;0.0588;0.1176;0.0141;0.1995;0.8086;3;6;0.0340;0.3005;0.7241;Qwen3-4B
ID_0486569206159968;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0249;0.7010;0;0;0.0000;0.0249;0.6176;Qwen3-4B
ID_0509655225224036;0.0000;0.0406;0.0000;0.0000;0.0500;0.0000;0.0000;0.0455;0.0000;0.0055;0.7415;0;1;0.0023;0.0385;0.7473;Qwen3-4B
ID_0516941410000104;0.1428;0.2947;0.0000;0.2000;0.3500;0.0000;0.1250;0.4375;0.0246;0.3400;0.8402;2;8;0.1191;0.6000;0.7653;Qwen3-4B
ID_0530966378411625;0.0598;0.0853;0.0000;0.2000;0.1500;0.0000;0.0800;0.1200;0.0146;0.1605;0.7756;2;6;0.0221;0.2963;0.7878;Qwen3-4B
ID_0535860239259102;0.1152;0.2497;0.0000;0.2000;0.3000;0.0000;0.0870;0.2609;0.0159;0.2336;0.7626;2;8;0.0650;0.3458;0.7265;Qwen3-4B
ID_0578253829444920;0.0934;0.2283;0.0000;0.3000;0.3500;0.0000;0.1200;0.2800;0.0314;0.2145;0.8139;3;7;0.0932;0.2400;0.7892;Qwen3-4B
ID_0676101131499422;0.1304;0.2456;0.0000;0.2000;0.2000;0.0000;0.1176;0.2353;0.0202;0.5505;0.8677;3;8;0.0558;0.7459;0.7686;Qwen3-4B
ID_0766735065718186;0.1802;0.2505;0.0000;0.3000;0.3500;0.0000;0.0682;0.1591;0.0179;0.2145;0.7086;3;8;0.0549;0.5264;0.7487;Qwen3-4B
ID_0848413770343284;0.0784;0.2280;0.0000;0.1000;0.3000;0.0000;0.0435;0.2609;0.0072;0.1245;0.7759;1;6;0.0620;0.1577;0.7188;Qwen3-4B
ID_0973550817356564;0.2700;0.2805;0.2000;0.4000;0.3500;0.0270;0.1081;0.1892;0.0366;0.2424;0.7093;5;8;0.0703;0.4957;0.6007;Qwen3-4B
ID_0976385386657517;0.1420;0.1706;0.0000;0.2000;0.2000;0.0000;0.0714;0.1429;0.0131;0.1598;0.8085;2;5;0.0292;0.5030;0.7343;Qwen3-4B
ID_1041565102315246;0.0000;0.1675;0.0000;0.0000;0.2500;0.0000;0.0000;0.1852;0.0000;0.0061;0.8358;0;5;0.0299;0.4879;0.8241;Qwen3-4B
ID_1077091269921532;0.0314;0.0920;0.0000;0.1000;0.2000;0.0000;0.0345;0.1379;0.0049;0.1034;0.7429;1;5;0.0285;0.1995;0.7516;Qwen3-4B
ID_1264299192805866;0.0000;0.1515;0.0000;0.0000;0.2500;0.0000;0.0000;0.1724;0.0000;0.0040;0.7867;0;5;0.0314;0.1164;0.8233;Qwen3-4B
ID_1305553577433058;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0102;0.7343;0;0;0.0000;0.0108;0.7817;Qwen3-4B
ID_1325667605623244;0.0000;0.2078;0.0000;0.0000;0.3000;0.0000;0.0000;0.1333;0.0000;0.0035;0.7214;0;6;0.0268;0.3007;0.8006;Qwen3-4B
ID_1351748125964309;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0187;0.8261;0;0;0.0000;0.0981;0.7952;Qwen3-4B
ID_1409367562944345;0.1428;0.1102;0.0000;0.2000;0.1000;0.0000;0.1333;0.1333;0.0262;0.1324;0.7466;2;2;0.0262;0.1324;0.7596;Qwen3-4B
ID_1443260585180322;0.0000;0.0329;0.0000;0.0000;0.0500;0.0000;0.0000;0.0238;0.0000;0.0032;0.8341;0;1;0.0013;0.0110;0.8423;Qwen3-4B
ID_1569228929685657;0.0000;0.2308;0.0000;0.0000;0.3500;0.0000;0.0000;0.2800;0.0000;0.1137;0.7649;0;7;0.0709;0.2706;0.7546;Qwen3-4B
ID_1572504650930605;0.0920;0.0732;0.0000;0.2000;0.1000;0.0000;0.1053;0.1053;0.0164;0.0585;0.7612;2;2;0.0164;0.1005;0.7402;Qwen3-4B
ID_1588571859201066;0.2221;0.3246;0.2000;0.3000;0.4000;0.0227;0.0682;0.1818;0.0179;0.5688;0.7402;3;8;0.0643;0.6445;0.6710;Qwen3-4B
ID_1608166528142462;0.0000;0.1453;0.0000;0.0000;0.1500;0.0000;0.0000;0.2143;0.0000;0.0072;0.8218;0;3;0.0303;0.3016;0.7943;Qwen3-4B
ID_1608252203113404;0.1299;0.1792;0.0000;0.2000;0.3000;0.0000;0.0417;0.1250;0.0065;0.0297;0.8260;2;6;0.0276;0.1785;0.8155;Qwen3-4B
ID_1608392890165390;0.1381;0.1241;0.0000;0.2000;0.1000;0.0000;0.1429;0.1429;0.0232;0.2614;0.7686;2;2;0.0232;0.4902;0.7438;Qwen3-4B
ID_1682621160901140;0.0472;0.0356;0.2000;0.1000;0.0500;0.0227;0.0227;0.0227;0.0076;0.0375;0.7836;1;2;0.0076;0.0450;0.8043;Qwen3-4B
ID_1684574356606924;0.1411;0.2040;0.0000;0.2000;0.2500;0.0000;0.1250;0.3125;0.0194;0.0788;0.7848;3;6;0.0608;0.1295;0.7153;Qwen3-4B
ID_1727283700680766;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0128;0.7234;0;0;0.0000;0.0128;0.6556;Qwen3-4B
ID_1827829018668226;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0146;0.7007;0;0;0.0000;0.0146;0.6135;Qwen3-4B
ID_1878688743763378;0.1331;0.2410;0.0000;0.2000;0.3000;0.0000;0.0741;0.2222;0.0120;0.4752;0.7793;2;7;0.0626;0.6931;0.7451;Qwen3-4B
ID_1885766127325722;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0144;0.7784;0;0;0.0000;0.0957;0.7316;Qwen3-4B
ID_1973878827354750;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0038;0.7943;0;0;0.0000;0.0057;0.8278;Qwen3-4B
ID_1988378870316115;0.0000;0.0394;0.0000;0.0000;0.1000;0.0000;0.0000;0.0952;0.0000;0.0645;0.7598;0;2;0.0086;0.1935;0.7298;Qwen3-4B
ID_2129963760543898;0.1299;0.1615;0.0000;0.2000;0.2000;0.0000;0.0800;0.1600;0.0124;0.1538;0.8272;2;4;0.0339;0.1692;0.7706;Qwen3-4B
ID_2145668168587564;0.0314;0.0843;0.0000;0.1000;0.1500;0.0000;0.0345;0.1034;0.0049;0.2025;0.8089;1;3;0.0147;0.2911;0.7840;Qwen3-4B
ID_2209576799096027;0.2143;0.1951;0.0000;0.3000;0.1500;0.0000;0.2308;0.2308;0.0533;0.3014;0.7386;4;5;0.0533;0.4281;0.7495;Qwen3-4B
ID_2220699289355930;0.0393;0.0881;0.0000;0.1000;0.1000;0.0000;0.0417;0.0833;0.0060;0.0670;0.7594;1;3;0.0103;0.1920;0.7529;Qwen3-4B
ID_2275032719586397;0.0000;0.1130;0.0000;0.0000;0.2000;0.0000;0.0000;0.1481;0.0000;0.0106;0.7809;0;4;0.0236;0.3511;0.7661;Qwen3-4B
ID_2324159515825927;0.1331;0.2627;0.0000;0.2000;0.3500;0.0000;0.0500;0.1750;0.0081;0.1910;0.7957;2;7;0.0480;0.3326;0.7513;Qwen3-4B
ID_2482060270236527;0.1110;0.1846;0.0000;0.2000;0.2500;0.0000;0.1000;0.2500;0.0226;0.2782;0.8103;2;7;0.0593;0.3213;0.7630;Qwen3-4B
ID_2554853704952225;0.0000;0.0355;0.0000;0.0000;0.0500;0.0000;0.0000;0.0227;0.0000;0.0178;0.8425;0;1;0.0015;0.2333;0.8208;Qwen3-4B
ID_2627414712422817;0.0298;0.1195;0.0000;0.1000;0.2000;0.0000;0.0357;0.1429;0.0045;0.1399;0.7647;1;4;0.0251;0.2435;0.7291;Qwen3-4B
ID_2636111337875377;0.1299;0.2995;0.0000;0.2000;0.4000;0.0000;0.0800;0.3200;0.0124;0.1441;0.7688;2;8;0.0985;0.3060;0.6985;Qwen3-4B
ID_2653769170795641;0.0298;0.0610;0.0000;0.1000;0.1000;0.0000;0.0385;0.0769;0.0048;0.0217;0.7909;1;2;0.0091;0.0924;0.7948;Qwen3-4B
ID_2791913950833163;0.0000;0.0927;0.0000;0.0000;0.1500;0.0000;0.0000;0.1579;0.0000;0.0064;0.7025;0;3;0.0190;0.0514;0.7175;Qwen3-4B
ID_2850235880560929;0.0095;0.1216;0.0000;0.0000;0.1500;0.0000;0.0000;0.1154;0.0000;0.1265;0.7631;1;4;0.0141;0.5783;0.7746;Qwen3-4B
ID_2851798514812201;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0040;0.7373;0;0;0.0000;0.0060;0.8132;Qwen3-4B
ID_3085057149388157;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0465;0.7413;0;0;0.0000;0.0577;0.8092;Qwen3-4B
ID_3091742095568302;0.0967;0.1633;0.0000;0.2000;0.2500;0.0000;0.0625;0.1562;0.0102;0.1069;0.7622;2;5;0.0325;0.1483;0.7959;Qwen3-4B
ID_3125269649173653;0.2358;0.3201;0.2000;0.4000;0.4500;0.0357;0.1429;0.3214;0.0423;0.4205;0.7636;4;10;0.1310;0.5436;0.7580;Qwen3-4B
ID_3150074537946167;0.1348;0.3232;0.2000;0.1000;0.2500;0.1250;0.1250;0.6250;0.0312;0.4432;0.7832;2;7;0.1332;0.5227;0.7695;Qwen3-4B
ID_3150103492877008;0.0298;0.1630;0.0000;0.1000;0.2000;0.0000;0.0435;0.1739;0.0054;0.0272;0.7807;1;4;0.0335;0.0884;0.7508;Qwen3-4B
ID_3222014752923501;0.0784;0.1143;0.0000;0.1000;0.1500;0.0000;0.0455;0.1364;0.0076;0.1476;0.7611;1;3;0.0234;0.2841;0.6978;Qwen3-4B
ID_3325984959083987;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0051;0.7877;0;0;0.0000;0.0152;0.8060;Qwen3-4B
ID_3340828165410597;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0053;0.7135;0;0;0.0000;0.0053;0.6155;Qwen3-4B
ID_3347815035685882;0.2181;0.2934;0.0000;0.3000;0.3000;0.0000;0.1667;0.3333;0.0403;0.3614;0.7807;4;8;0.0864;0.4940;0.7621;Qwen3-4B
ID_3387018530825694;0.0734;0.1630;0.0000;0.1000;0.2000;0.0000;0.0526;0.2105;0.0075;0.3454;0.8237;1;4;0.0401;0.4124;0.7348;Qwen3-4B
ID_3427260889880733;0.0099;0.0668;0.0000;0.0000;0.0500;0.0000;0.0000;0.0769;0.0000;0.0435;0.7199;1;4;0.0045;0.3207;0.7321;Qwen3-4B
ID_3445472713137548;0.0000;0.0611;0.0000;0.0000;0.0500;0.0000;0.0000;0.1000;0.0000;0.0534;0.6883;0;1;0.0056;0.1039;0.6192;Qwen3-4B
ID_3729715298008025;0.2777;0.2758;0.2000;0.2000;0.2500;0.0345;0.0690;0.1724;0.0460;0.3491;0.6927;4;8;0.0784;0.3721;0.6022;Qwen3-4B
ID_3738807633557034;0.0748;0.0818;0.0000;0.1000;0.1000;0.0000;0.0476;0.0952;0.0053;0.3364;0.8313;1;2;0.0132;0.5421;0.7756;Qwen3-4B
ID_3837157956819433;0.2032;0.2069;0.0000;0.3000;0.2500;0.0000;0.1154;0.1923;0.0256;0.5375;0.7390;3;5;0.0532;0.6757;0.6361;Qwen3-4B
ID_3870300970951275;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0088;0.6919;0;0;0.0000;0.0088;0.6152;Qwen3-4B
ID_3919711591553904;0.5232;0.3532;1.0000;0.5000;0.3000;0.1190;0.1190;0.1429;0.1190;0.4918;0.6495;5;6;0.1293;0.5051;0.6796;Qwen3-4B
ID_3971396576832634;0.0734;0.0589;0.0000;0.1000;0.0500;0.0000;0.0400;0.0400;0.0057;0.3816;0.8152;1;2;0.0057;0.4300;0.7334;Qwen3-4B
ID_3977660018939385;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0011;0.7865;0;0;0.0000;0.0011;0.8139;Qwen3-4B
ID_4061301060228632;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0106;0.7375;0;0;0.0000;0.0106;0.6359;Qwen3-4B
ID_4139866243228811;0.2090;0.3031;0.0000;0.3000;0.4000;0.0000;0.0909;0.2424;0.0220;0.2115;0.7278;3;8;0.0724;0.2821;0.7251;Qwen3-4B
ID_4149038575526706;0.1357;0.1341;0.0000;0.2000;0.1500;0.0000;0.0556;0.0833;0.0096;0.1530;0.7663;2;3;0.0156;0.2201;0.7907;Qwen3-4B
ID_4186411197580812;0.0000;0.2151;0.0000;0.0000;0.3000;0.0000;0.0000;0.1622;0.0000;0.0023;0.7340;0;6;0.0364;0.4805;0.7237;Qwen3-4B
ID_4296348942225215;0.1309;0.1309;0.0000;0.1000;0.0500;0.0000;0.5000;0.5000;0.0556;0.0822;0.8021;1;1;0.0556;0.2877;0.7722;Qwen3-4B
ID_4482652690766445;0.0000;0.2256;0.0000;0.0000;0.3500;0.0000;0.0000;0.1346;0.0000;0.0594;0.7295;0;7;0.0314;0.2946;0.7434;Qwen3-4B
ID_4585253466628293;0.0972;0.0627;0.0000;0.2000;0.1000;0.0000;0.0645;0.0645;0.0118;0.1789;0.7633;2;2;0.0118;0.1858;0.7787;Qwen3-4B
ID_4621534549550979;0.2201;0.1776;0.2000;0.1000;0.1000;0.0270;0.0270;0.0541;0.0270;0.0780;0.7471;1;2;0.0306;0.0905;0.7707;Qwen3-4B
ID_4639530865431823;0.1488;0.2642;0.2000;0.2000;0.3500;0.0303;0.0606;0.2121;0.0121;0.1455;0.8193;2;7;0.0539;0.4303;0.7800;Qwen3-4B
ID_4656875806985353;0.0000;0.0211;0.0000;0.0000;0.0500;0.0000;0.0000;0.0263;0.0000;0.0345;0.7739;0;2;0.0018;0.0690;0.8230;Qwen3-4B
ID_4702999283260777;0.0284;0.1249;0.0000;0.1000;0.2000;0.0000;0.0244;0.0976;0.0027;0.0699;0.8241;1;4;0.0168;0.0968;0.7565;Qwen3-4B
ID_4703015447173949;0.2182;0.2600;0.2000;0.3000;0.3000;0.0385;0.1154;0.2308;0.0288;0.5936;0.7184;3;8;0.0663;0.6484;0.6203;Qwen3-4B
ID_4720283421615359;0.0948;0.0612;0.2000;0.1000;0.0500;0.0217;0.0217;0.0217;0.0054;0.0254;0.7333;1;1;0.0054;0.0287;0.7591;Qwen3-4B
ID_4739118307577897;0.1858;0.2298;0.2000;0.3000;0.3000;0.0250;0.0750;0.1500;0.0196;0.2000;0.7921;3;7;0.0434;0.5867;0.7057;Qwen3-4B
ID_4751064542106755;0.0378;0.3205;0.0000;0.1000;0.4000;0.0000;0.0625;0.5000;0.0069;0.1200;0.7764;1;9;0.1406;0.2533;0.7645;Qwen3-4B
ID_4765080870408661;0.0414;0.1402;0.0000;0.1000;0.2000;0.0000;0.0270;0.1081;0.0039;0.0566;0.8023;2;5;0.0227;0.1258;0.7867;Qwen3-4B
ID_4824419385318370;0.0694;0.1161;0.0000;0.1000;0.1500;0.0000;0.0303;0.0909;0.0038;0.0455;0.7822;1;3;0.0136;0.1617;0.7255;Qwen3-4B
ID_4940933921005830;0.3668;0.3036;0.2000;0.5000;0.3500;0.0270;0.1351;0.1892;0.0515;0.6048;0.7573;5;7;0.0710;0.6976;0.7103;Qwen3-4B
ID_5012323059073352;0.1331;0.3157;0.0000;0.2000;0.4500;0.0000;0.0625;0.2812;0.0102;0.4835;0.8290;2;9;0.0968;0.6484;0.7551;Qwen3-4B
ID_5349740107277233;0.1761;0.3384;0.2000;0.3000;0.4500;0.0370;0.1111;0.3333;0.0303;0.0789;0.7873;3;9;0.1200;0.3026;0.7458;Qwen3-4B
ID_5379515759830546;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0040;0.7234;0;0;0.0000;0.0040;0.6240;Qwen3-4B
ID_5465930712415985;0.0000;0.1558;0.0000;0.0000;0.3000;0.0000;0.0000;0.1714;0.0000;0.0083;0.7340;0;6;0.0357;0.2645;0.7349;Qwen3-4B
ID_5486280310533660;0.1811;0.2567;0.2000;0.3000;0.4000;0.0263;0.0789;0.2105;0.0228;0.3074;0.7040;3;8;0.0757;0.3617;0.6984;Qwen3-4B
ID_5605590098640584;0.0636;0.0418;0.0000;0.1000;0.0500;0.0000;0.0333;0.0333;0.0033;0.3791;0.7979;1;1;0.0033;0.5403;0.7169;Qwen3-4B
ID_5719239270509869;0.1370;0.2955;0.0000;0.2000;0.4000;0.0000;0.0357;0.1429;0.0061;0.2810;0.8345;2;8;0.0404;0.3747;0.7604;Qwen3-4B
ID_5759795720652106;0.0372;0.1457;0.0000;0.1000;0.3000;0.0000;0.0345;0.2069;0.0034;0.1751;0.8118;2;7;0.0487;0.2260;0.7562;Qwen3-4B
ID_5822763057370791;0.0000;0.1362;0.0000;0.0000;0.2000;0.0000;0.0000;0.1600;0.0000;0.0055;0.7524;0;4;0.0231;0.4670;0.8078;Qwen3-4B
ID_5871402136758674;0.0398;0.1217;0.0000;0.1000;0.2000;0.0000;0.0435;0.1739;0.0072;0.2909;0.8043;1;4;0.0294;0.6909;0.7422;Qwen3-4B
ID_5877415967509579;0.0000;0.1924;0.0000;0.0000;0.1500;0.0000;0.0000;0.2500;0.0000;0.0438;0.7760;0;5;0.0320;0.3869;0.7927;Qwen3-4B
ID_5942068988379022;0.0688;0.0553;0.0000;0.1000;0.0500;0.0000;0.0333;0.0333;0.0037;0.0325;0.7571;1;1;0.0037;0.0423;0.7286;Qwen3-4B
ID_6009627088282581;0.0000;0.0343;0.0000;0.0000;0.0500;0.0000;0.0000;0.0345;0.0000;0.1923;0.8091;0;1;0.0017;0.4359;0.7500;Qwen3-4B
ID_6072065135325168;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0089;0.6841;0;0;0.0000;0.0089;0.6255;Qwen3-4B
ID_6170215694392885;0.0741;0.1582;0.0000;0.1000;0.2000;0.0000;0.0303;0.1212;0.0030;0.0339;0.7831;2;6;0.0198;0.0679;0.7348;Qwen3-4B
ID_6249814039461102;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0074;0.7861;0;0;0.0000;0.0074;0.8072;Qwen3-4B
ID_6266684004174408;0.1795;0.1158;0.4000;0.2000;0.1000;0.0588;0.0588;0.0588;0.0412;0.2332;0.6805;2;2;0.0412;0.2332;0.6828;Qwen3-4B
ID_6286838179330044;0.0000;0.1993;0.0000;0.0000;0.2500;0.0000;0.0000;0.1852;0.0000;0.0331;0.7740;0;5;0.0345;0.2231;0.7679;Qwen3-4B
ID_6328263723211152;0.3378;0.3413;0.4000;0.4000;0.4000;0.0541;0.1081;0.2162;0.0605;0.3610;0.6121;4;8;0.1057;0.5532;0.6366;Qwen3-4B
ID_6378129193246016;0.2201;0.1919;0.2000;0.1000;0.1500;0.0233;0.0233;0.0698;0.0233;0.0297;0.7229;1;3;0.0312;0.0614;0.8234;Qwen3-4B
ID_6425044612146340;0.0927;0.1412;0.0000;0.1000;0.2000;0.0000;0.0312;0.1250;0.0031;0.0776;0.8071;2;5;0.0220;0.2283;0.7916;Qwen3-4B
ID_6509414402989975;0.1040;0.1062;0.0000;0.2000;0.1500;0.0000;0.1333;0.2000;0.0207;0.2195;0.7843;3;4;0.0332;0.2764;0.7583;Qwen3-4B
ID_6564076531735310;0.1671;0.1970;0.0000;0.3000;0.3500;0.0000;0.0789;0.1842;0.0191;0.5523;0.7988;3;7;0.0545;0.5890;0.7675;Qwen3-4B
ID_6631439861070680;0.0000;0.0993;0.0000;0.0000;0.1500;0.0000;0.0000;0.0882;0.0000;0.0101;0.8370;0;3;0.0092;0.4171;0.8276;Qwen3-4B
ID_6785547194105600;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0048;0.6795;0;0;0.0000;0.0048;0.6194;Qwen3-4B
ID_6806722604010480;0.1478;0.2296;0.0000;0.2000;0.3000;0.0000;0.0377;0.1132;0.0079;0.2503;0.7718;2;6;0.0265;0.7220;0.7251;Qwen3-4B
ID_6912702802413733;0.0000;0.0377;0.0000;0.0000;0.0500;0.0000;0.0000;0.0476;0.0000;0.0045;0.7676;0;1;0.0028;0.2991;0.7733;Qwen3-4B
