Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_0229339143607870;20;septins;tegument (rej);0.475;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;1;biological nitrogen fixation;biological nitrogen fixation;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;2;brazilian sugarcane;sugarcane;0.920;3;match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;3;canículo de açúcar;sugar cane;0.758;3;match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;4;cultivated legumes;legume;0.863;3;match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;5;degradation process;isotope dilution technique (rej);0.511;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;6;dry matter;no-tillage (rej);0.437;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;7;economical cultivation;legume (rej);0.609;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;8;green manure;green manures;0.815;3;match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;9;grain legumes;legume (rej);0.843;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;10;livestock;pasture (rej);0.701;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;11;lowland rice;pasture (rej);0.481;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;12;nutrient stock;nitrogen nutrition (rej);0.748;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;13;plant breeding programme;fertilization (rej);0.579;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;14;rainfed rice;soybean (rej);0.434;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;15;rice production;sugarcane yield (rej);0.554;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;16;ricinus communis;herbaspirillum spp. (rej);0.685;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;17;soil erosion;soil carbon accumulation (rej);0.677;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;18;soil nutrients;soil organic matter;0.828;3;match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;19;soybean;soybean;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_0277415539607307;20;soybean yield;soybean (rej);0.891;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;1;carbon nanotubes;carbon nanotubes;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;2;carbon nanotubes enhanced;titanate nanotubes;0.802;3;match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;3;carbon nanotubes enhanced lead;carbon nanotubes (rej);0.796;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;4;carbon nanotubes in environmental;carbon nanotubes (rej);0.950;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;5;carbon nanotubes in treatment;carbon nanotubes (rej);0.913;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;6;catalyst support;química de materiais (rej);0.402;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;7;environmental remediation;hydrothermal treatment (rej);0.492;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;8;nanostrutures;nanocrystal size;0.797;3;match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;9;nanotechnologies;nanocrystal size (rej);0.747;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;10;nanowires toward daphnia;nanocrystal size (rej);0.595;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;11;preparation and characterization;preparation and characterization;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;12;silver nanoparticles;silver nanoparticles;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;13;surface modification;surface;0.782;1;match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;14;thermal decomposition;thermal decomposition;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;15;thermoanalytic;thermal properties (rej);0.689;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;16;toxicity;química de materiais (rej);0.414;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;17;toxicity of silver;biogenic silver (rej);0.650;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;18;vycor glass;glass;0.949;3;match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;19;zinc oxide;titanium oxide (rej);0.678;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0291695624884565;20;crystallization;layered compound (rej);0.502;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;1;brazilian savanna;savanna species (rej);0.675;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;2;comunidades vegetais;jardim botânico municipal (rej);0.684;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;3;floresta estacional;forest;0.874;1;match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;4;herbario centro-norte-mato-grossense;bauru botanic (rej);0.722;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;5;jardim botânico;jardim botânico municipal (rej);0.885;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;6;municipal botanical garden;jardim botânico municipal;0.982;3;match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;7;savanna physiognomies;savanna species (rej);0.602;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;8;seasonal savanna;savanna species (rej);0.749;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;9;southeastern brazil;savanna in southeastern (rej);0.524;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;10;species diversity;regional biodiversity;0.796;3;match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;11;species richness;regional biodiversity (rej);0.708;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;12;sustainable development;environmental education (rej);0.537;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;13;urban areas;urban areas;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;14;vegetação florestal;forested savanna;0.911;1;match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;15;botanical gardens;jardim botânico municipal (rej);0.868;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;16;conservation;urban reserves (rej);0.586;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;17;diversity;regional biodiversity (rej);0.477;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;18;ecotono savanico-forestal;ecotone;0.755;1;match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;19;habitat fragmentation;regional biodiversity (rej);0.648;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0306964533388350;20;herbivory intensity;savanna species (rej);0.572;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;1;blood sugar;diabetes mellitus (rej);0.652;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;2;bone mineral density;zinc concentrations (rej);0.438;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;3;diabetes mellitus;diabetes mellitus;1.000;2;match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;4;dietary interventions;nutrition;0.771;2;match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;5;elevated blood glucose;diabetes mellitus (rej);0.645;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;6;free radicals;substâncias reativas (rej);0.469;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;7;high blood sugar;diabetes mellitus (rej);0.676;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;8;hyperglycemia;diabetes mellitus (rej);0.751;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;9;insulin resistance;diabetes mellitus (rej);0.699;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;10;lipid metabolism;lipid peroxidation;0.766;3;match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;11;metabolic control;diabetes mellitus (rej);0.593;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;12;plasma free radicals;plasma tsh levels (rej);0.646;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;13;serum glucose;diabetes mellitus (rej);0.604;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;14;type 1 diabetes;diabetes mellitus (rej);0.854;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;15;vitamin d;nutrition (rej);0.479;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;16;vitamin d receptor;vitro antioxidant (rej);0.461;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;17;β-cell dysfunction;tsh secretion (rej);0.414;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;18;cellular response;substâncias reativas (rej);0.396;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;19;glucose intolerance;diabetes mellitus (rej);0.673;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0321740024191482;20;hepatomegaly;perfil lipídico (rej);0.520;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;1;astronomy education;teaching of astronomy (rej);0.941;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;2;astronomy teaching methods;teaching of astronomy (rej);0.965;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;3;concepts and misconceptions;análise das concepções;0.782;2;match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;4;education research;ufscar sobre educação;0.784;2;match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;5;ensino de astronomia;teaching of astronomy;0.975;3;match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;6;formação inicial e continua;alunos do ensino (rej);0.533;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;7;interdisciplinary approaches;alternative conceptions (rej);0.584;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;8;interactive learning environments;alunos do ensino (rej);0.433;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;9;learning environment design;alunos do ensino (rej);0.457;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;10;modeling;analysis (rej);0.555;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;11;pedagogical models;teacher education (rej);0.724;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;12;scientific concepts;concepções astronômicas apresentadas (rej);0.562;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;13;science communication;tecnologias de informação (rej);0.443;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;14;science education;teaching of astronomy (rej);0.637;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;15;scientific knowledge;teaching of astronomy (rej);0.478;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;16;sociocultural contexts;análise das concepções (rej);0.449;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;17;teaching strategies;teacher education;0.759;3;match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;18;tecnologías digitais;tecnologias de informação;0.790;2;match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;19;technologies of science communication;tecnologias de informação (rej);0.613;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0353944603330456;20;understanding students' conceptual understanding;análise das concepções (rej);0.685;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;1;biocontrol agents;bioatividade de extratos (rej);0.618;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;2;botanical insecticides;botanical insecticide;0.996;3;match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;3;citrus;extractos de meliáceas (rej);0.716;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;4;citrus red mite;insecticidal plant (rej);0.651;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;5;diasporella caryophylliformis;phaseolus vulgaris (rej);0.620;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;6;diasporella caryophylliformis (diptera: calyptridae);phaseolus vulgaris (rej);0.570;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;7;green peach aphid;insecticidal plant (rej);0.587;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;8;insecticidal activity;insecticidal activity;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;9;neem;spodoptera (rej);0.578;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;10;organic plant extracts;extractos de meliáceas (rej);0.791;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;11;plant extracts;extractos de meliáceas;0.882;3;match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;12;red mite panonychus;spodoptera (rej);0.570;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;13;sitophilus zeamais;spodoptera (rej);0.655;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;14;stored grain;pós vegetais (rej);0.443;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;15;tropical plant extracts;extractos de meliáceas (rej);0.828;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;16;whiteflies;whitefly;0.919;3;match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;17;biodiversity;biology (rej);0.627;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;18;catalytic converters;sugarcane borer (rej);0.327;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;19;environmental pollution;atividade inseticida (rej);0.546;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0422858064703713;20;insect;insecticidal activity (rej);0.752;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;1;bone marrow multipotent mesenchymal stromal cells;marrow stromal cells;0.846;3;match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;2;bone marrow progenitor cells;bone marrow cell (rej);0.908;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;3;bone marrow progenitor cells therapy;bone marrow cell (rej);0.844;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;4;bone marrow-derived cells;bone marrow cell;0.955;3;match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;5;bone marrow-derived cells therapy;cell therapy;0.790;3;match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;6;bone marrow multipotent mesenchymal stromal;bone marrow stromal;0.834;3;match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;7;chronic chagasic cardiomyopathy;cardiomyopathy;0.790;3;match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;8;cytokine profile;renal cng-a3 mrna (rej);0.456;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;9;cytokine secretion;mesenchymal stromal cells (rej);0.463;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;10;cytokine secretion patterns;mesenchymal stromal cells (rej);0.438;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;11;cytokine suppression;cell-based therapies (rej);0.474;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;12;diffuse hepatic changes;severe chronic liver (rej);0.563;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;13;diffusion tensor imaging;ultrasound and histomorphological (rej);0.404;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;14;electrocardiogram;cardiac function (rej);0.613;0;sem match válido;Qwen3-1.7B-QLoRA
ID_0433763336350310;15;epididymal fat;liver (rej);0.435;0;sem match válido;Qwen3-1.7B-QLoRA
